TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024lxo,ZTF24aasodig,,2.7157466248609126,0.1,-0.34,19.1884,19.5328,2024-06-21T07:36:11.001609,1,1,rising/peak,,SN,0.92,19.1884,19.5328,20.9926,21.1507,-0.16,0.0118056,60477.2,60482.3,213.3353572,6.25189385
2024lyw,ZTF24aaiuili,,73.67888322472572,0.05,-0.28,20.2752,20.5598,2024-04-11T12:05:24.000015,2,2,,fading,SN,2.73,20.2752,20.2232,21.7326,-999.0,1020.73,0.5,60404.4,60411.5,235.27192994,2.1250119
2024maa,ZTF24aaivbkm,,75.72667252505198,-0.19,-0.19,20.7913,20.978,2024-04-09T04:12:22.999694,2,2,rising/peak,,NT,0.79,20.7913,20.978,19.8878,19.2704,0.62,0.0132143,60403.3,60409.2,185.98908395,8.7623812
2024mas,ZTF24aaijrpl,,74.61980912508443,-0.18,0.05,20.1925,20.1428,2024-04-14T10:49:56.000633,7,7,,fading,SN,0.58,19.9873,20.0537,-999.0,-999.0,0.0,0.5,60398.5,60414.5,262.75648578,31.71598641
2024lyu,ZTF24aailpdv,,74.75829292507842,0.09,0.07,20.274,20.208,2024-04-12T05:16:58.998710,2,2,rising/peak,,SN,0.96,20.1329,20.208,21.097,20.8947,0.2,0.001875,60403.3,60412.2,156.04096529999998,8.29889975
2024lzm,ZTF24aahnjbi,,79.55700822500512,-0.03,0.14,20.4905,20.3555,2024-04-07T09:16:44.002563,3,2,,fading,SN,1.16,19.9196,20.0829,21.0439,20.6874,0.36,,60390.4,60407.4,230.44296663999998,30.27512348
2024lzf,ZTF24aaidycm,,72.832517425064,0.02,0.17,20.5378,20.3678,2024-04-13T07:18:39.997451,1,1,,fading,SN,3.6,20.0713,20.2444,20.0586,19.4296,0.63,0.0178333,60398.2,60413.3,165.82131465454546,27.273590472727278
2024mai,ZTF24aaismsc,,69.70854752510786,0.37,0.26,20.1979,19.9415,2024-04-13T09:23:25.002235,3,3,rising/peak,,SN,3.64,20.1979,19.9415,19.7651,18.8212,0.94,0.00520833,60404.4,60413.4,214.804405625,22.496129224999997
2024lxn,ZTF22aadamcl,,127.56814242480323,0.25,0.39,18.4001,18.0151,2024-02-15T12:27:17.003509,3,3,,fading,NT,1.22,18.186,18.0151,-999.0,-999.0,0.0,0.5,60351.4,60355.5,220.6878554,14.9227839
2024lxl,ZTF24aaskkjl,,,0.2,0.46,19.5948,19.1372,2024-06-20T08:15:00,1,1,rising/peak,,SN,28.98,19.5948,19.1372,-999.0,-999.0,0.0,0.86273,60479.4,60481.3,358.9472145,37.21560830000001
2024lxf,ZTF24aasedhl,,3.656360025051981,0.35,0.48,20.3537,19.8713,2024-06-20T07:41:46.000312,2,2,rising/peak,,SN,0.81,20.3537,19.8713,-999.0,22.215,-1021.22,,60473.3,60481.3,245.20230388,26.394224019999996
2024lxq,ZTF24aasfxgh,,0.8186401249840856,0.68,0.8,19.7438,18.9438,2024-06-21T07:02:46.003189,4,4,rising/peak,,SN,0.36,19.7438,18.9438,18.5314,18.0835,0.45,0.00729167,60473.3,60482.3,232.0505398,-27.474816
2018mnn,ZTF18aayyngj,,2.745816024951637,,,18.7487,,2024-06-21T04:43:39.002883,5,5,,,NT,0.42,18.7487,,18.3928,17.5842,0.81,0.0392083,60473.2,60482.2,199.1231687,33.678369200000006
2024lwz,ZTF24aarrkmj,,,,,18.8749,,2024-06-20T10:39:40.996810,1,1,,,SN,9.01,18.8749,,18.5045,17.7161,0.79,0.0315833,60481.4,60481.4,359.2606321,20.5677995
2024lxi,ZTF22aaqairr,,,,,19.7707,,2024-06-20T10:45:50.002571,2,2,,,VS,0.34,19.7707,,19.2822,18.5646,0.72,,60479.4,60481.4,2.11289735,27.324183849999997
2024lxk,ZTF24aasojjk,,2.745816024951637,,,19.7397,,2024-06-21T04:43:39.002883,2,2,,,NT,0.82,19.7397,,19.9267,18.8519,1.07,0.0025,60480.2,60482.2,199.29175355,33.6023435
2024lxn,ZTF24aaskxde,,2.7297049248591065,,,18.8267,,2024-06-21T05:38:13.001296,2,2,,,SN,3.38,18.8267,,-999.0,-999.0,0.0,0.5,60480.2,60482.2,220.68855489999999,14.922853400000001
2024lyd,ZTF24aasmsbo,,2.663767424877733,,,20.0325,,2024-06-19T10:09:09.999374,1,1,,,SN,4.11,20.0325,,19.7783,19.6546,0.12,0.00125,60480.4,60480.4,344.9726997,-3.241626
2024lym,ZTF24aaivbnn,,71.81737852469087,,,,20.9477,2024-04-11T07:19:16.000312,1,1,,,SN,0.42,,20.9341,21.3724,-999.0,1020.37,0.5,60409.2,60411.3,188.1259372,11.754597799999999
2024lzh,ZTF24aaisbig,,70.742540624924,,,19.9981,,2024-04-12T07:59:40.997741,1,1,,,SN,3.19,19.9981,,20.1779,19.0654,1.11,,60403.3,60412.3,180.12907683333333,3.3663443333333336
2024lzw,ZTF24aaiedoo,,70.742540624924,,,20.2231,,2024-04-12T07:59:40.997741,1,1,,,SN,0.5,20.0445,,21.9833,21.4505,0.53,,60403.3,60412.3,179.72086606666667,2.7694093333333334
