TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024mrd,ZTF24aasnhqj,,2.662494610529393,-0.3,-0.25,19.706,19.9554,2024-06-24T08:19:54.001907,2,2,rising/peak,,SN,0.14,19.706,19.9554,21.2992,21.0277,0.27,,60483.3,60485.3,255.07739003333333,62.92300146666667
2024mov,ZTF23aaguytc,,3.717112710699439,-0.04,-0.21,19.6458,19.859,2024-06-23T06:52:40.995849,21,12,,fading,SN,0.03,19.5138,19.5808,21.0747,21.117,-0.04,0.0276667,60456.4,60484.3,257.1362357869566,23.63088387391304
2024mrb,ZTF24aaszxtd,,2.6552608106285334,-0.18,-0.18,19.8229,19.9999,2024-06-24T07:51:56.001594,1,1,rising/peak,,SN,1.84,19.8229,19.9999,19.7628,19.5265,0.24,,60485.3,60485.3,246.37029195,33.1358623
2024mpq,ZTF19aaprygi,,8.623409010469913,-0.11,-0.11,16.1263,16.2353,2024-06-23T10:24:56.001609,6,6,rising/peak,,NT,0.36,16.1263,16.2353,16.3892,16.8767,-0.49,0.5,60480.4,60484.4,337.6711585833333,39.29179163333333
2024mqg,ZTF24aaspwim,,4.692297910805792,-0.31,-0.1,19.3937,19.4963,2024-06-24T08:09:54.999359,1,1,rising/peak,,SN,0.28,19.3937,19.4963,20.8346,21.7398,-0.91,0.0724167,60483.3,60485.3,272.68753576666666,22.77984306666667
2024moz,ZTF24aalcgpa,,47.732286310754716,-0.07,-0.01,20.4069,20.4157,2024-05-08T07:37:13.002235,3,3,,fading,SN,5.1,20.1564,20.2984,-999.0,-999.0,0.0,0.115601,60429.3,60438.3,212.48203245454545,21.786165127272728
2024mrr,ZTF24aamwbxv,,47.86293441057205,-0.17,0.04,20.4125,20.3685,2024-05-12T05:41:04.004150,1,1,,fading,SN,5.43,20.0643,20.3178,22.3665,-999.0,1021.37,0.5,60437.2,60442.2,195.64960057500002,4.343899816666666
2024mom,ZTF24aasrqaf,,0.8618812104687095,0.31,0.16,19.3433,19.1859,2024-06-24T05:15:48.997444,2,2,rising/peak,,NT,1.25,19.3433,19.1859,19.6992,17.319,2.38,0.5,60483.2,60485.2,195.9896685,19.594685433333336
2024mpd,ZTF24aakwjzh,,47.6354344105348,0.19,0.21,20.2626,20.0504,2024-05-08T10:13:30.002876,6,6,,fading,UNCLEAR,0.73,19.9139,19.8031,-999.0,-999.0,0.0,0.5,60417.5,60438.4,248.43720767142858,44.54367285714285
2024mpa,ZTF24aalbupy,,56.712135810405016,0.14,0.33,20.8272,20.4942,2024-05-04T08:11:03.998382,3,3,,fading,SN,0.75,20.3757,20.3137,22.1261,21.6654,0.46,,60417.4,60434.3,223.3127732625,18.0962571875
2024mqy,ZTF24aaovbze,,28.742135810665786,0.41,0.51,20.1951,19.688,2024-05-29T04:45:44.999984,2,2,,fading,SN,3.09,19.915,19.688,21.0227,20.4729,0.55,0.0122083,60441.2,60459.2,171.35492490000004,35.0214748
2024mox,ZTF24aammthe,,29.647911310661584,-0.05,0.66,20.8687,20.2046,2024-05-28T08:59:15.002899,7,2,,fading,SN,0.57,19.5329,19.9062,-999.0,21.3028,-1020.3,,60432.5,60458.4,249.0408278333333,11.940011227777779
2024mpb,ZTF24aakziqp,,14.630075710825622,0.3,0.7,20.8686,20.1735,2024-06-12T09:36:25.004158,3,3,,fading,SN,1.58,19.9156,19.8337,18.1659,17.7293,0.44,1.0,60446.4,60473.4,321.0062491777778,-0.5045750444444445
2024moq,ZTF24aasyrlv,,2.656672910787165,,,19.7965,,2024-06-24T06:16:07.999694,1,1,,,SN,2.2,19.7965,,21.1082,20.8444,0.26,0.00166667,60485.3,60485.3,236.4042965,52.7633924
2024mor,ZTF24aasrntj,,0.8167655104771256,,,,19.6237,2024-06-24T07:35:19.999671,2,2,,fading,SN,3.25,,19.3655,19.8272,18.8204,1.01,0.01225,60483.3,60485.3,227.28054725,-9.48489985
2024mpm,ZTF24aatakmz,,0.7946474105119705,,,,19.3428,2024-06-24T08:54:49.996810,1,1,,,SN,2.29,,19.3428,19.2369,18.4951,0.74,0.0122917,60485.4,60485.4,242.4467015,-0.084875
2024mpo,ZTF24aatbcnt,,1.5793118104338646,,,,19.2585,2024-06-24T11:10:24.003829,1,1,,,SN,5.64,,19.2585,18.1983,17.4162,0.78,0.0756131,60482.5,60485.5,43.480141575,46.871571325000005
2024mqz,ZTF24aatbdvq,,0.5739182108081877,,,,19.4034,2024-06-24T11:25:15.003822,2,2,,,SN,3.41,,19.3164,20.1422,19.0492,1.09,0.0539583,60485.5,60485.5,50.634790800000005,45.734423
2024mra,ZTF24aataehc,,0.7847863105125725,,,,19.1045,2024-06-24T08:19:54.001907,1,1,,,SN,0.91,,19.1045,-999.0,22.0709,-1021.07,0.00125,60485.3,60485.3,257.4723811,65.2685575
2024mrc,ZTF24aasuvrp,,3.7325294106267393,,,19.7807,,2024-06-23T04:33:52.001274,1,1,,,SN,3.16,19.7807,,19.5351,19.3894,0.15,0.0530417,60484.2,60484.2,210.9256954,-0.8507814
