TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024ntf,ZTF24aauevaw,,12.051792077720165,-0.28,-0.63,20.0034,20.6347,2024-07-07T05:19:39.996467,2.0,2.0,rising/peak,,SN,2.51,20.0034,20.6347,21.4106,-999.0,1020.41,0.000833333,60488.2,60498.2,262.5385159142857,57.6020349
2024nsk,ZTF23aakuiik,SN Ia,18.08329667756334,-0.15,-0.47,19.0241,19.4924,2024-07-03T06:39:06.001922,3.0,3.0,rising/peak,,NT,0.26,19.0241,19.4924,19.1358,18.3711,0.76,,60490.2,60494.3,226.2198309,20.098131866666666
2024nre,ZTF24aatwcxf,,18.081884677521884,-0.35,-0.37,19.7987,20.165,2024-07-03T04:35:32.000656,1.0,1.0,rising/peak,,SN,1.31,19.7987,20.165,-999.0,21.2767,-1020.28,0.5,60490.2,60494.2,212.4658405,4.127294766666666
2024ntw,ZTF24aatzabr,,39.926595377735794,-0.24,-0.24,19.1724,19.4154,2024-07-03T11:07:48.000007,2.0,2.0,rising/peak,,VS,0.79,19.1724,19.4154,19.0043,18.2892,0.72,0.0323333,60494.4,60494.5,17.94718855,33.59329615
2024nqu,ZTF24aaufqkz,,16.917717977426946,-0.21,-0.21,19.5927,19.8047,2024-07-03T09:37:07.003211,2.0,2.0,rising/peak,,SN,0.36,19.5927,19.8047,19.8919,19.4405,0.45,0.01,60494.4,60494.4,325.77577005,7.9696999
2024ntp,ZTF24aauhaxq,,17.9423591773957,-0.14,-0.14,19.8252,19.9659,2024-07-03T11:07:07.003211,2.0,2.0,rising/peak,,SN,3.41,19.8252,19.9659,20.401,20.2313,0.17,,60494.5,60494.5,7.5691426,24.96410045
2024nss,ZTF24aauhbkp,,19.94325037766248,0.18,-0.11,19.1783,19.291,2024-07-03T11:06:27.000007,2.0,2.0,rising/peak,,SN,5.4,19.1783,19.291,20.5333,19.9161,0.62,,60488.4,60494.5,8.885599566666667,21.92143196666667
2024ntg,ZTF24aauepww,,16.107613877393305,0.1,0.03,19.8835,19.854,2024-07-10T06:30:10.995849,3.0,3.0,rising/peak,,SN,2.5,19.8835,19.854,20.5195,19.8772,0.64,0.00541667,60494.3,60501.3,247.86697757500002,6.6425425250000005
2024nth,ZTF24aauengz,,16.12995177740231,0.28,0.06,20.3571,20.2974,2024-07-03T06:38:24.996467,2.0,2.0,rising/peak,,SN,1.52,20.3571,20.2974,21.7476,21.1849,0.56,0.0025,60488.3,60494.3,220.4312375,12.841279100000001
2024nqn,ZTF24aatwclk,,18.081884677521884,0.11,0.09,19.6571,19.5712,2024-07-03T05:36:45.002899,8.0,8.0,rising/peak,,SN,0.16,19.6571,19.5712,19.4314,18.916,0.52,,60486.2,60494.2,216.232876475,4.051294725
2024ntu,ZTF24aaudwdu,,,0.09,0.09,20.2377,20.1493,2024-07-03T11:07:48.000007,1.0,1.0,rising/peak,,SN,1.01,20.2377,20.1493,21.9388,21.9115,0.03,0.00583333,60494.4,60494.5,14.70863565,30.2862051
2024nra,ZTF24aatykkg,,18.948481877800077,0.11,0.11,19.8068,19.6991,2024-06-29T10:47:01.999687,2.0,2.0,rising/peak,,SN,0.59,19.8068,19.6991,18.6049,17.5819,1.02,0.0303333,60490.4,60490.4,347.73207395,46.902525
2024nqq,ZTF24aalaoya,,69.1702295774594,0.11,0.13,20.0597,19.9293,2024-05-08T05:23:42.002883,1.0,1.0,rising/peak,,NT,1.5,20.0597,19.9293,21.2208,-999.0,1020.22,0.0127083,60429.2,60438.2,147.839307975,51.5804216125
2024ntx,ZTF24aasnhtv,,,0.13,0.13,19.8119,19.681,2024-07-03T10:46:25.996788,2.0,2.0,rising/peak,,SN,24.43,19.8119,19.681,21.2414,20.3571,0.88,0.00125,60494.4,60494.4,17.113852899999998,46.2650093
2024ntc,ZTF24aauhfht,,11.950055977795273,0.18,0.18,20.6054,20.429,2024-07-03T11:08:28.996810,1.0,1.0,rising/peak,,SN,0.41,20.6054,20.429,21.6738,21.3898,0.28,0.0005,60488.5,60494.5,10.0514862,39.6365151
2024nsc,ZTF21abkygpt,SN Ia-pec,21.979187877383083,0.18,0.19,19.0081,18.8215,2024-06-30T11:34:53.996177,3.0,3.0,rising/peak,,NT,0.08,19.0081,18.8215,18.5528,17.5124,1.04,0.0104167,60489.4,60491.5,336.812426075,-2.8681697999999995
2024ntr,ZTF24aaugxrl,,19.938331477809697,0.2,0.2,20.0263,19.8282,2024-07-03T11:05:46.003204,1.0,1.0,rising/peak,,SN,1.0,20.0263,19.8282,21.851,21.4406,0.41,0.00270833,60494.4,60494.5,9.812736399999999,11.534405750000001
2024ntz,ZTF24aarvrgb,,19.938331477809697,0.33,0.33,19.4067,19.0812,2024-07-03T11:05:46.003204,2.0,2.0,rising/peak,,VS,0.33,19.4067,19.0812,18.877,17.9931,0.88,0.00125,60494.4,60494.5,7.30679155,12.88175875
2024nqw,ZTF24aauekwz,,16.129002777393907,0.62,0.59,18.568,17.975,2024-07-10T06:04:12.002899,4.0,4.0,rising/peak,,NT,0.57,18.568,17.975,17.9282,16.8702,1.06,0.154274,60494.2,60501.3,227.90567145,5.3974457
2018mnp,ZTF18abwsuwv,,,,,,20.0656,2018-10-06T12:22:42.000938,,,,fading,SN,4.34,,19.7693,20.0713,19.8499,0.22,,58377.5,58397.5,108.93974693999999,30.51031332
2024nql,ZTF24aatpyzp,,17.122104577720165,,,19.586,,2024-07-03T04:39:37.998718,1.0,1.0,,,SN,1.04,19.586,,21.2431,21.0406,0.2,0.00458333,60487.2,60494.2,195.65956753333333,19.5607487
2024nqm,ZTF24aathrfb,,19.101757377386093,,,19.4802,,2024-07-03T04:38:57.001914,2.0,2.0,,,NT,1.24,19.4802,,20.4961,20.4333,0.06,0.5,60487.2,60494.2,204.03537293333332,20.249624066666666
2024nqs,ZTF24aatvvco,,15.036016577389091,,,19.193,,2024-07-09T05:11:03.998382,4.0,4.0,,,NT,0.11,19.193,,18.9827,18.3474,0.64,0.00125,60489.2,60500.2,245.626981575,44.485772299999994
2024nqx,ZTF24aauekto,,16.143794377800077,,,19.481,,2024-07-03T05:28:12.996459,1.0,1.0,,,NT,0.97,19.481,,19.4599,18.8068,0.65,0.0100833,60494.2,60494.2,216.927235,12.3020711
2024nqy,ZTF24aatqcbd,,7.113505077548325,,,19.3227,,2024-07-10T04:41:23.000640,3.0,3.0,,,NT,0.28,19.261,,18.4319,17.6011,0.83,0.044375,60489.3,60501.2,249.7388323,16.746971100000003
2024nqz,ZTF24aauefgk,,17.078921677544713,,,19.0787,,2024-07-03T04:45:03.000976,2.0,2.0,,,SN,0.28,19.0787,,19.3836,19.3891,-0.01,0.0138304,60489.2,60494.2,192.47481390000002,50.5701351
2024nrv,ZTF24aasnahj,,,,,18.9581,,2024-07-03T10:27:13.999694,1.0,1.0,,,SN,1.69,18.9581,,19.2441,19.0942,0.15,0.0310833,60494.4,60494.4,7.374675,-7.3223224
2024nst,ZTF24aarelpi,,21.974442577455193,,,19.4131,,2024-07-03T10:58:42.003852,2.0,2.0,,,NT,0.87,19.2927,,20.5554,19.6293,0.93,,60482.4,60494.5,4.46395385,-0.9148005
2024nta,ZTF24aaueukr,,12.158933277707547,,,20.1705,,2024-07-03T06:41:07.998725,2.0,2.0,,,SN,0.7,20.1705,,21.9484,21.6428,0.31,0.0101667,60488.3,60494.3,224.4181562,27.956103866666666
2024nti,ZTF24aauelbz,,16.12995177740231,,,19.8233,,2024-07-03T05:28:12.996459,1.0,1.0,,,SN,4.01,19.8233,,18.6216,18.1097,0.51,0.161304,60494.2,60494.2,218.4428717,9.6683516
2024ntj,ZTF24aauekuo,,16.140507377684116,,,20.03,,2024-07-03T05:25:27.998405,1.0,1.0,,,SN,1.28,20.03,,21.3944,21.2706,0.12,0.00166667,60494.2,60494.2,214.5275015,30.0099889
2024ntk,ZTF24aauekth,,16.138620777521282,,,20.3731,,2024-07-03T05:22:45.998397,1.0,1.0,,,SN,3.97,20.3731,,19.1485,18.9536,0.19,0.018875,60494.2,60494.2,216.5532887,44.8447389
2024ntl,ZTF24aauejvx,,16.13768327748403,,,19.9024,,2024-07-03T05:14:57.001907,1.0,1.0,,,SN,0.61,19.9024,,20.858,20.3248,0.53,,60488.2,60494.2,211.85290709999995,62.21100976666667
2024ntm,ZTF24aauegbs,,17.121630077715963,,,19.4806,,2024-07-03T04:58:11.003501,1.0,1.0,,,SN,1.37,19.4806,,19.6303,19.137,0.49,,60494.2,60494.2,192.6911191,13.8502901
2024ntn,ZTF24aatvswq,,16.140507377684116,,,20.2073,,2024-07-03T05:25:27.998405,2.0,2.0,,,NT,0.63,20.2073,,20.0128,19.0841,0.93,0.00166667,60490.2,60494.2,213.598706,31.2066385
2024nto,ZTF24aauhcmh,,18.975194877479225,,,20.4773,,2024-07-03T10:58:02.000656,1.0,1.0,,,SN,1.7,20.4773,,21.4736,20.8998,0.57,,60494.5,60494.5,357.9630619,1.6450859
2024ntq,ZTF24aaugzuq,,18.97378287743777,,,19.9153,,2024-07-03T10:32:43.995849,1.0,1.0,,,SN,0.58,19.9153,,21.6434,21.2718,0.37,0.00916667,60494.4,60494.4,5.611847,2.0565629
2024nts,ZTF24aaugxnt,,,,,18.7503,,2024-07-03T10:31:22.002250,1.0,1.0,,,SN,1.63,18.7503,,21.2053,21.3577,-0.15,0.5,60494.4,60494.4,0.2296308,-20.6785354
2024ntt,ZTF24aaugvyc,,20.941363877616823,,,19.589,,2024-07-03T10:27:54.996490,1.0,1.0,,,NT,0.07,19.589,,19.16,18.5088,0.65,0.033744,60494.4,60494.4,358.3438445,-8.9344494
2024ntv,ZTF24aaudroc,,18.974245777819306,,,19.6472,,2024-07-03T10:32:02.999053,1.0,1.0,,,SN,2.0,19.6472,,21.1242,20.7018,0.42,0.0182083,60494.4,60494.4,5.441985,-4.004402
2024ntx,ZTF24aastkkt,,,,,,19.681,2024-07-03T08:56:29.002555,1.0,1.0,,,SN,24.87,,19.681,21.2414,20.3571,0.88,0.00125,60494.4,60494.4,17.113799,46.2649596
