TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024nbo,ZTF24aatsiox,SN Ia,20.960379142779857,-0.74,-1.44,16.9296,18.3705,2024-07-08T10:32:42.000007,2.0,2.0,rising/peak,,SN,4.58,16.9296,18.3705,19.3535,19.5305,-0.18,0.147232,60489.4,60499.4,338.426569075,-9.520800399999999
2024nbi,ZTF24aatpyzf,SN Ia,19.116131442599,-0.35,-0.91,18.7524,19.6643,2024-07-03T04:58:11.003501,3.0,3.0,rising/peak,,NT,0.09,18.7524,19.6643,19.5445,18.8591,0.69,0.00166667,60489.2,60494.2,196.8866813333333,14.062576633333334
2024nao,ZTF24aathvil,,18.08285594265908,-0.32,-0.57,19.7516,20.3252,2024-07-03T06:39:06.001922,4.0,4.0,rising/peak,,SN,3.43,19.7516,20.3252,19.848,19.205,0.64,0.0567798,60488.2,60494.3,223.097624625,18.75340905
2024nap,ZTF24aathveu,,18.08285594265908,-0.19,-0.35,19.8725,20.2191,2024-07-03T06:39:06.001922,3.0,3.0,rising/peak,,SN,3.94,19.8725,20.2191,19.1966,18.2564,0.94,0.01425,60488.2,60494.3,221.38292160000003,21.1050807
2024nbb,ZTF24aatlybz,,,0.02,-0.21,19.3064,19.5208,2024-07-03T11:32:10.000328,3.0,3.0,,,SN,2.65,19.3064,19.3539,18.7094,18.6935,0.02,0.0275,60488.4,60494.5,327.950258575,-23.344294325
2024nce,ZTF24aatbwnq,,15.120228642597795,0.02,-0.13,20.0259,20.1587,2024-07-10T06:34:33.003845,3.0,3.0,,fading,SN,0.35,20.0259,19.7814,21.9246,21.5828,0.34,,60489.3,60501.3,256.6237623,34.008624257142856
2024nam,ZTF24aathzox,,18.086559642571956,0.23,-0.12,18.3247,18.4434,2024-07-09T07:15:52.001258,6.0,6.0,rising/peak,,SN,0.13,18.3247,18.4434,22.0061,21.718,0.29,0.0128125,60488.2,60500.3,240.0683882,53.155078585714286
2024nbj,ZTF24aatdpts,,15.109325842931867,-0.15,-0.12,19.9347,20.0595,2024-07-07T04:36:39.003829,4.0,4.0,,,SN,0.26,19.8099,20.0595,20.5318,20.0069,0.52,0.0025,60487.2,60498.2,236.347839875,21.572045475
2024nbv,ZTF24aatsmxc,,18.979673142544925,-0.1,-0.07,19.1098,19.1828,2024-07-03T09:32:56.002555,2.0,2.0,,,SN,2.46,19.0378,19.1828,20.1968,19.7993,0.4,0.0328125,60484.4,60494.4,319.3846967,-23.3210446
2024nbp,ZTF24aasmqmw,,21.99780964292586,0.24,0.01,20.0548,20.0461,2024-06-30T10:33:50.999031,5.0,5.0,,fading,SN,1.69,19.7045,19.8992,20.3752,19.314,1.06,0.00916667,60474.5,60491.4,333.5836779,11.462669536363638
