TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024bez,ZTF24aadjvmd,,16.894199799280614,-0.28,-0.28,18.8375,19.1206,2024-01-31T05:05:19.003189,2,2,rising/peak,,SN,5.37,18.8375,19.1206,18.2617,17.638,0.62,0.00458333,60334.2,60340.2,25.6190626,17.55104365
2024bfq,ZTF24aadwjlk,,13.56050769938156,-0.2,-0.2,19.6104,19.8121,2024-01-31T09:03:17.000617,2,2,rising/peak,,SN,2.78,19.6104,19.8121,-999.0,-999.0,0.0,0.0025,60340.3,60340.4,162.68866695,5.1479969
2024bfk,ZTF24aadtujf,,4.700970699079335,-0.14,-0.14,19.5917,19.7354,2024-01-31T07:22:53.002555,1,1,rising/peak,,SN,4.14,19.5917,19.7354,17.9924,17.4099,0.58,0.075875,60340.2,60340.3,92.26422015,58.051813499999994
2024bgc,ZTF24aaduzuf,,4.710114199202508,-0.14,-0.14,19.8066,19.9442,2024-01-31T07:35:33.002861,2,2,rising/peak,,SN,0.27,19.8066,19.9442,20.2274,19.449,0.78,,60340.3,60340.3,116.1486359,11.1207636
2024bfl,ZTF20aaborkn,,2.745553999207914,-0.1,-0.1,19.4299,19.5278,2024-01-31T09:39:41.996170,2,2,rising/peak,,SN,5.05,19.4299,19.5278,19.3782,19.1368,0.24,0.0459167,60340.3,60340.4,144.9790288,26.808226750000003
2024bgk,ZTF24aadqwop,,3.8862136993557215,-0.1,-0.1,19.8885,19.9895,2024-01-31T08:11:51.000022,2,2,rising/peak,,SN,1.94,19.8885,19.9895,20.8379,20.921,-0.08,0.0157917,60340.3,60340.3,130.63301565,57.03735105
2024bfi,ZTF24aadvwcw,,2.751699799206108,0.31,-0.07,19.2723,19.3388,2024-01-31T09:15:36.999343,4,3,rising/peak,,NT,0.94,19.2723,19.3388,19.2281,18.4809,0.75,0.0452083,60324.4,60340.4,118.96336425,22.323675125
2024bgj,ZTF24aadqxej,,5.618215999100357,-0.0,-0.0,19.935,19.9353,2024-01-31T09:05:55.000328,2,2,rising/peak,,SN,0.76,19.935,19.9353,21.3555,20.9609,0.39,0.00166667,60340.3,60340.4,133.09403845,54.228527
2024bfp,ZTF24aadonja,,3.8749983990564942,0.12,0.12,19.5957,19.4721,2024-01-31T09:09:25.004180,2,2,rising/peak,,SN,4.64,19.5957,19.4721,19.1691,18.1373,1.03,0.979137,60340.3,60340.4,127.92686574999999,47.15005325
2024bfn,ZTF24aadwxcf,,3.877405799459666,0.13,0.13,19.6172,19.4913,2024-01-31T09:19:42.997444,2,2,rising/peak,,NT,0.88,19.6172,19.4913,19.1825,18.8606,0.32,,60340.4,60340.4,123.99237504999999,5.791892450000001
2024bfs,ZTF24aacezcd,,5.618215999100357,0.05,0.35,19.8025,19.4505,2024-01-31T08:11:51.000022,3,1,rising/peak,,NT,0.3,19.8025,19.4505,19.375,18.4536,0.92,0.002,60324.3,60340.3,136.00505853333334,57.3387698
2024bff,ZTF24aabpxwd,,14.571595699060708,0.35,0.75,20.157,19.4033,2024-01-31T07:43:51.997459,5,2,rising/peak,,SN,0.43,20.157,19.4033,19.6757,-999.0,1018.68,0.5,60322.4,60340.3,146.90060112,56.4107839
2024bfb,ZTF24aadlvff,,4.728447499219328,,,19.583,,2024-01-31T05:27:34.004158,1,1,,fading,SN,3.73,19.3159,,18.0126,17.3986,0.61,0.0379048,60336.2,60340.2,80.5137668,-12.10117065
2024bfo,ZTF24aadxdhn,,3.876931299455464,,,,19.0223,2024-01-31T08:29:19.999679,1,1,,,SN,0.84,,19.0223,20.6197,20.4482,0.17,0.0149583,60340.4,60340.4,131.8994497,14.533019
2024bgb,ZTF24aadykqs,,0.7082622991874814,,,19.7524,,2024-01-31T09:38:13.997779,2,2,,,SN,1.35,19.7524,,19.0372,18.9991,0.04,,60340.4,60340.4,145.67533179999998,36.43844575
2024bgf,ZTF24aaducxy,,3.8857506993226707,,,20.2512,,2024-01-31T05:39:20.998069,1,1,,,SN,1.36,20.2512,,21.3794,20.6951,0.68,0.00166667,60340.2,60340.2,120.6206421,47.8981962
2024bgg,ZTF24aadtzeh,,4.728447499219328,,,19.5159,,2024-01-31T05:27:34.004158,1,1,,,SN,6.57,19.5159,,-999.0,19.7076,-1018.71,0.5,60340.2,60340.2,81.6515883,-10.5472893
2024bgi,ZTF24aadrjjn,,2.69900309946388,,,,19.7741,2024-01-31T07:43:51.997459,1,1,,,SN,2.26,,19.7741,20.7594,20.0722,0.69,0.00125,60340.3,60340.3,153.6270307,53.8476373
