TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024nex,ZTF24aaswgfb,,17.066280941013247,-0.46,-0.54,19.882,20.4262,2024-06-30T05:29:37.996803,1.0,1.0,rising/peak,,NT,1.12,19.882,20.4262,18.7593,18.2485,0.51,0.00875,60462.4,60491.2,243.66013565,10.3921593
2024ngq,ZTF24aatxktr,,17.044973040930927,-0.03,-0.29,19.9213,20.2156,2024-06-30T09:25:43.000320,1.0,1.0,rising/peak,,SN,1.9,19.9213,20.2156,19.7736,19.3839,0.39,0.00166667,60489.3,60491.4,279.7089943333333,29.53287106666666
2024nel,ZTF24aatshpq,,16.914683640934527,-0.18,-0.27,19.6143,19.8803,2024-07-03T09:33:36.999359,3.0,3.0,,fading,SN,3.96,19.5815,19.6662,-999.0,-999.0,0.0,0.5,60487.4,60494.4,312.23800675,-14.127582175
2024nfz,ZTF24aauddzm,,6.996003141161054,-0.17,-0.25,19.7263,19.9784,2024-07-08T10:03:20.001594,4.0,4.0,,,NT,0.17,19.7263,19.8459,19.7065,18.7681,0.94,0.0545417,60491.4,60499.4,325.219780775,0.9988986
2024ngs,ZTF24aatvrik,,18.096338741015643,0.05,-0.19,19.4463,19.6387,2024-07-09T07:27:27.002883,6.0,6.0,rising/peak,,SN,0.5,19.4463,19.6387,21.9223,21.3345,0.59,0.00125,60488.3,60500.3,235.18745934285715,22.772832
2024ngi,ZTF24aauahnc,,7.096188340801746,-0.57,-0.08,19.3007,19.3854,2024-07-10T06:07:44.002555,3.0,3.0,rising/peak,,SN,2.16,19.3007,19.3854,-999.0,-999.0,0.0,0.5,60489.3,60501.3,253.50987156666667,39.28761933333333
2024nkl,ZTF24aapwkje,,46.03839894104749,0.23,-0.07,20.3217,20.3959,2024-06-01T07:10:48.002868,1.0,1.0,rising/peak,,SN,4.27,20.3217,20.3959,20.2652,19.9786,0.29,0.5,60443.4,60462.3,262.501641125,25.817106125
2024ngn,ZTF24aatyafe,,15.120401240885258,-0.1,-0.03,19.7269,19.7589,2024-07-10T06:34:33.003845,3.0,3.0,rising/peak,,NT,0.67,19.7269,19.7589,20.539,20.4198,0.12,0.004375,60491.4,60501.3,261.95947775999997,34.331031440000004
2024nft,ZTF24aaqvejd,,31.02999614086002,0.03,-0.03,20.3746,20.4055,2024-06-16T08:11:41.003532,3.0,3.0,rising/peak,,SN,1.46,20.3314,20.2331,20.3701,20.0643,0.31,0.00145833,60464.4,60477.3,254.60337867142857,23.36203068571429
2024ngc,ZTF24aaudanq,,16.942739240825176,0.2,-0.0,20.5087,20.5108,2024-06-30T10:32:29.999023,2.0,2.0,,fading,SN,0.57,20.5087,20.1093,21.7116,21.201,0.51,0.24675,60489.4,60491.4,338.2610344666667,-3.8024172333333333
2024ndu,ZTF24aatxmsz,,16.12135034101084,0.22,0.04,19.2909,19.25,2024-07-09T07:47:54.997428,3.0,3.0,rising/peak,,SN,3.93,19.2909,19.25,17.9984,17.3998,0.6,0.0494583,60490.3,60500.3,266.44226630000003,70.64317714
2024nfd,ZTF24aathzla,,20.159973041154444,0.21,0.06,18.8964,18.834,2024-07-03T06:25:36.001930,4.0,4.0,rising/peak,,SN,3.14,18.8964,18.834,14.81,19.1823,-4.37,0.5,60488.2,60494.3,187.550272275,70.8151824
2024ndz,ZTF24aatvrhz,,18.143584141042084,-0.19,0.07,20.3576,20.287,2024-07-09T05:26:19.000297,1.0,1.0,,,SN,0.32,20.2106,20.287,22.3169,21.7421,0.57,,60488.3,60500.2,229.3647638166667,16.24635395
2024nha,ZTF24aatidmj,,17.066280941013247,-0.02,0.07,20.3251,20.2516,2024-06-30T05:29:37.996803,1.0,1.0,,,SN,2.87,20.173,20.2516,21.3709,20.8628,0.51,0.00125,60487.2,60491.2,241.31164297499998,13.834346725
2024ngy,ZTF24aatijro,,15.025632740929723,-0.04,0.1,20.2587,20.1565,2024-07-08T07:11:31.997764,1.0,1.0,,,SN,0.5,20.179,20.1565,22.2243,22.276,-0.05,0.00833333,60489.3,60499.3,256.24547795,28.8465159
2024nfk,ZTF24aanqoci,,54.01040124101564,0.18,0.1,20.4727,20.3679,2024-05-31T07:27:53.000648,3.0,3.0,,fading,SN,3.2,20.4372,20.0658,20.7287,20.4163,0.31,0.00208333,60442.4,60461.3,238.69004464545458,27.74285941818182
2024nee,ZTF24aatdjqu,,19.081628140993416,0.08,0.12,19.6258,19.5012,2024-06-30T06:05:02.002548,3.0,3.0,rising/peak,,SN,1.74,19.6258,19.5012,19.4431,19.5088,-0.07,0.02675,60487.2,60491.3,225.175522675,-9.440769525
2024nki,ZTF24aapkbqt,,46.0671605411917,0.28,0.2,20.584,20.3876,2024-06-01T08:36:50.999046,1.0,1.0,,fading,SN,1.53,20.2659,20.3766,21.151,20.8455,0.31,0.00625,60447.4,60462.4,266.7171637,23.725813866666666
2024nhh,ZTF24aatdtsr,,17.155852640978992,0.24,0.24,20.7146,20.4704,2024-06-30T08:51:06.998382,1.0,1.0,rising/peak,,SN,1.93,20.7146,20.4704,-999.0,-999.0,0.0,0.5,60487.2,60491.4,243.3093107,36.871957775
2024ngk,ZTF24aatzsjw,,15.14188274089247,0.45,0.27,20.1809,19.9085,2024-07-09T04:41:05.997108,5.0,5.0,rising/peak,,NT,0.4,20.1809,19.9085,19.8784,19.252,0.63,,60487.2,60500.2,230.99653392,1.01928442
2024ney,ZTF24aaucwba,,7.072310940828174,0.18,0.37,19.6865,19.321,2024-07-08T08:52:18.001899,3.0,3.0,rising/peak,,SN,4.28,19.6865,19.321,-999.0,20.4763,-1019.48,0.5,60491.4,60499.4,311.44906085,75.3047531
2024nhe,ZTF24aatebgt,SN Ia,19.08400084078312,0.11,0.4,19.1416,18.7412,2024-07-09T07:06:58.999687,4.0,4.0,rising/peak,,NT,0.19,18.9458,18.7412,19.0363,17.9559,1.08,0.065875,60489.2,60500.3,253.7856967833333,-22.853018716666668
2024nga,ZTF24aaudcsq,,16.943202240858227,0.45,0.41,20.3193,19.9141,2024-07-08T10:00:19.995857,2.0,2.0,,,SN,0.66,20.3193,19.8211,21.3974,20.8591,0.54,0.00458333,60491.4,60499.4,334.12997416666667,1.8303951333333333
2024nkc,ZTF24aaquneq,,35.99497304111719,0.31,0.41,20.9357,20.522,2024-06-11T08:11:25.995849,1.0,1.0,rising/peak,,SN,4.71,20.9357,20.522,20.5962,20.1765,0.42,0.0060119,60445.3,60472.3,263.74666188333333,25.819800499999996
2024ndw,ZTF24aatvubs,,18.09241514094174,,,20.0163,,2024-06-29T04:48:25.997741,1.0,1.0,,,SN,1.39,20.0163,,19.3924,19.3593,0.03,0.10572,60488.2,60490.2,220.7568795,54.5344279
2024ndx,ZTF24aatvsve,,16.14023924106732,,,20.1457,,2024-07-03T05:25:27.998405,1.0,1.0,,,SN,1.89,20.1457,,-999.0,-999.0,0.0,0.5,60490.2,60494.2,209.42984810000002,33.1317911
2024ndy,ZTF24aatvsud,,12.12711424101144,,,19.2081,,2024-07-10T05:52:10.001258,2.0,2.0,,,NT,1.2,19.2081,,20.3222,19.7331,0.59,0.0298512,60490.2,60501.2,225.7305017333333,31.81472793333333
2024nfb,ZTF24aatzcak,,15.924984640907496,,,,18.7157,2024-07-03T11:23:57.001914,6.0,6.0,,,SN,2.32,,18.7157,19.1781,18.5351,0.64,0.103673,60490.5,60494.5,50.530900914285716,25.08772362857143
2024nfj,ZTF24aarjpru,,35.03606094093993,,,20.5796,,2024-06-10T09:41:19.999664,1.0,1.0,,,SN,2.26,20.5796,,20.7859,20.0948,0.69,0.01475,60471.4,60471.4,295.3282311,61.0353748
2024ngd,ZTF24aaudahz,,16.940354940947145,,,,20.4153,2024-06-30T09:48:30.003852,1.0,1.0,,,SN,1.28,,20.4153,21.305,20.7965,0.51,0.00708333,60491.4,60491.4,325.6560208,10.3271274
