TNS_ID,objectId,type,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2023aapc,ZTF18aaacmco,,1.0,0.25,18.1569,17.9097,2023-12-28T09:26:33.000007,6.0,3.0,,fading,AGN,0.11,18.1569,17.4433,19.039,17.6499,1.39,0.957917,60289.4,60306.4,144.3014105,50.147823683333336
2023aaqz,ZTF19aapdirr,,-0.21,-0.13,18.4604,18.5947,2023-12-12T12:35:58.004150,,,,,AGN,0.17,18.3787,18.5947,17.5933,17.6969,-0.1,0.302312,60287.5,60290.5,168.77123202,-13.65431018
2023aasl,ZTF23abahtzo,,-0.44,-0.19,20.3778,20.5663,2023-08-28T11:06:33.998397,1.0,1.0,rising/peak,,SN,1.67,20.3778,20.5663,-999.0,21.0902,-1020.09,,60170.4,60184.5,19.800257266666662,5.343116466666667
2023aatg,ZTF23abjikzm,,-0.24,-0.19,20.5356,20.7302,2023-10-15T08:38:22.004142,1.0,1.0,rising/peak,,SN,0.31,20.5356,20.7302,20.9695,20.5082,0.46,0.00125,60230.4,60232.4,28.607309033333333,19.2541544
