TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2023uqw,ZTF23abnfram,SN Ia,50.02435130439699,-0.01,-0.04,19.1267,19.1642,2023-11-11T03:11:44.998069,13,5,,fading,NT,1.38,18.7488,18.6684,18.1884,17.4144,0.77,0.016875,60230.3,60259.1,358.10020466428574,17.331845564285715
2023uqv,ZTF23abiezvw,,85.13578650448471,-0.14,0.04,19.8453,19.8059,2023-10-10T03:46:53.996162,3,3,rising/peak,,SN,1.6,19.8453,19.8059,-999.0,-999.0,0.0,0.5,60224.1,60227.2,263.9802975,22.9930743
2023uqf,ZTF23abidzvf,SN Ibn,83.81619160436094,-0.09,0.07,20.279,20.2104,2023-10-15T11:42:01.002227,2,2,,fading,SN,0.79,19.9778,20.2104,22.0918,22.1661,-0.07,0.00375,60230.5,60232.5,143.4548538,25.11580275
2023uqw,ZTF19absymnz,SN Ia,69.14619160443544,0.22,0.15,18.8164,18.6684,2023-10-21T05:32:19.003211,8,8,rising/peak,,SN,1.73,18.7488,18.6684,18.1884,17.4144,0.77,0.016875,60227.2,60238.2,358.10018979999995,17.331860344444443
2023uqm,ZTF23abikzfr,,62.04324020445347,0.12,0.23,20.2539,20.0216,2023-11-13T05:42:16.001266,21,11,,fading,SN,0.05,19.2199,19.2438,20.2968,19.6178,0.68,0.00625,60232.2,60261.2,347.66255809130433,34.90301177826087
2023uqa,ZTF18acpkawc,,13.896573604550213,0.44,0.35,20.2973,19.9452,2023-12-15T10:21:41.999038,7,7,,fading,AGN,0.43,20.1025,19.3993,19.2778,18.4293,0.85,0.0716667,60287.3,60293.4,133.71062742857143,62.31399069999999
2023upu,ZTF23ablgixi,,74.10637680441141,0.18,0.51,20.6238,20.1185,2023-10-22T08:09:15.998405,4,4,,fading,SN,1.49,20.3272,20.0585,20.781,20.0576,0.72,0.0255417,60231.3,60239.3,351.4725849375,19.113778662500003
2023uqq,ZTF23abjauii,,50.1255666045472,0.14,0.53,20.9464,20.4166,2023-11-15T03:16:22.998733,8,2,,fading,SN,1.96,19.3021,19.4292,21.2814,-999.0,1020.28,0.5,60234.2,60263.1,337.20478558421047,39.38310699473684
2023uqt,ZTF23abildmn,,73.13571710465476,0.41,0.65,20.5009,19.851,2023-10-21T03:10:07.996780,3,3,,fading,SN,1.44,20.2387,19.851,20.3133,19.8589,0.45,0.0025,60223.2,60238.1,318.5293704,11.455708208333334
2023ung,ZTF19abnggdt,SN Ia,46.13795090466738,0.84,0.78,19.7634,18.9865,2023-11-15T03:19:46.997749,20,10,,fading,VS,0.59,17.8703,17.7609,17.8282,17.1511,0.68,0.0645833,60234.1,60263.1,328.59031494499993,9.10334343
2023uqi,ZTF23abhzoyw,SN Ia,44.88391150441021,0.38,1.18,20.3868,19.2081,2023-11-10T11:07:12.999351,11,4,,fading,SN,2.2,18.3005,18.3871,19.2352,18.3832,0.85,0.0698958,60229.4,60258.5,121.51342300625001,19.80708790625
2023uqu,ZTF23abijopy,,45.1607055044733,0.6,1.25,19.3877,18.1421,2023-11-20T02:56:51.000022,11,4,,fading,SN,1.68,17.5477,17.51,21.374,20.8814,0.49,0.880083,60239.1,60268.1,266.9492758363636,64.34924829090909
2023unh,ZTF22aavufhq,,506.94528880435973,,,,20.344,2022-08-09T10:31:31.998733,2,1,,,SN,2.53,,20.344,19.5576,19.0831,0.47,0.0115417,59784.4,59800.4,343.78799779999997,-23.479410700000003
2023uqs,ZTF23abiyghm,,72.0101962047629,,,20.4005,,2023-10-20T05:33:12.000953,6,6,,fading,SN,2.2,19.9924,,19.611,18.5987,1.01,0.002,60221.4,60237.2,356.1933541142857,-7.071845828571429
