TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024hzc,ZTF24aalrmff,,3.6610608682967722,0.62,0.1,19.978,19.8816,2024-05-03T09:36:41.999038,2,2,rising/peak,,SN,1.37,19.978,19.8816,22.4698,21.5385,0.93,0.5,60430.3,60433.4,220.51738993333333,9.426402600000001
2024hyq,ZTF24aamaots,,10.580898768268526,0.39,0.21,19.8079,19.6006,2024-05-03T11:13:32.001602,2,2,rising/peak,,SN,0.6,19.8079,19.6006,20.8915,20.1801,0.71,0.00583333,60430.5,60433.5,301.0114981,9.729292233333334
2024hyw,ZTF24aalvygp,,3.8024960681796074,0.23,0.23,20.1274,19.9018,2024-05-03T04:37:25.003219,2,2,rising/peak,,SN,5.69,20.1274,19.9018,18.8503,18.1439,0.71,0.0534583,60433.2,60433.2,142.1896266,-2.9225848
2024hzj,ZTF24aalgtww,,3.6610608682967722,0.18,0.27,20.5451,20.2728,2024-05-03T09:36:41.999038,3,3,,,SN,0.26,20.3639,20.2728,20.6979,20.3471,0.35,,60430.3,60433.4,223.2623496,9.364764266666667
2024hwp,ZTF20aanzldk,,806.7510376684368,0.39,0.33,18.2262,17.8924,2022-03-02T07:07:04.002235,6,5,rising/peak,,VS,1.48,18.2262,17.8924,18.0426,17.2861,0.76,0.0676429,59624.3,59640.3,139.37076163749998,-2.0810121625
2024hwp,ZTF24aakzvlm,,3.8024960681796074,0.45,0.45,19.4582,19.0046,2024-05-03T04:37:25.003219,2,2,rising/peak,,SN,1.51,19.4582,19.0046,18.0426,17.2861,0.76,0.0676429,60433.2,60433.2,139.37057525,-2.0817093
2024hzg,ZTF24aalhbbu,,3.6463386681862175,0.25,0.52,21.0864,20.5664,2024-05-03T09:45:20.001579,1,1,,fading,SN,0.32,20.6518,20.5664,21.8717,22.2543,-0.38,0.5,60428.4,60433.4,238.0550947,46.705058699999995
2024hwr,ZTF24aalvvls,,4.851477568037808,0.57,0.57,20.1364,19.567,2024-05-03T04:26:22.004158,2,2,rising/peak,,SN,4.14,20.1364,19.567,19.0597,18.7611,0.3,0.071625,60429.2,60433.2,117.10329955,18.6939863
2024hzm,ZTF24aalbbyp,,11.766026168130338,0.59,0.64,20.4389,19.8034,2024-05-03T03:58:08.996162,2,2,rising/peak,,NT,0.77,20.4389,19.8034,19.9273,19.541,0.39,,60429.2,60433.2,136.51819456666666,56.66509776666667
2024hzy,ZTF24aaitwie,,4.721303868107498,0.7,0.93,20.6233,19.696,2024-04-29T08:56:24.000007,2,1,rising/peak,,SN,0.26,20.6233,19.696,21.855,21.037,0.82,0.00125,60408.4,60429.4,236.5261237666667,32.73596356666667
2024hwp,ZTF22aadxsbc,,755.8770214682445,,,,19.222,2022-04-09T04:33:49.003181,1,1,,,VS,1.44,,19.2071,18.0426,17.2861,0.76,0.0676429,59674.2,59678.2,139.37080585,-2.0810163
2024hwq,ZTF24aakzvlb,,3.8029589680954814,,,,19.5193,2024-05-03T04:06:34.004165,1,1,,,SN,8.74,,19.5193,18.7894,18.1486,0.64,0.154149,60433.2,60433.2,148.5573743,0.6401792
2024hxd,ZTF24aaloqjv,,4.795169668272138,,,19.7021,,2024-05-03T05:56:37.003196,2,2,,,NT,1.14,19.5714,,19.798,18.9144,0.88,0.0103333,60431.3,60433.2,185.24347065,-0.8399315
2024hxg,ZTF24aalfpbb,,9.769486768171191,,,,19.6844,2024-05-03T04:07:13.998718,2,2,,,NT,0.85,,19.6844,20.0957,19.5339,0.56,0.0216786,60430.2,60433.2,150.66393564999998,3.7803917499999997
2024hxg,ZTF24aaljuhf,,9.769486768171191,,,,20.0586,2024-04-30T05:54:30.997436,1,1,,,NT,0.83,,20.0586,20.0957,19.5339,0.56,0.0216786,60430.2,60430.2,150.6639404,3.7803795
2024hxj,ZTF24aalakdx,,4.787843268364668,,,,19.4723,2024-05-03T04:24:18.996498,2,2,,,SN,1.89,,19.3535,19.4065,19.1123,0.29,0.00933333,60429.2,60433.2,118.704016,34.28492025
2024hxq,ZTF24aalnfjw,,4.557947468012571,,,,19.8033,2024-05-03T11:42:24.001907,3,3,,fading,SN,33.91,,19.4795,21.8163,21.3758,0.44,0.0025,60420.5,60433.5,354.82879381538453,31.516187646153845
2024hxr,ZTF24aalwuyo,,3.8078895681537688,,,19.4776,,2024-05-03T05:44:05.997131,1,1,,,SN,1.91,19.4776,,22.0596,21.2887,0.77,0.5,60420.3,60433.2,140.73061343333333,63.126432533333336
2024hxs,ZTF24aalfnwv,,0.8097182679921389,,,,19.8623,2024-05-03T06:51:47.998069,2,2,,,SN,0.21,,19.7313,21.4764,20.9464,0.53,0.161958,60416.2,60433.3,151.29225197499997,59.265214125
2024hxs,ZTF24aaljrte,,9.744567768182606,,,,19.7313,2024-04-30T05:47:24,1,1,,,SN,0.24,,19.7313,21.4764,20.9464,0.53,0.161958,60416.2,60430.2,151.29227733333332,59.26521516666667
2024hxv,ZTF24aalabaq,,0.8769983681850135,,,19.4839,,2024-05-03T04:39:26.999984,2,2,,,NT,1.2,19.3194,,18.6807,17.8755,0.81,0.0283333,60429.2,60433.2,142.62027419999998,3.839441
2024hxw,ZTF18abqkbkc,,3.6439659683965147,,,19.5046,,2024-05-03T08:52:18.001899,2,2,,,NT,0.89,19.5046,,18.533,17.8764,0.66,0.0252083,60430.3,60433.4,238.8960417,39.92265555
2024hxx,ZTF18acesihl,,3.8044173680245876,,,19.6971,,2024-05-02T06:08:00.003829,3,3,,,NT,0.22,19.6222,,19.7198,19.2669,0.45,0.397839,60422.2,60432.3,167.8718468,29.757556866666665
2024hyf,ZTF24aalupad,,0.5666858684271574,,,,19.3769,2024-05-03T11:41:00.997444,2,2,,,SN,2.09,,19.3769,18.2429,17.7186,0.52,0.0595417,60432.5,60433.5,358.0795814,32.94056475
2024hyh,ZTF24aambaia,,0.596107168123126,,,19.235,,2024-05-03T11:17:36.003822,1,1,,,SN,5.49,19.235,,20.6911,19.8573,0.83,0.73764,60430.5,60433.5,289.77504075,47.5977658
2024hyk,ZTF24aalwdap,,0.8665353683754802,,,19.6766,,2024-05-03T04:51:41.996154,1,1,,,SN,8.64,19.6766,,19.875,19.3439,0.53,0.0075,60429.2,60433.2,128.965766175,35.444128524999996
2024hym,ZTF24aaltsts,,2.7260492681525648,,,20.6468,,2024-05-03T08:22:51.000946,1,1,,,SN,5.52,20.6468,,19.3332,18.6337,0.7,0.000833333,60433.3,60433.3,223.2526863,48.2496512
2024hyv,ZTF24aalxmuu,,9.74654696835205,,,20.4547,,2024-05-03T06:16:10.997749,1,1,,,SN,2.33,20.3684,,20.6303,20.3997,0.23,0.5,60431.3,60433.3,163.87096645000003,66.6169734
2024hzg,ZTF24aalldoq,,11.663803867995739,,,20.6518,,2024-04-30T08:21:31.996788,1,1,,,SN,0.18,20.6518,,21.8717,22.2543,-0.38,0.5,60428.4,60430.3,238.05507640000002,46.705035699999996
2024hzi,ZTF24aalgxns,,3.661998368334025,,,20.3816,,2024-05-03T08:36:49.003196,2,2,,,SN,0.36,20.3816,,21.2209,20.4527,0.77,,60430.3,60433.4,232.6647692,29.2766378
2024hzi,ZTF24aallcgq,,9.627542368136346,,,20.674,,2024-04-30T08:08:51.996482,1,1,,,SN,0.25,20.674,,21.2209,20.4527,0.77,,60430.3,60430.3,232.6648045,29.2766657
2024hzk,ZTF24aalgogb,,3.6593478680588305,,,20.7168,,2024-05-03T08:50:14.000640,1,1,,,ORPHAN,0.0,20.7168,,22.1103,21.689,0.42,0.000625,60430.3,60433.4,213.6500635,48.58261555
2024hzl,ZTF24aaljwal,,3.8029589680954814,,,,19.5263,2024-04-30T05:57:54.996490,1,1,,,NT,0.63,,19.5263,18.9794,18.1654,0.81,0.00125,60430.2,60430.2,153.3655041,0.5175269
2024hzn,ZTF24aakzwog,,3.810840968042612,,,20.0284,,2024-05-03T05:49:40.995834,1,1,,,SN,2.85,19.9693,,19.6122,18.4854,1.13,0.0165417,60432.3,60433.2,164.9592498,44.06460275
2024hzt,ZTF24aalneww,,1.56145436828956,,,,19.7887,2024-05-03T11:34:03.002891,1,1,,fading,SN,3.74,,19.5617,20.5001,19.3834,1.12,0.5,60430.5,60433.5,355.49712973333334,20.9771186
