TNS_ID,ZTF_ID,type,Days_ago,g_minus_r_mean,g_minus_r_latest,g,r,latest_utc,N_obs,N_obs_14_day,rising,fading,sherlock,offsetArcsec,g_max,r_max,g_host,r_host,g_minus_r_host,sg_score,disc_mjd,latest_mjd,ra,decl
2024psb,ZTF24aavrgxi,,7.606300615239888,-0.43,-0.75,19.5651,20.3104,2024-07-18T09:57:26.003517,2,2,rising/peak,,SN,3.38,19.5651,20.3104,18.9648,18.2759,0.69,0.00745833,60504.4,60509.4,343.30037355,12.067402349999998
2024psj,ZTF24aawbicb,,15.559471915476024,0.01,-0.1,19.8638,19.9622,2024-07-18T10:43:39.002883,3,3,rising/peak,,SN,0.32,19.8638,19.9622,20.2374,19.5022,0.74,,60507.4,60509.4,11.954865533333333,3.261246866666667
2024prw,ZTF24aauyupk,,0.7783608152531087,0.79,0.12,18.7258,18.6081,2024-07-18T06:25:59.001602,3,3,rising/peak,,SN,4.34,18.7258,18.6081,19.2791,-999.0,1018.28,0.5,60502.2,60509.3,216.13639146666665,29.6056498
2024prx,ZTF24aawcbbp,,2.7693214155733585,0.52,0.2,19.828,19.6298,2024-07-18T06:50:17.001617,3,3,rising/peak,,SN,0.09,19.828,19.6298,19.9339,19.1565,0.78,0.00266667,60502.3,60509.3,262.56133216666666,67.1653235
2024prh,ZTF24aawjctx,,5.766867715399712,,,,18.7116,2024-07-18T06:57:26.997116,1,1,,,SN,8.71,,18.7116,-999.0,21.0751,-1020.08,0.5,60509.3,60509.3,219.6198804,14.3338587
2024pry,ZTF24aavcyqa,,3.797770515549928,,,19.3393,,2024-07-18T05:24:32.996170,2,2,,,NT,1.21,19.3393,,18.496,18.3119,0.18,0.031875,60502.2,60509.2,216.13377344999998,28.481479649999997
2024psa,ZTF24aavzorr,,2.8303862153552473,,,18.7764,,2024-07-18T05:13:28.001266,1,1,,,SN,2.0,18.7764,,21.7478,21.4898,0.26,0.5,60507.3,60509.2,207.81302675,52.40185935
2024psc,ZTF24aavsbew,,15.602735815569758,,,19.7553,,2024-07-18T10:42:57.997428,2,2,,,SN,1.7,19.7553,,21.1258,20.5763,0.55,0.00125,60507.4,60509.4,13.249348000000001,-4.388277
2024psh,ZTF24aawktbk,,,,,18.9674,,2024-07-18T10:39:33.998413,1,1,,,SN,2.21,18.9674,,-999.0,22.2128,-1021.21,0.5,60509.4,60509.4,24.9002134,-7.6547638
2024psi,ZTF24aawkgav,,2.6258608154021204,,,19.2917,,2024-07-18T10:02:22.001266,1,1,,,SN,5.13,19.2917,,19.0616,18.707,0.35,0.0254167,60509.4,60509.4,357.6381226,-8.6594285
2024psk,ZTF24aavsmko,,,,,19.4457,,2024-07-18T10:45:00.002883,1,1,,,SN,0.63,19.4457,,20.0038,19.9006,0.1,,60509.4,60509.4,25.8294709,3.6856871
2024psl,ZTF24aauwhfb,,,,,19.9576,,2024-07-18T10:45:00.002883,1,1,,,SN,0.3,19.9576,,-999.0,-999.0,0.0,,60509.4,60509.4,26.0264256,3.3191697
2024psm,ZTF24aauodgf,,0.7715552155859768,,,19.9581,,2024-07-18T09:26:28.999671,1,1,,,SN,4.68,19.9581,,20.0228,19.1396,0.88,0.0288452,60509.4,60509.4,278.8976553,22.5046591
