TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024brr,04:11:03.899,-05:32:32.64,2024-02-04 07:25:45.984,2024-02-06,19.455,ABMag,cyan - ATLAS,0.29,Galaxy,2MASX J04110388-0532328,['2MASX J04110388-0532328' '62.766' '-5.542' '0.29' 'inf' 'Galaxy' 'G'],Galaxy,SDSSCGB 64392.4,['SDSSCGB 64392.4' '62.767' '-5.542' '4.187' 'inf' 'Galaxy' 'G'],J. Tonry,Yes
2024bsi,08:39:45.974,+50:09:08.35,2024-02-03 10:16:38.208,2024-02-06,19.214,ABMag,cyan - ATLAS,0.331,Galaxy,2MASX J08394595+5009083,['2MASX J08394595+5009083' '129.941' '50.152' '0.331' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024bsc,15:59:11.869,+15:09:14.24,2024-02-03 15:36:08.640,2024-02-06,18.132,ABMag,orange - ATLAS,0.883,Galaxy,LEDA 1476779,['LEDA 1476779' '239.8' '15.154' '0.883' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024bsj,17:42:13.541,+34:43:50.91,2024-02-05 14:39:08.064,2024-02-06,18.857,ABMag,orange - ATLAS,2.071,Galaxy,Gaia DR3 4608381062570520960,"['Gaia DR3 4608381062570520960' '265.556' '34.731' '2.071' 'inf' 'Galaxy'
 'G']",,,,J. Tonry,No
2024bsb,10:15:58.306,+17:39:42.49,2024-02-05 10:28:07.680,2024-02-06,19.344,ABMag,cyan - ATLAS,2.091,Galaxy,2MASX J10155825+1739434,['2MASX J10155825+1739434' '153.993' '17.662' '2.091' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024bqn,01:01:56.440,-14:47:55.30,2024-02-04 05:14:34.944,2024-02-06,18.093,ABMag,cyan - ATLAS,2.372,Galaxy,LEDA  919804,['LEDA  919804' '15.485' '-14.798' '2.372' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024brn,11:51:10.168,-29:18:43.32,2024-02-05 06:28:47.136,2024-02-06,19.039,ABMag,orange - ATLAS,2.966,Galaxy,Gaia DR3 3480767017100341120,"['Gaia DR3 3480767017100341120' '177.792' '-29.313' '2.966' 'inf' 'Galaxy'
 'G']",,,,J. Tonry,No
2024brw,13:47:57.553,+34:58:34.07,2024-02-03 13:20:22.848,2024-02-06,19.283,ABMag,orange - ATLAS,3.137,RadioG,2MASX J13475739+3458300,['2MASX J13475739+3458300' '206.989' '34.975' '3.137' 'inf' 'RadioG' 'rG'],,,,J. Tonry,Yes
2024bsa,14:12:36.151,+11:51:50.00,2024-02-04 12:46:48.000,2024-02-06,18.986,ABMag,orange - ATLAS,3.406,Galaxy,LEDA 1399952,['LEDA 1399952' '213.151' '11.863' '3.406' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024bqs,16:18:06.028,+21:28:26.37,2024-02-03 06:46:45.408,2024-02-06,18.84,ABMag,L - GOTO,4.408,Seyfert1,2MASS J16180581+2128231,"['2MASS J16180581+2128231' '244.524' '21.473' '4.408' 'inf' 'Seyfert1'
 'Sy1']",,,,G. Ramsay,Yes
2024bqp,14:32:26.982,-08:42:28.72,2024-02-04 14:38:11.904,2024-02-06,17.975,ABMag,orange - ATLAS,5.225,Galaxy,6dFGS gJ143227.1-084233,['6dFGS gJ143227.1-084233' '218.113' '-8.709' '5.225' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024brh,04:35:02.424,-51:31:38.27,2024-02-04 01:48:25.056,2024-02-06,19.281,ABMag,orange - ATLAS,6.567,Galaxy,2MFGC 3734,['2MFGC 3734' '68.759' '-51.526' '6.567' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024bqu,10:55:59.096,+11:54:56.24,2024-02-05 00:26:10.752,2024-02-06,19.07,ABMag,L - GOTO,6.949,RadioG,FIRST J105559.1+115502,['FIRST J105559.1+115502' '163.997' '11.918' '6.949' 'inf' 'RadioG' 'rG'],,,,B. Godson,Yes
2024bqm,01:34:29.378,-19:38:59.89,2024-02-05 01:55:12.000,2024-02-06,17.3,ABMag,g - Sloan,7.434,EmissionG,6dFGS gJ013429.9-193858,"['6dFGS gJ013429.9-193858' '23.624' '-19.649' '7.434' 'inf' 'EmissionG'
 'EmG']",,,,K. Z. Stanek,No
2024bsd,04:58:21.965,+67:26:56.61,2024-02-03 08:31:49.152,2024-02-06,19.01,ABMag,cyan - ATLAS,7.761,Galaxy,LEDA 2700133,['LEDA 2700133' '74.59' '67.447' '7.761' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024brs,13:08:55.866,+24:42:11.92,2024-02-05 12:47:51.936,2024-02-06,19.486,ABMag,cyan - ATLAS,9.021,Galaxy,LEDA 1714180,['LEDA 1714180' '197.232' '24.706' '9.021' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
