TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024uhz,23:32:44.851,+23:03:41.82,2024-08-26 07:27:57.000,2024-09-03,20.2902,ABMag,g - ZTF,0.306,Galaxy,SDSS J233244.86+230341.5,['SDSS J233244.86+230341.5' '353.187' '23.062' '0.306' 'inf' 'Galaxy' 'G'],,,,Daniel Perley (LJMU),Yes
2024ufx,20:55:57.959,-15:29:29.40,2024-08-04 08:55:01.997,2024-09-03,18.852,ABMag,g - ZTF,0.404,Seyfert1,LEDA 3093850,['LEDA 3093850' '313.991' '-15.491' '0.404' 'inf' 'Seyfert1' 'Sy1'],,,,Jesper Sollerman (SU),No
2024uht,21:31:05.128,-25:58:15.70,2024-08-15 07:52:34.000,2024-09-03,19.9812,ABMag,r - ZTF,0.494,Galaxy,Gaia DR3 6814286054024195200,"['Gaia DR3 6814286054024195200' '322.771' '-25.971' '0.494' 'inf' 'Galaxy'
 'G']",,,,Kate Bostow (UC Berkeley),No
2024ufs,14:19:28.706,+65:17:04.00,2024-09-01 05:14:00.997,2024-09-03,19.3538,ABMag,g - ZTF,0.537,Galaxy,Gaia DR3 1668454469325077376,"['Gaia DR3 1668454469325077376' '214.869' '65.285' '0.537' 'inf' 'Galaxy'
 'G']",,,,F. Forster,No
2024ufu,19:03:03.732,+63:54:16.35,2024-08-27 06:48:37.000,2024-09-03,20.421,ABMag,g - ZTF,0.79,Galaxy,LEDA 2662332,['LEDA 2662332' '285.766' '63.905' '0.79' 'inf' 'Galaxy' 'G'],,,,I. Pérez-Fournon,No
2024ugo,21:15:03.307,-38:36:48.72,2024-09-01 21:57:02.304,2024-09-03,18.946,ABMag,cyan - ATLAS,0.804,Galaxy,2MASX J21150334-3836489,['2MASX J21150334-3836489' '318.764' '-38.614' '0.804' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024ujv,22:15:13.685,-01:39:01.91,2024-08-27 09:55:04.800,2024-09-03,20.54,ABMag,w - P1,1.332,Galaxy,2MASX J22151370-0139032,['2MASX J22151370-0139032' '333.807' '-1.651' '1.332' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024uje,20:16:15.666,-37:19:54.87,2024-08-01 09:25:37.056,2024-09-03,20.98,ABMag,w - P1,1.377,Galaxy,LEDA  624909,['LEDA  624909' '304.065' '-37.332' '1.377' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024uhb,15:11:37.228,+05:23:51.78,2024-09-01 23:31:28.416,2024-09-03,17.876,ABMag,orange - ATLAS,1.834,RadioG,UGC  9757,['UGC  9757' '227.906' '5.398' '1.834' '1.553' 'RadioG' 'rG'],Galaxy,SDSS J151137.60+052348.0,['SDSS J151137.60+052348.0' '227.907' '5.397' '6.709' 'inf' 'Galaxy' 'G'],J. Tonry,Yes
2024ugp,01:24:17.398,-25:55:59.29,2024-09-01 05:54:22.176,2024-09-03,18.876,ABMag,orange - ATLAS,2.275,Galaxy,2dFGRS TGS148Z290,['2dFGRS TGS148Z290' '21.072' '-25.933' '2.275' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024ujf,21:56:18.610,-36:38:20.98,2024-07-29 10:54:59.904,2024-09-03,21.02,ABMag,w - P1,2.382,Galaxy,2dFGRS TGS586Z260,['2dFGRS TGS586Z260' '329.077' '-36.639' '2.382' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024ufz,15:23:24.995,-37:22:36.21,2024-09-01 01:37:05.088,2024-09-03,16.182,ABMag,orange - ATLAS,3.103,Seyfert2,ESO 387-29,['ESO 387-29' '230.853' '-37.377' '3.103' '0.926' 'Seyfert2' 'Sy2'],,,,J. Tonry,No
2024uic,23:24:10.765,-28:34:49.68,2024-08-22 17:07:19.488,2024-09-03,18.88,ABMag,L - GOTO,3.385,Galaxy,2dFGRS TGS268Z045,['2dFGRS TGS268Z045' '351.046' '-28.581' '3.385' 'inf' 'Galaxy' 'G'],,,,A. Kumar,No
