TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024qg,10:41:37.920,+16:49:06.89,2024-01-04 20:09:36.000,2024-01-08,18.73,ABMag,G - Gaia,0.01,QSO,SDSS J104137.92+164906.8,['SDSS J104137.92+164906.8' '160.408' '16.819' '0.01' 'inf' 'QSO' 'QSO'],S.T. Hodgkin,Yes
2024qk,08:08:24.071,+34:53:10.17,2024-01-07 10:28:29.280,2024-01-08,19,ABMag,orange - ATLAS,0.131,Galaxy,SDSS J080824.07+345310.3,['SDSS J080824.07+345310.3' '122.1' '34.886' '0.131' 'inf' 'Galaxy' 'G'],J. Tonry,Yes
2024py,13:03:56.321,-17:15:23.22,2024-01-02 11:05:16.800,2024-01-08,18.87,ABMag,g - ZTF,0.373,Galaxy,LEDA  886217,['LEDA  886217' '195.985' '-17.256' '0.373' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023ackt,08:56:43.855,+44:53:49.22,2023-12-09 08:50:47.904,2024-01-08,19.4779,ABMag,r - ZTF,0.49,LowSurfBrghtG,2MASX J08564393+4453490,"['2MASX J08564393+4453490' '134.183' '44.897' '0.49' 'inf' 'LowSurfBrghtG'
 'LSB']",K. De (Caltech) on behalf of ZTF,Yes
2023acku,07:57:57.890,+37:51:58.27,2023-12-16 11:46:52.032,2024-01-08,19.8455,ABMag,g - ZTF,0.521,Galaxy,2MASX J07575792+3751583,['2MASX J07575792+3751583' '119.491' '37.866' '0.521' 'inf' 'Galaxy' 'G'],K. De (Caltech) on behalf of ZTF,Yes
2024qi,23:39:50.762,+11:40:36.32,2024-01-07 06:11:24.288,2024-01-08,18.8,ABMag,orange - ATLAS,0.64,Galaxy,LEDA 1397125,['LEDA 1397125' '354.962' '11.677' '0.64' '0.535' 'Galaxy' 'G'],J. Tonry,No
2024pz,22:41:15.155,+23:24:23.12,2024-01-02 02:58:33.600,2024-01-08,19.92,ABMag,g - ZTF,1.68,EmissionG,IC 5242,['IC 5242' '340.313' '23.407' '1.68' 'inf' 'EmissionG' 'EmG'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024qn,15:24:59.452,+69:17:31.45,2024-01-06 15:40:52.032,2024-01-08,18.806,ABMag,orange - ATLAS,2.033,Galaxy,LEDA 2729371,['LEDA 2729371' '231.249' '69.292' '2.033' 'inf' 'Galaxy' 'G'],J. Tonry,No
2018mlx,16:51:27.860,+45:23:10.70,2018-05-23 10:17:45.600,2024-01-08,20.02,ABMag,g - ZTF,2.338,Galaxy,LEDA 2264148,['LEDA 2264148' '252.866' '45.387' '2.338' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024qc,10:36:50.705,-26:09:23.72,2024-01-04 08:16:02.000,2024-01-08,17.47,ABMag,BG-q - BlackGem,4.474,EmissionG,LEDA  155460,['LEDA  155460' '159.211' '-26.155' '4.474' 'inf' 'EmissionG' 'EmG'],Paul Groot (Radboud/UCT/SAAO),No
