TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter
2023vuk*,07:36:10.460,+45:47:02.81,2023-10-24 12:55:53.184,26-Oct-2023,20.08,ABMag,w - P1,0.308,Galaxy,SDSS J073610.47+454703.2,['SDSS J073610.47+454703.2' '114.044' '45.784' '0.308' 'inf' 'Galaxy' 'G'],K. C. Chambers
2023vvb,12:07:39.316,+20:45:56.58,2023-10-22 12:49:12.003,26-Oct-2023,18.6667,ABMag,r - ZTF,0.924,Galaxy,SDSSCGB 43686.3,['SDSSCGB 43686.3' '181.914' '20.766' '0.924' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia
2023vuw*,09:42:54.986,+05:53:29.49,2023-10-25 11:37:39.996,26-Oct-2023,20.3001,ABMag,g - ZTF,1.789,Galaxy,SDSS J094254.96+055327.7,['SDSS J094254.96+055327.7' '145.729' '5.891' '1.789' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia
2023vuo,11:13:47.994,-04:44:21.58,2023-10-24 12:50:52.002,26-Oct-2023,19.3499,ABMag,r - ZTF,2.582,Galaxy,2dFGRS TGN166Z304,['2dFGRS TGN166Z304' '168.45' '-4.739' '2.582' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia
2023vup,11:21:08.372,-02:59:37.42,2023-10-25 12:46:58.999,26-Oct-2023,19.1087,ABMag,r - ZTF,3.094,Galaxy,2MASX J11210825-0259399,['2MASX J11210825-0259399' '170.284' '-2.994' '3.094' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia
2023vva*,11:56:16.497,+10:09:38.25,2023-10-24 12:48:42.998,26-Oct-2023,19.1671,ABMag,r - ZTF,3.927,Galaxy,LEDA 1375483,['LEDA 1375483' '179.07' '10.161' '3.927' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia
