TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024dzv,15:05:06.130,+08:06:04.61,2024-03-05 07:00:28.800,2024-03-09,18.29,ABMag,G - Gaia,0.02,QSO,SDSS J150506.13+080604.5,['SDSS J150506.13+080604.5' '226.276' '8.101' '0.02' 'inf' 'QSO' 'QSO'],S.T. Hodgkin,Yes
2024eag,13:35:55.521,-31:56:33.73,2024-03-06 05:25:32.000,2024-03-09,19.09,ABMag,BG-q - BlackGem,0.972,Galaxy,[QPD2020] G133555.5-315632,"['[QPD2020] G133555.5-315632' '203.981' '-31.942' '0.972' 'inf' 'Galaxy'
 'G']",H. Tranin,No
2024dzs,13:13:34.744,+06:53:33.91,2024-03-08 00:06:48.672,2024-03-09,18.844,ABMag,cyan - ATLAS,2.846,Galaxy,SDSS J131334.55+065334.2,['SDSS J131334.55+065334.2' '198.394' '6.893' '2.846' 'inf' 'Galaxy' 'G'],J. Tonry,Yes
2024eac,13:44:01.629,+23:16:11.57,2024-03-06 10:50:51.936,2024-03-09,19.12,ABMag,w - P1,2.864,Galaxy,NGP9 F380-0765900,['NGP9 F380-0765900' '206.007' '23.269' '2.864' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024eaf,04:11:58.551,-33:28:30.07,2024-03-05 00:44:37.000,2024-03-09,19.49,ABMag,BG-q - BlackGem,5.635,Galaxy,2dFGRS TGS922Z136,['2dFGRS TGS922Z136' '62.994' '-33.477' '5.635' 'inf' 'Galaxy' 'G'],H. Tranin,No
2024eab,08:24:49.503,+29:36:48.52,2024-03-06 09:56:28.608,2024-03-09,19.42,ABMag,w - P1,7.358,Galaxy,SDSS J082449.94+293644.1,['SDSS J082449.94+293644.1' '126.208' '29.612' '7.358' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024dzq,12:45:36.163,-01:43:40.61,2024-03-02 12:41:50.784,2024-03-09,20.25,ABMag,w - P1,7.716,Galaxy,LEDA 1111721,['LEDA 1111721' '191.402' '-1.727' '7.716' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024ead,15:47:50.727,-08:25:58.94,2024-03-06 14:49:18.912,2024-03-09,18.85,ABMag,w - P1,7.856,EmissionG,LEDA 1003806,['LEDA 1003806' '236.963' '-8.432' '7.856' 'inf' 'EmissionG' 'EmG'],K. C. Chambers,No
2024dzr,11:05:14.725,+11:21:59.21,2024-03-02 08:34:45.408,2024-03-09,20.24,ABMag,w - P1,8.509,Galaxy,LEDA   33502,['LEDA   33502' '166.309' '11.367' '8.509' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024eae,15:37:54.352,-03:51:21.89,2024-03-06 14:43:37.632,2024-03-09,18.57,ABMag,w - P1,8.602,Seyfert2,LEDA 3850366,['LEDA 3850366' '234.474' '-3.857' '8.602' 'inf' 'Seyfert2' 'Sy2'],K. C. Chambers,No
