TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024mmx,21:43:15.808,-06:54:02.59,2024-06-07 13:33:02.304,2024-06-24,21.11,ABMag,w - P1,3.56,Galaxy,SDSS J214316.03-065401.5,['SDSS J214316.03-065401.5' '325.817' '-6.9' '3.56' 'inf' 'Galaxy' 'G'],Galaxy,2MASS J21431597-0653583,['2MASS J21431597-0653583' '325.817' '-6.9' '4.985' '0.0' 'Galaxy' 'G'],K. C. Chambers,Yes
2024mnh,21:48:04.160,-06:47:14.87,2024-06-07 13:32:07.008,2024-06-24,21.69,ABMag,w - P1,3.642,Galaxy,LEDA 1028691,['LEDA 1028691' '327.017' '-6.788' '3.642' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,Yes
2024mll,02:25:59.810,-08:36:20.84,2024-06-07 01:56:38.400,2024-06-24,18.39,ABMag,G - Gaia,4.306,Galaxy,SDSS J022559.94-083616.8,['SDSS J022559.94-083616.8' '36.5' '-8.605' '4.306' 'inf' 'Galaxy' 'G'],,,,S.T. Hodgkin,Yes
2024mnm,14:32:03.617,-03:52:36.00,2024-06-09 07:04:33.312,2024-06-24,20.71,ABMag,w - P1,4.581,Galaxy,2MASX J14320340-0352329,['2MASX J14320340-0352329' '218.014' '-3.876' '4.581' 'inf' 'Galaxy' 'G'],Galaxy,2dFGRS TGN147Z018,['2dFGRS TGN147Z018' '218.014' '-3.876' '4.661' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024mni,15:46:48.754,+19:35:58.41,2024-06-06 11:00:48.096,2024-06-24,21.81,ABMag,w - P1,4.638,Galaxy,SDSSCGB 3305.1,['SDSSCGB 3305.1' '236.703' '19.601' '4.638' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024mlk,05:48:52.600,-21:23:11.80,2024-06-20 08:54:14.400,2024-06-24,18.68,ABMag,G - Gaia,4.733,Galaxy,LEDA  828949,['LEDA  828949' '87.218' '-21.387' '4.733' 'inf' 'Galaxy' 'G'],,,,S.T. Hodgkin,No
2024mlf,01:17:24.329,-01:03:51.09,2024-06-23 04:41:57.984,2024-06-24,18.15,ABMag,L - GOTO,6.389,AGN,2MASX J01172461-0103560,['2MASX J01172461-0103560' '19.352' '-1.066' '6.389' 'inf' 'AGN' 'AGN'],,,,A. Kumar,Yes
2024mmg,18:24:54.935,+30:26:40.20,2024-05-31 10:43:11.424,2024-06-24,21.4,ABMag,w - P1,6.508,Galaxy,LEDA 1903998,['LEDA 1903998' '276.228' '30.443' '6.508' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024mnq,01:11:18.879,+31:53:23.93,2024-06-23 13:37:11.136,2024-06-24,17.141,ABMag,orange - ATLAS,7.054,GtowardsGroup,UGC   743,['UGC   743' '17.827' '31.889' '7.054' '2.412' 'GtowardsGroup' 'GiG'],,,,J. Tonry,No
2024mky,16:50:56.167,+34:56:07.15,2024-06-15 09:40:09.998,2024-06-24,20.9176,ABMag,g - ZTF,9.604,Galaxy,DEEP2-GRS 22029297,['DEEP2-GRS 22029297' '252.734' '34.938' '9.604' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),No
