TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024sdk,01:31:32.972,-22:22:23.13,2024-08-13 05:30:27.000,2024-08-14,19.24,ABMag,BG-q - BlackGem,0.286,Seyfert1,LEDA   87851,['LEDA   87851' '22.887' '-22.373' '0.286' 'inf' 'Seyfert1' 'Sy1'],Compact_Gr_G,2E 0129.1-2237,['2E 0129.1-2237' '22.886' '-22.372' '6.035' 'inf' 'Compact_Gr_G' 'CGG'],H. Wichern,No
2024scl,14:42:02.170,+22:10:59.79,2024-08-09 06:11:34.656,2024-08-14,19.18,ABMag,orange - ATLAS,0.367,Galaxy,SDSS J144202.19+221059.8,['SDSS J144202.19+221059.8' '220.509' '22.183' '0.367' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024sda,01:14:39.525,+10:39:36.11,2024-08-07 09:36:48.003,2024-08-14,18.9521,ABMag,r - ZTF,0.385,Galaxy,LEDA 1382680,['LEDA 1382680' '18.665' '10.66' '0.385' 'inf' 'Galaxy' 'G'],,,,Kate Bostow (UC Berkeley),No
2024sdb,15:08:06.958,+29:46:04.02,2024-08-10 05:13:45.998,2024-08-14,19.7399,ABMag,g - ZTF,0.663,Galaxy,LEDA 1877461,['LEDA 1877461' '227.029' '29.768' '0.663' 'inf' 'Galaxy' 'G'],,,,Daniel Perley (LJMU),Yes
2024scu,22:20:27.932,-25:23:14.07,2024-08-13 02:58:53.000,2024-08-14,19.89,ABMag,BG-q - BlackGem,0.739,Galaxy,2dFGRS TGS118Z134,['2dFGRS TGS118Z134' '335.117' '-25.387' '0.739' 'inf' 'Galaxy' 'G'],,,,H. Wichern,No
2024scw,05:42:58.271,-24:16:01.24,2024-08-11 09:25:14.592,2024-08-14,19.36,ABMag,cyan - ATLAS,0.857,Galaxy,LEDA  791821,['LEDA  791821' '85.743' '-24.267' '0.857' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024sct,23:13:46.975,-24:49:49.75,2024-08-13 03:25:43.000,2024-08-14,19.46,ABMag,BG-q - BlackGem,0.952,Galaxy,2dFGRS TGS072Z285,['2dFGRS TGS072Z285' '348.446' '-24.831' '0.952' 'inf' 'Galaxy' 'G'],,,,H. Wichern,No
2022aexv,00:49:41.910,+16:10:52.03,2022-06-30 10:52:47.003,2024-08-14,18.5399,ABMag,r - ZTF,1.297,Galaxy,LEDA 1502695,['LEDA 1502695' '12.425' '16.181' '1.297' 'inf' 'Galaxy' 'G'],,,,Nabeel Rehemtulla (CIERA,No
2024scj,00:18:25.614,-39:25:14.44,2024-08-11 06:12:10.080,2024-08-14,19.492,ABMag,cyan - ATLAS,2.284,Galaxy,LCRS B001556.1-394153,['LCRS B001556.1-394153' '4.608' '-39.421' '2.284' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024sdp,02:24:42.118,-74:50:15.82,2024-08-10 08:26:42.432,2024-08-14,19.363,ABMag,cyan - ATLAS,2.554,Galaxy,LEDA  248034,['LEDA  248034' '36.177' '-74.838' '2.554' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024sbg,16:54:59.588,+45:19:15.02,2024-08-09 04:41:29.999,2024-08-14,20.3445,ABMag,g - ZTF,2.861,Galaxy,LEDA 2263007,['LEDA 2263007' '253.749' '45.322' '2.861' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),Yes
2024sca,22:50:27.828,-43:48:43.96,2024-08-10 07:18:58.176,2024-08-14,18.986,ABMag,cyan - ATLAS,3.049,Galaxy,ESO 290-18,['ESO 290-18' '342.615' '-43.812' '3.049' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024scd,00:41:38.498,-28:55:09.90,2024-08-11 06:12:48.960,2024-08-14,19.691,ABMag,cyan - ATLAS,3.226,Galaxy,2dFGRS TGS285Z112,['2dFGRS TGS285Z112' '10.409' '-28.92' '3.226' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024sds,19:03:49.956,+81:37:51.82,2024-08-11 08:33:21.600,2024-08-14,18.266,ABMag,orange - ATLAS,4.564,Galaxy,LEDA 2785454,['LEDA 2785454' '285.963' '81.63' '4.564' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024sdl,17:27:27.143,-73:37:35.97,2024-08-10 05:12:55.584,2024-08-14,18.931,ABMag,cyan - ATLAS,5.661,Seyfert1,LEDA 3884211,['LEDA 3884211' '261.867' '-73.628' '5.661' 'inf' 'Seyfert1' 'Sy1'],,,,J. Tonry,No
2024scx,19:27:18.685,+65:34:16.94,2024-08-13 07:24:16.992,2024-08-14,18.572,ABMag,orange - ATLAS,7.917,Galaxy,LEDA 3096574,['LEDA 3096574' '291.823' '65.571' '7.917' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024scs,22:13:24.643,-57:03:42.32,2024-08-13 03:02:23.000,2024-08-14,19.66,ABMag,BG-q - BlackGem,9.396,Galaxy,LEDA  394460,['LEDA  394460' '333.352' '-57.059' '9.396' 'inf' 'Galaxy' 'G'],,,,H. Wichern,No
