TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024gcn,12:33:12.900,+80:54:33.95,2024-03-31 22:50:52.800,2024-04-10,18.49,ABMag,G - Gaia,0.028,QSO,6C 123134+811115,['6C 123134+811115' '188.304' '80.909' '0.028' 'inf' 'QSO' 'QSO'],S.T. Hodgkin,No
2024gcw,21:54:51.330,-08:53:30.73,2024-04-02 02:18:14.400,2024-04-10,18.48,ABMag,G - Gaia,0.149,Galaxy,SDSS J215451.32-085330.7,['SDSS J215451.32-085330.7' '328.714' '-8.892' '0.149' 'inf' 'Galaxy' 'G'],S.T. Hodgkin,Yes
2024gbm,12:14:26.646,+08:12:59.71,2024-04-03 07:35:01.000,2024-04-10,19.5548,ABMag,g - ZTF,1.026,Seyfert1,2MASX J12142659+0813002,"['2MASX J12142659+0813002' '183.611' '8.217' '1.026' 'inf' 'Seyfert1'
 'Sy1']",Jesper Sollerman (SU),Yes
2024gbl,12:25:10.056,-15:30:31.66,2024-04-07 06:26:11.996,2024-04-10,17.3207,ABMag,r - ZTF,1.074,Galaxy,2MASX J12251010-1530327,"['2MASX J12251010-1530327' '186.292' '-15.509' '1.074' '0.799' 'Galaxy'
 'G']",Nabeel Rehemtulla (CIERA,No
2024gcg,17:24:22.823,+52:26:59.56,2024-04-04 09:13:48.999,2024-04-10,20.134,ABMag,g - ZTF,1.487,Galaxy,Gaia DR3 1416030518261969024,"['Gaia DR3 1416030518261969024' '261.095' '52.45' '1.487' 'inf' 'Galaxy'
 'G']",Jesper Sollerman (SU),No
2024gbc,14:34:31.495,+58:18:32.96,2024-04-08 07:47:34.002,2024-04-10,18.1809,ABMag,g - ZTF,2.938,LINER,2MASX J14343123+5818304,['2MASX J14343123+5818304' '218.63' '58.308' '2.938' 'inf' 'LINER' 'LIN'],A. Munoz-Arancibia,Yes
2024gbo,15:06:03.311,-12:50:05.03,2024-04-06 13:08:18.816,2024-04-10,19.93,ABMag,g - P1,3.094,Galaxy,2MASX J15060312-1250029,['2MASX J15060312-1250029' '226.513' '-12.834' '3.094' 'inf' 'Galaxy' 'G'],D. O. Jones (UC Santa Cruz),No
2024gdb,12:39:09.924,+13:28:21.69,2024-04-09 08:42:32.832,2024-04-10,18.698,ABMag,orange - ATLAS,3.236,Galaxy,2MASX J12391009+1328196,['2MASX J12391009+1328196' '189.792' '13.472' '3.236' 'inf' 'Galaxy' 'G'],J. Tonry,Yes
2024gau,09:58:39.033,+49:46:27.25,2024-04-04 03:58:09.998,2024-04-10,19.822,ABMag,r - ZTF,3.36,Galaxy,2MASX J09583907+4946243,['2MASX J09583907+4946243' '149.663' '49.773' '3.36' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,Yes
2024gat,12:45:47.988,+69:28:14.43,2024-04-04 06:49:11.001,2024-04-10,20.4476,ABMag,r - ZTF,3.628,Galaxy,LEDA 2730550,['LEDA 2730550' '191.452' '69.47' '3.628' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,No
2024gcv,09:52:44.992,-10:45:14.81,2024-04-09 02:04:16.000,2024-04-10,19.36,ABMag,BG-i - BlackGem,4.886,Galaxy,LEDA  974170,['LEDA  974170' '148.189' '-10.754' '4.886' 'inf' 'Galaxy' 'G'],F. Stoppa,No
2024gdd,12:12:45.165,+23:19:47.74,2024-04-09 03:42:50.996,2024-04-10,19.7506,ABMag,r - ZTF,4.924,Galaxy,LEDA 1685478,['LEDA 1685478' '183.188' '23.329' '4.924' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,Yes
2024gbk,13:37:50.636,-12:37:56.65,2024-04-08 07:35:10.997,2024-04-10,20.0875,ABMag,g - ZTF,5.09,Galaxy,LEDA  949949,['LEDA  949949' '204.462' '-12.633' '5.09' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,No
2024gbf,13:46:36.186,+30:56:12.85,2024-04-08 07:23:31.001,2024-04-10,19.9943,ABMag,g - ZTF,5.93,Galaxy,LEDA 1924567,['LEDA 1924567' '206.651' '30.939' '5.93' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,Yes
2024gbb,14:00:51.581,-08:26:09.05,2024-04-08 08:30:35.997,2024-04-10,20.401,ABMag,g - ZTF,6.619,Galaxy,LEDA 3099237,['LEDA 3099237' '210.214' '-8.434' '6.619' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,No
2024gcf,09:33:02.700,-39:54:08.68,2024-03-30 14:51:21.600,2024-04-10,18.4,ABMag,G - Gaia,7.107,Galaxy,2MASX J09330225-3954037,['2MASX J09330225-3954037' '143.259' '-39.901' '7.107' 'inf' 'Galaxy' 'G'],S.T. Hodgkin,No
2024gde,15:31:11.303,+01:18:38.11,2024-03-16 14:14:45.312,2024-04-10,20.86,ABMag,w - P1,7.734,Galaxy,LEDA 1190902,['LEDA 1190902' '232.796' '1.309' '7.734' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024gda,10:46:52.555,+11:50:10.97,2024-04-09 07:54:54.720,2024-04-10,19.426,ABMag,orange - ATLAS,9.937,Galaxy,2MFGC 8391,['2MFGC 8391' '161.718' '11.839' '9.937' 'inf' 'Galaxy' 'G'],J. Tonry,No
