TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024xpy,18:44:25.360,+15:46:45.80,2024-10-04 20:05:16.800,2024-10-10,16.17,ABMag,G - Gaia,0.041,BLLac,2FGL J1844.3+1548,['2FGL J1844.3+1548' '281.106' '15.779' '0.041' 'inf' 'BLLac' 'BLL'],,,,S.T. Hodgkin,No
2024xqm,09:23:13.770,+15:02:22.02,2024-10-05 22:12:00.000,2024-10-10,17.84,ABMag,G - Gaia,0.042,QSO,2MASS J09231377+1502219,['2MASS J09231377+1502219' '140.807' '15.039' '0.042' 'inf' 'QSO' 'QSO'],,,,S.T. Hodgkin,Yes
2024xpv,22:21:05.990,-28:23:05.71,2024-10-05 01:01:55.200,2024-10-10,17.72,ABMag,G - Gaia,0.09,QSO,[VV2006] J222106.0-282306,['[VV2006] J222106.0-282306' '335.275' '-28.385' '0.09' 'inf' 'QSO' 'QSO'],,,,S.T. Hodgkin,No
2024xpw,11:29:43.920,+36:46:37.34,2024-10-04 17:19:40.800,2024-10-10,18.57,ABMag,G - Gaia,0.115,QSO,SDSS J112943.92+364637.3,['SDSS J112943.92+364637.3' '172.433' '36.777' '0.115' 'inf' 'QSO' 'QSO'],,,,S.T. Hodgkin,Yes
2024xpq,08:35:36.864,+56:29:49.99,2024-09-23 11:46:01.997,2024-10-10,19.8432,ABMag,g - ZTF,1.123,Galaxy,LEDA 2538639,['LEDA 2538639' '128.903' '56.497' '1.123' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),Yes
2024xpp,07:00:11.148,+24:49:34.62,2024-10-08 09:21:34.004,2024-10-10,19.3669,ABMag,i - ZTF,1.527,Galaxy,LEDA 1717512,['LEDA 1717512' '105.046' '24.827' '1.527' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),No
2024xqk,02:41:58.387,-04:03:24.23,2024-10-09 09:25:09.408,2024-10-10,19.6166,ABMag,g - ZTF,1.775,EmissionG,LEDA   10223,['LEDA   10223' '40.493' '-4.056' '1.775' 'inf' 'EmissionG' 'EmG'],,,,K. De (Caltech) on behalf of ZTF,Yes
2024xpt,02:28:21.992,+02:15:11.04,2024-09-24 09:28:30.002,2024-10-10,20.2233,ABMag,g - ZTF,2.184,LINER,SDSS J022822.09+021512.5,['SDSS J022822.09+021512.5' '37.092' '2.253' '2.184' 'inf' 'LINER' 'LIN'],,,,Jesper Sollerman (SU),No
2024xpj,23:47:44.864,+13:04:28.54,2024-09-27 11:22:24.000,2024-10-10,20.0506,ABMag,g - ZTF,2.514,Galaxy,LEDA 1422297,['LEDA 1422297' '356.938' '13.074' '2.514' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),Yes
2024xpf,14:41:22.527,+23:11:49.03,2024-09-28 02:52:12.999,2024-10-10,19.7733,ABMag,r - ZTF,3.712,Seyfert2,2MASS J14412252+2311453,"['2MASS J14412252+2311453' '220.344' '23.196' '3.712' 'inf' 'Seyfert2'
 'Sy2']",,,,Jesper Sollerman (SU),Yes
2024xqh,16:01:27.921,+53:56:46.45,2024-10-09 05:12:22.752,2024-10-10,19.86,ABMag,i - P1,4.351,BrightestCG,MCG+09-26-047,['MCG+09-26-047' '240.367' '53.947' '4.351' 'inf' 'BrightestCG' 'BiC'],ClG,[KMA2007] 240.36701+53.94738,"['[KMA2007] 240.36701+53.94738' '240.367' '53.947' '4.381' 'inf' 'ClG'
 'ClG']",D. O. Jones (UC Santa Cruz),Yes
2024xpl,01:17:42.712,-26:50:20.39,2024-10-09 07:43:35.996,2024-10-10,19.2383,ABMag,r - ZTF,4.421,Galaxy,2dFGRS TGS215Z229,['2dFGRS TGS215Z229' '19.427' '-26.838' '4.421' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),No
2024xph,17:21:49.397,+27:11:32.71,2024-10-08 03:38:56.999,2024-10-10,20.0905,ABMag,g - ZTF,4.771,Galaxy,SDSS J172149.73+271134.3,['SDSS J172149.73+271134.3' '260.457' '27.193' '4.771' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),Yes
2024xou,02:57:54.768,-26:10:51.50,2024-10-08 11:07:05.664,2024-10-10,20.81,ABMag,r - P1,5.026,Galaxy,2dFGRS TGS163Z321,['2dFGRS TGS163Z321' '44.477' '-26.18' '5.026' 'inf' 'Galaxy' 'G'],,,,D. O. Jones (UC Santa Cruz),No
2024xqe,02:21:11.941,+36:19:48.69,2024-10-09 11:11:07.584,2024-10-10,19.93,ABMag,g - P1,5.068,Galaxy,LEDA 2078778,['LEDA 2078778' '35.3' '36.329' '5.068' 'inf' 'Galaxy' 'G'],,,,D. O. Jones (UC Santa Cruz),No
2024xpc,16:37:02.333,+51:03:27.00,2024-10-08 02:50:16.998,2024-10-10,19.6982,ABMag,r - ZTF,5.409,Galaxy,LEDA 2387617,['LEDA 2387617' '249.257' '51.058' '5.409' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),No
2024xqc,00:21:36.977,-04:13:05.47,2024-10-09 09:43:04.224,2024-10-10,18.587,ABMag,cyan - ATLAS,5.953,EmissionG,LEDA 1061218,['LEDA 1061218' '5.405' '-4.22' '5.953' 'inf' 'EmissionG' 'EmG'],,,,J. Tonry,No
2024xpa,17:43:23.352,+39:12:59.86,2024-10-08 03:41:40.001,2024-10-10,20.0552,ABMag,g - ZTF,7.487,Galaxy,2MASX J17432295+3913064,['2MASX J17432295+3913064' '265.846' '39.218' '7.487' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),No
