TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024chc,13:31:38.908,+44:07:04.91,2024-02-11 08:50:06.000,2024-02-12,18.4126,ABMag,g - ZTF,0.243,EmissionG,LEDA 2237011,['LEDA 2237011' '202.912' '44.118' '0.243' 'inf' 'EmissionG' 'EmG'],,,,F. Forster,Yes
2024cci,01:25:17.578,+08:27:54.47,2024-02-11 02:57:07.200,2024-02-12,19.14,ABMag,g - ZTF,0.376,EmissionG,2MASX J01251756+0827547,"['2MASX J01251756+0827547' '21.323' '8.465' '0.376' 'inf' 'EmissionG'
 'EmG']",,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024ceo,15:10:46.313,+09:27:51.76,2024-02-11 10:16:19.200,2024-02-12,19.35,ABMag,g - ZTF,0.522,Galaxy,SDSS J151046.30+092752.5,['SDSS J151046.30+092752.5' '227.693' '9.465' '0.522' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024cgz,18:47:32.243,+49:01:46.85,2024-02-11 12:17:31.004,2024-02-12,17.5827,ABMag,r - ZTF,0.58,Galaxy,LEDA 2331642,['LEDA 2331642' '281.885' '49.03' '0.58' 'inf' 'Galaxy' 'G'],,,,F. Forster,No
2019aauj,14:50:54.068,-07:14:12.45,2019-01-10 13:06:14.400,2024-02-12,20.14,ABMag,g - ZTF,0.709,Seyfert1,2MASX J14505404-0714122,"['2MASX J14505404-0714122' '222.725' '-7.237' '0.709' 'inf' 'Seyfert1'
 'Sy1']",,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024ceh,17:05:06.089,+44:10:29.64,2024-02-11 10:26:24.000,2024-02-12,20.09,ABMag,g - ZTF,1.022,Galaxy,Gaia DR3 1358453835958974720,"['Gaia DR3 1358453835958974720' '256.275' '44.175' '1.022' 'inf' 'Galaxy'
 'G']",,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024cee,14:42:45.082,+14:55:21.90,2024-02-11 10:16:19.200,2024-02-12,18.19,ABMag,g - ZTF,1.108,Galaxy,2MASX J14424504+1455209,['2MASX J14424504+1455209' '220.688' '14.923' '1.108' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024ccl,01:31:13.384,+30:33:59.32,2024-02-11 02:58:33.600,2024-02-12,19.87,ABMag,g - ZTF,1.367,Galaxy,Gaia DR3 315294859165570560,"['Gaia DR3 315294859165570560' '22.806' '30.567' '1.367' 'inf' 'Galaxy'
 'G']",,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024cgb,15:41:57.817,+18:38:16.39,2024-02-11 10:22:22.996,2024-02-12,19.1152,ABMag,g - ZTF,1.411,LowSurfBrghtG,2MASX J15415774+1838147,"['2MASX J15415774+1838147' '235.491' '18.638' '1.411' 'inf'
 'LowSurfBrghtG' 'LSB']",,,,F. Forster,Yes
2024cgq,12:59:04.301,-15:16:09.64,2024-02-11 09:29:11.000,2024-02-12,18.3696,ABMag,g - ZTF,1.569,Galaxy,LEDA  183479,['LEDA  183479' '194.768' '-15.269' '1.569' 'inf' 'Galaxy' 'G'],,,,F. Forster,No
2024cdu,10:39:25.558,-29:39:32.52,2024-02-11 01:19:45.696,2024-02-12,18.554,ABMag,orange - ATLAS,1.667,Seyfert1,6dFGS gJ103925.6-293934,"['6dFGS gJ103925.6-293934' '159.857' '-29.659' '1.667' 'inf' 'Seyfert1'
 'Sy1']",,,,J. Tonry,No
2024ceu,12:35:07.473,+51:53:01.97,2024-02-11 13:45:02.880,2024-02-12,19.494,ABMag,cyan - ATLAS,1.701,Galaxy,2MASX J12350737+5153004,['2MASX J12350737+5153004' '188.781' '51.884' '1.701' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
