TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024mpq,22:30:41.080,+39:17:30.25,2024-06-24 12:27:11.232,2024-06-25,16.07,ABMag,orange - ATLAS,0.528,GtowardsGroup,MCG+06-49-027,['MCG+06-49-027' '337.671' '39.292' '0.528' '0.186' 'GtowardsGroup' 'GiG'],J. Tonry,No
2024mqc,13:30:12.070,+37:52:42.49,2024-04-28 12:21:43.776,2024-06-25,20.23,ABMag,i - P1,0.81,Galaxy,NGP9 F270-0138482,['NGP9 F270-0138482' '202.55' '37.879' '0.81' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024msc,14:28:26.340,+32:50:38.22,2024-05-31 09:37:41.952,2024-06-25,20.88,ABMag,w - P1,0.832,AGN,[KEC2012] 217.109677+32.844173,"['[KEC2012] 217.109677+32.844173' '217.11' '32.844' '0.832' 'inf' 'AGN'
 'AGN']",K. C. Chambers,No
2024mom,13:03:57.525,+19:35:40.86,2024-06-22 05:49:48.002,2024-06-25,19.647,ABMag,g - ZTF,0.9,Galaxy,SDSS J130357.52+193539.9,['SDSS J130357.52+193539.9' '195.99' '19.594' '0.9' 'inf' 'Galaxy' 'G'],Eli Gendreau-Distler (UC Berkeley),Yes
2024mpg,11:33:58.627,-03:29:47.03,2024-06-21 06:17:40.992,2024-06-25,18.602,ABMag,orange - ATLAS,1.049,Galaxy,2MASX J11335859-0329453,['2MASX J11335859-0329453' '173.494' '-3.496' '1.049' 'inf' 'Galaxy' 'G'],J. Tonry,Yes
2024mpi,19:33:24.862,-39:40:21.45,2024-05-10 01:12:06.912,2024-06-25,19.127,ABMag,cyan - ATLAS,1.224,RadioG,NVSS J193324-394008,['NVSS J193324-394008' '293.354' '-39.673' '1.224' 'inf' 'RadioG' 'rG'],J. Tonry,No
2024mrf,11:58:43.600,+03:34:35.36,2024-05-06 06:33:39.168,2024-06-25,21.37,ABMag,w - P1,1.639,GtowardsCl,LARCS a1437r14-676,['LARCS a1437r14-676' '179.681' '3.576' '1.639' 'inf' 'GtowardsCl' 'GiC'],K. C. Chambers,No
2024mrw,21:29:57.193,+10:22:06.46,2024-06-14 11:58:07.680,2024-06-25,20.82,ABMag,w - P1,2.4,Galaxy,SDSS J212957.34+102207.1,['SDSS J212957.34+102207.1' '322.489' '10.369' '2.4' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024mpm,16:09:47.208,-00:05:05.55,2024-06-24 08:54:49.996,2024-06-25,19.3428,ABMag,r - ZTF,2.422,Galaxy,SDSS J160947.11-000503.5,['SDSS J160947.11-000503.5' '242.446' '-0.084' '2.422' 'inf' 'Galaxy' 'G'],Nabeel Rehemtulla (CIERA,Yes
2024mqh,01:01:57.315,+07:59:24.80,2024-06-08 14:13:24.096,2024-06-25,20.34,ABMag,w - P1,2.69,Galaxy,LAMOST J010157.19+075922.7,['LAMOST J010157.19+075922.7' '15.488' '7.99' '2.69' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024moj,09:48:35.447,+47:36:53.43,2024-06-23 04:14:51.996,2024-06-25,19.1793,ABMag,r - ZTF,2.782,Galaxy,Gaia DR3 824871838115191296,"['Gaia DR3 824871838115191296' '147.147' '47.615' '2.782' 'inf' 'Galaxy'
 'G']",Jesper Sollerman (SU),Yes
2024mrm,13:26:21.870,-01:21:01.32,2024-05-08 08:38:00.672,2024-06-25,21.13,ABMag,w - P1,3.36,Galaxy,2dFGRS TGN265Z126,['2dFGRS TGN265Z126' '201.591' '-1.351' '3.36' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024mrc,14:03:42.167,-00:51:02.81,2024-06-23 04:33:52.001,2024-06-25,19.7807,ABMag,g - ZTF,3.876,Galaxy,2dFGRS TGN272Z173,['2dFGRS TGN272Z173' '210.927' '-0.851' '3.876' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,No
2024mpy,04:17:50.324,-52:22:22.20,2024-06-24 19:33:37.728,2024-06-25,19.02,ABMag,L - GOTO,5.063,Galaxy,LEDA  444900,['LEDA  444900' '64.46' '-52.374' '5.063' 'inf' 'Galaxy' 'G'],A. Kumar,No
2024mpk,01:15:19.781,-17:02:54.05,2024-06-15 02:47:06.720,2024-06-25,18.732,ABMag,orange - ATLAS,5.546,Galaxy,LEDA  889568,['LEDA  889568' '18.831' '-17.049' '5.546' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024mos,02:04:11.093,-17:49:51.73,2024-06-23 19:31:03.072,2024-06-25,18.83,ABMag,L - GOTO,5.558,Seyfert2,LEDA  876777,['LEDA  876777' '31.045' '-17.831' '5.558' 'inf' 'Seyfert2' 'Sy2'],,No
2024mpo,02:53:55.224,+46:52:17.51,2024-06-21 11:10:34.000,2024-06-25,19.5673,ABMag,r - ZTF,5.624,Galaxy,2MASX J02535577+4652185,['2MASX J02535577+4652185' '43.482' '46.872' '5.624' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024mok,01:34:43.547,-59:38:29.38,2024-06-23 19:36:12.384,2024-06-25,19.13,ABMag,L - GOTO,6.185,Galaxy,LEDA  369861,['LEDA  369861' '23.685' '-59.641' '6.185' 'inf' 'Galaxy' 'G'],L. Kelsey,No
2024mpw,04:00:01.733,-31:51:07.55,2024-06-24 19:38:08.160,2024-06-25,17.5,ABMag,L - GOTO,6.474,Galaxy,LEDA  700288,['LEDA  700288' '60.009' '-31.851' '6.474' 'inf' 'Galaxy' 'G'],A. Kumar,No
2024mpv,11:21:03.940,-04:50:56.65,2024-06-21 16:22:04.800,2024-06-25,18.04,ABMag,G - Gaia,6.586,Galaxy,2dFGRS TGN109Z105,['2dFGRS TGN109Z105' '170.265' '-4.849' '6.586' 'inf' 'Galaxy' 'G'],S.T. Hodgkin,No
2024mqu,13:46:53.771,+37:20:14.33,2024-06-09 06:47:52.800,2024-06-25,21.31,ABMag,w - P1,6.722,Galaxy,2MASX J13465433+3720116,['2MASX J13465433+3720116' '206.726' '37.337' '6.722' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024mqx,13:12:44.358,-15:36:03.77,2024-05-26 06:28:33.312,2024-06-25,21.81,ABMag,w - P1,8.47,Galaxy,LEDA  908971,['LEDA  908971' '198.187' '-15.602' '8.47' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024mpz,03:21:40.448,-06:38:02.33,2024-06-24 19:53:29.184,2024-06-25,16.93,ABMag,L - GOTO,9.187,EmissionG,LEDA 3080450,['LEDA 3080450' '50.417' '-6.636' '9.187' 'inf' 'EmissionG' 'EmG'],A. Kumar,Yes
