TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024uvz,18:21:53.854,+18:09:07.68,2024-09-05 23:56:44.736,2024-09-08,19.73,ABMag,L - GOTO,0.638,Galaxy,2MASX J18215386+1809088,['2MASX J18215386+1809088' '275.474' '18.152' '0.638' 'inf' 'Galaxy' 'G'],,,,A. Kumar,No
2024uxw,21:09:04.765,-25:40:22.05,2024-09-05 20:38:40.416,2024-09-08,19.061,ABMag,cyan - ATLAS,1.146,GtowardsCl,2MASX J21090474-2540204,"['2MASX J21090474-2540204' '317.27' '-25.673' '1.146' 'inf' 'GtowardsCl'
 'GiC']",,,,J. Tonry,No
2024uww,01:46:51.876,-31:09:55.96,2024-08-31 12:07:12.000,2024-09-08,20.05,ABMag,w - P1,1.348,Galaxy,2dFGRS TGS382Z235,['2dFGRS TGS382Z235' '26.716' '-31.166' '1.348' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024uvx,14:52:50.990,+20:19:20.32,2024-09-03 04:54:44.352,2024-09-08,19.023,ABMag,g - ZTF,2.276,Galaxy,2MASX J14525107+2019220,['2MASX J14525107+2019220' '223.213' '20.323' '2.276' 'inf' 'Galaxy' 'G'],,,,K. De (Caltech) on behalf of ZTF,Yes
2024uyr,16:51:13.984,+02:35:15.26,2024-09-05 05:56:31.776,2024-09-08,20.37,ABMag,g - P1,2.649,Galaxy,Gaia DR3 4385589667134812288,"['Gaia DR3 4385589667134812288' '252.808' '2.587' '2.649' 'inf' 'Galaxy'
 'G']",,,,D. O. Jones (UC Santa Cruz),No
2024uxf,22:07:32.807,+13:50:21.49,2024-09-01 07:39:58.752,2024-09-08,21.69,ABMag,w - P1,2.83,Galaxy,SDSSCGB 52460.1,['SDSSCGB 52460.1' '331.887' '13.84' '2.83' 'inf' 'Galaxy' 'G'],Galaxy,SDSSCGB 52460.4,['SDSSCGB 52460.4' '331.884' '13.84' '9.729' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024uyf,06:56:12.426,+27:36:49.90,2024-08-31 14:34:41.088,2024-09-08,19.91,ABMag,w - P1,2.921,Galaxy,LEDA 1813224,['LEDA 1813224' '104.052' '27.613' '2.921' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024uxc,22:56:09.467,+09:04:36.19,2024-09-01 07:50:52.800,2024-09-08,21.75,ABMag,w - P1,3.084,GtowardsCl,DES J225609.66+090437.0,"['DES J225609.66+090437.0' '344.04' '9.077' '3.084' 'inf' 'GtowardsCl'
 'GiC']",,,,K. C. Chambers,No
2024uyb,03:35:00.866,+18:05:56.36,2024-08-31 13:09:36.576,2024-09-08,21.73,ABMag,w - P1,3.342,Galaxy,LEDA 1550114,['LEDA 1550114' '53.753' '18.098' '3.342' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024uxe,22:40:35.620,+14:00:06.44,2024-09-01 07:45:34.848,2024-09-08,21.65,ABMag,w - P1,3.575,Galaxy,SDSS J224035.85+140005.4,['SDSS J224035.85+140005.4' '340.149' '14.002' '3.575' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,Yes
2024uyt,06:18:11.736,+51:00:02.86,2024-09-04 14:57:22.752,2024-09-08,21.25,ABMag,g - P1,3.677,Galaxy,LEDA 2386587,['LEDA 2386587' '94.547' '51.0' '3.677' 'inf' 'Galaxy' 'G'],,,,D. O. Jones (UC Santa Cruz),No
2024uyj,00:19:38.180,+03:36:31.85,2024-08-31 11:38:30.048,2024-09-08,21.68,ABMag,w - P1,4.155,GtowardsCl,DES J001938.11+033635.8,['DES J001938.11+033635.8' '4.909' '3.61' '4.155' 'inf' 'GtowardsCl' 'GiC'],,,,K. C. Chambers,No
2024uwi,02:01:46.254,-63:08:01.09,2024-09-02 13:08:46.464,2024-09-08,19.52,ABMag,L - GOTO,4.195,Galaxy,LEDA  335461,['LEDA  335461' '30.441' '-63.135' '4.195' 'inf' 'Galaxy' 'G'],,,,A. Kumar,No
2024uvy,05:28:45.202,+49:52:58.39,2024-09-01 11:50:46.176,2024-09-08,20.2667,ABMag,g - ZTF,4.752,GtowardsGroup,MCG+08-10-007,['MCG+08-10-007' '82.186' '49.883' '4.752' '2.213' 'GtowardsGroup' 'GiG'],,,,K. De (Caltech) on behalf of ZTF,No
2024uyd,03:09:17.547,+22:19:20.35,2024-08-31 13:01:03.360,2024-09-08,21.39,ABMag,w - P1,6.212,Galaxy,LEDA 1667764,['LEDA 1667764' '47.321' '22.322' '6.212' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024uxy,21:11:07.631,-20:44:03.24,2024-09-04 08:28:47.712,2024-09-08,20.58,ABMag,w - P1,6.565,EmissionG,LEDA  837705,['LEDA  837705' '317.781' '-20.733' '6.565' '5.43' 'EmissionG' 'EmG'],,,,K. C. Chambers,No
2024uwa,08:18:41.778,+40:08:09.92,2024-09-07 05:44:34.656,2024-09-08,18.94,ABMag,L - GOTO,6.691,Galaxy,LEDA 2161163,['LEDA 2161163' '124.672' '40.136' '6.691' 'inf' 'Galaxy' 'G'],,,,A. Kumar,Yes
2024uye,07:05:42.772,+26:21:38.58,2024-09-01 14:38:23.136,2024-09-08,20.82,ABMag,w - P1,7.111,Galaxy,LEDA 1773202,['LEDA 1773202' '106.43' '26.359' '7.111' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
