TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024hqh,13:35:20.637,-10:06:59.04,2024-04-19 07:00:31.996,2024-05-02,18.9878,ABMag,g - ZTF,0.14,Galaxy,6dFGS gJ133520.6-100659,['6dFGS gJ133520.6-100659' '203.836' '-10.116' '0.14' 'inf' 'Galaxy' 'G'],,,,Yoomee Zeng (UC Berkeley),No
2024hqf,13:56:51.010,-17:38:27.25,2024-04-28 09:13:51.997,2024-05-02,19.3712,ABMag,g - ZTF,0.288,Galaxy,LEDA  879954,['LEDA  879954' '209.212' '-17.641' '0.288' 'inf' 'Galaxy' 'G'],,,,Yoomee Zeng (UC Berkeley),No
2024hqn,16:38:36.702,+42:58:10.92,2024-04-29 08:55:39.996,2024-05-02,20.005,ABMag,r - ZTF,0.466,Galaxy,SDSS J163836.73+425811.2,['SDSS J163836.73+425811.2' '249.653' '42.97' '0.466' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),No
2024hsq,09:01:58.402,+60:09:06.98,2024-05-01 06:14:24.000,2024-05-02,15.3,ABMag,g - Sloan,0.84,Seyfert2,Mrk   18,['Mrk   18' '135.493' '60.152' '0.84' '0.192' 'Seyfert2' 'Sy2'],,,,K. Z. Stanek,Yes
2024hqb,21:12:35.708,+28:47:58.25,2024-04-30 10:46:48.996,2024-05-02,19.1094,ABMag,r - ZTF,0.872,Galaxy,2MASX J21123578+2847574,['2MASX J21123578+2847574' '318.149' '28.799' '0.872' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),No
2024hpx,14:11:35.116,-01:15:22.20,2024-04-29 07:04:03.002,2024-05-02,19.8143,ABMag,g - ZTF,1.146,Galaxy,2dFGRS TGN274Z034,['2dFGRS TGN274Z034' '212.896' '-1.256' '1.146' 'inf' 'Galaxy' 'G'],Galaxy,GAMA 736164,['GAMA 736164' '212.896' '-1.255' '4.959' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),Yes
2024hqa,23:42:38.416,+27:05:31.76,2024-04-22 11:53:44.998,2024-05-02,18.4639,ABMag,r - ZTF,1.204,GtowardsGroup,MCG+04-55-047,['MCG+04-55-047' '355.66' '27.092' '1.204' '0.609' 'GtowardsGroup' 'GiG'],,,,Jesper Sollerman (SU),No
2024hsj,13:05:47.221,+27:46:42.58,2024-04-29 07:26:09.312,2024-05-02,21.08,ABMag,w - P1,1.374,Galaxy,2MASX J13054727+2746437,['2MASX J13054727+2746437' '196.447' '27.779' '1.374' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,Yes
2024hqr,11:42:42.703,-00:57:24.83,2024-04-29 05:02:10.996,2024-05-02,18.4062,ABMag,r - ZTF,1.435,Galaxy,LEDA 1130458,['LEDA 1130458' '175.678' '-0.957' '1.435' 'inf' 'Galaxy' 'G'],,,,K-Ryan Hinds (LJMU),Yes
2024hpk,15:11:16.841,+13:33:59.14,2024-04-30 08:06:08.000,2024-05-02,19.9278,ABMag,g - ZTF,1.821,Galaxy,SDSS J151116.75+133357.7,['SDSS J151116.75+133357.7' '227.82' '13.566' '1.821' 'inf' 'Galaxy' 'G'],,,,Yoomee Zeng (UC Berkeley),Yes
2024htr,13:42:17.212,+31:40:00.37,2024-04-17 08:01:07.968,2024-05-02,20.76,ABMag,w - P1,2.093,Galaxy,LEDA 1958287,['LEDA 1958287' '205.572' '31.667' '2.093' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024hrc,15:10:38.658,+05:40:27.16,2024-04-30 08:05:27.004,2024-05-02,20.0686,ABMag,g - ZTF,2.214,Galaxy,LEDA 1287263,['LEDA 1287263' '227.662' '5.674' '2.214' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,Yes
2024hsk,15:20:52.779,+22:43:42.88,2024-04-29 12:41:31.776,2024-05-02,19.55,ABMag,w - P1,2.224,Galaxy,LEDA 1675099,['LEDA 1675099' '230.219' '22.729' '2.224' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,Yes
2024htj,16:06:49.723,+02:05:49.17,2024-04-20 14:02:22.272,2024-05-02,20.71,ABMag,w - P1,2.319,Galaxy,2MASX J16064957+0205506,['2MASX J16064957+0205506' '241.707' '2.097' '2.319' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024hri,12:30:31.456,+44:13:41.72,2024-04-29 06:22:44.999,2024-05-02,19.7097,ABMag,g - ZTF,2.603,Galaxy,Gaia DR3 1541448889064208640,"['Gaia DR3 1541448889064208640' '187.632' '44.228' '2.603' 'inf' 'Galaxy'
 'G']",,,,A. Munoz-Arancibia,Yes
2024hpt,11:54:26.044,+00:16:36.57,2024-04-29 05:36:25.001,2024-05-02,19.6312,ABMag,g - ZTF,2.612,Galaxy,LEDA 1161726,['LEDA 1161726' '178.608' '0.278' '2.612' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),Yes
2024hrl,11:44:10.999,+56:22:01.16,2024-04-30 05:29:05.001,2024-05-02,19.0567,ABMag,g - ZTF,2.62,Galaxy,SDSS J114410.99+562158.5,['SDSS J114410.99+562158.5' '176.046' '56.366' '2.62' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,Yes
