TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2023wyi,08:15:06.956,+30:29:31.67,2023-10-15 10:48:00.000,2023-11-09,20.74,ABMag,g - ZTF,0.277,Galaxy,SDSS J081506.93+302931.7,['SDSS J081506.93+302931.7' '123.779' '30.492' '0.277' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2018mle,22:48:04.361,-17:28:30.82,2018-11-08 03:31:40.800,2023-11-09,19.4,ABMag,g - ZTF,0.319,Seyfert1,LEDA 3096700,['LEDA 3096700' '342.018' '-17.475' '0.319' 'inf' 'Seyfert1' 'Sy1'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023xaj,09:11:34.552,-12:14:10.39,2023-10-19 11:34:04.800,2023-11-09,19.33,ABMag,r - ZTF,0.326,EmissionG,6dFGS gJ091134.5-121411,"['6dFGS gJ091134.5-121411' '137.894' '-12.236' '0.326' 'inf' 'EmissionG'
 'EmG']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2020afgi,08:25:48.478,+53:28:54.57,2020-04-24 05:41:16.800,2023-11-09,20.49,ABMag,g - ZTF,0.358,QSO,SDSS J082548.50+532854.5,['SDSS J082548.50+532854.5' '126.452' '53.482' '0.358' 'inf' 'QSO' 'QSO'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2023xaq,11:35:45.282,+21:08:21.64,2023-10-25 12:37:26.400,2023-11-09,20.37,ABMag,r - ZTF,0.377,Seyfert1,2MASS J11354527+2108215,"['2MASS J11354527+2108215' '173.939' '21.139' '0.377' 'inf' 'Seyfert1'
 'Sy1']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2020afgj,10:25:17.929,+56:10:41.43,2020-04-26 05:25:26.400,2023-11-09,20.57,ABMag,g - ZTF,0.429,Seyfert1,SDSS J102517.88+561041.2,"['SDSS J102517.88+561041.2' '156.325' '56.178' '0.429' 'inf' 'Seyfert1'
 'Sy1']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2023xbu,03:55:57.939,-16:24:45.56,2023-08-28 10:37:55.200,2023-11-09,19.75,ABMag,g - ZTF,0.494,Seyfert2,6dFGS gJ035557.9-162445,"['6dFGS gJ035557.9-162445' '58.991' '-16.413' '0.494' 'inf' 'Seyfert2'
 'Sy2']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2018mld,10:54:20.858,-09:21:56.17,2018-12-13 12:01:26.400,2023-11-09,19.1,ABMag,r - ZTF,0.544,Seyfert1,LEDA  182460,['LEDA  182460' '163.587' '-9.366' '0.544' 'inf' 'Seyfert1' 'Sy1'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2020afgl,17:03:19.768,+61:35:39.46,2020-03-06 12:38:52.800,2023-11-09,20.24,ABMag,r - ZTF,0.552,Galaxy,2MASX J17031984+6135400,['2MASX J17031984+6135400' '255.833' '61.594' '0.552' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2019aatv,08:22:41.886,+29:38:04.68,2019-04-29 03:59:02.400,2023-11-09,17.13,ABMag,r - ZTF,0.585,Galaxy,SDSS J082241.91+293804.2,['SDSS J082241.91+293804.2' '125.675' '29.635' '0.585' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2023xcv,04:24:14.201,-01:59:24.25,2023-11-03 08:35:31.200,2023-11-09,19.57,ABMag,g - ZTF,0.652,Galaxy,Gaia DR3 3205887186009757568,"['Gaia DR3 3205887186009757568' '66.059' '-1.99' '0.652' 'inf' 'Galaxy'
 'G']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023wxi,09:04:37.909,+79:35:18.85,2023-10-16 12:17:16.800,2023-11-09,19.99,ABMag,g - ZTF,0.657,Galaxy,LEDA 2780241,['LEDA 2780241' '136.159' '79.589' '0.657' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023wzr,17:44:23.642,+42:12:39.84,2023-10-05 04:13:26.400,2023-11-09,20.09,ABMag,g - ZTF,0.664,Galaxy,LEDA 2194413,['LEDA 2194413' '266.099' '42.211' '0.664' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
