TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024apw,12:10:45.777,-05:23:23.49,2024-01-22 07:02:47.904,2024-01-23,18.708,ABMag,orange - ATLAS,0.908,Galaxy,LEDA  183063,['LEDA  183063' '182.69' '-5.39' '0.908' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2020afhm,04:16:34.666,-24:34:03.48,2020-10-19 09:38:09.600,2024-01-23,18.8963,ABMag,g - ZTF,0.914,Galaxy,2MASX J04163471-2434028,['2MASX J04163471-2434028' '64.145' '-24.567' '0.914' 'inf' 'Galaxy' 'G'],,,,K. De (Caltech) on behalf of ZTF,No
2024aqf,11:39:18.042,+11:32:33.93,2024-01-21 11:25:12.576,2024-01-23,20.21,ABMag,w - P1,1.597,Galaxy,SDSS J113918.08+113235.3,['SDSS J113918.08+113235.3' '174.825' '11.543' '1.597' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,Yes
2024aqn,11:50:47.036,+15:01:46.86,2024-01-21 11:28:58.944,2024-01-23,19.77,ABMag,w - P1,1.836,Galaxy,2MASX J11504709+1501480,['2MASX J11504709+1501480' '177.696' '15.03' '1.836' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,Yes
2024apx,14:38:43.067,+35:49:22.17,2024-01-20 13:21:51.840,2024-01-23,18.667,ABMag,orange - ATLAS,2.013,AGN,2MASS J14384307+3549201,['2MASS J14384307+3549201' '219.679' '35.822' '2.013' 'inf' 'AGN' 'AGN'],,,,J. Tonry,Yes
2024aqu,10:37:04.525,-01:38:49.11,2024-01-21 13:05:09.600,2024-01-23,19.86,ABMag,w - P1,2.637,Galaxy,2dFGRS TGN293Z076,['2dFGRS TGN293Z076' '159.268' '-1.647' '2.637' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024apz,11:33:44.419,+21:22:47.97,2024-01-21 11:11:26.592,2024-01-23,19.59,ABMag,w - P1,2.986,GtowardsGroup,IC  707,['IC  707' '173.436' '21.38' '2.986' '1.432' 'GtowardsGroup' 'GiG'],,,,K. C. Chambers,Yes
2024aqa,11:34:34.541,+22:31:04.35,2024-01-21 11:11:26.592,2024-01-23,20.49,ABMag,w - P1,3.087,BrightestCG,2MASX J11343476+2231057,"['2MASX J11343476+2231057' '173.645' '22.518' '3.087' '2.055'
 'BrightestCG' 'BiC']",,,,K. C. Chambers,Yes
2024aqt,11:50:40.007,+09:05:31.53,2024-01-21 11:30:53.856,2024-01-23,19.49,ABMag,w - P1,3.241,Galaxy,LEDA 1359466,['LEDA 1359466' '177.666' '9.092' '3.241' 'inf' 'Galaxy' 'G'],Galaxy,SDSSCGB 47191.2,['SDSSCGB 47191.2' '177.669' '9.093' '7.481' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024aqg,11:17:17.838,+12:36:12.99,2024-01-21 11:19:33.888,2024-01-23,20.09,ABMag,w - P1,3.293,Galaxy,SDSSCGB 24328.4,['SDSSCGB 24328.4' '169.325' '12.603' '3.293' 'inf' 'Galaxy' 'G'],Compact_Gr_G,SDSSCGB 24328,['SDSSCGB 24328' '169.322' '12.604' '8.431' 'inf' 'Compact_Gr_G' 'CGG'],K. C. Chambers,No
2024aqx,11:32:34.780,+14:43:16.49,2024-01-21 11:26:12.192,2024-01-23,20.12,ABMag,w - P1,3.515,Galaxy,SDSS J113234.55+144317.9,['SDSS J113234.55+144317.9' '173.144' '14.722' '3.515' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,Yes
2024aqb,11:05:56.574,+37:37:34.31,2024-01-21 12:37:49.728,2024-01-23,20.27,ABMag,w - P1,3.612,Galaxy,2MASX J11055677+3737312,['2MASX J11055677+3737312' '166.486' '37.625' '3.612' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,Yes
2024apu,01:24:07.507,-02:42:25.94,2024-01-22 07:32:45.888,2024-01-23,18.42,ABMag,orange - ATLAS,3.814,Galaxy,LEDA 1084822,['LEDA 1084822' '21.032' '-2.706' '3.814' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024aqz,04:59:16.228,-24:08:29.96,2024-01-21 06:47:11.328,2024-01-23,19.35,ABMag,w - P1,5.804,Galaxy,2MASX J04591590-2408336,['2MASX J04591590-2408336' '74.816' '-24.143' '5.804' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024aqk,12:03:05.203,+01:00:07.02,2024-01-21 14:21:40.896,2024-01-23,21.45,ABMag,w - P1,5.883,LINER,2MASX J12030526+0100129,['2MASX J12030526+0100129' '180.772' '1.004' '5.883' 'inf' 'LINER' 'LIN'],,,,K. C. Chambers,Yes
2024aqs,12:08:02.442,+01:29:13.68,2024-01-21 14:26:23.424,2024-01-23,21.78,ABMag,w - P1,6.496,Galaxy,LEDA 1196449,['LEDA 1196449' '182.012' '1.488' '6.496' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,Yes
