TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024cww,05:03:50.598,+12:04:53.86,2024-02-11 04:06:14.400,2024-02-18,19.56,ABMag,r - ZTF,0.114,Galaxy,LEDA 1403469,['LEDA 1403469' '75.961' '12.082' '0.114' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2018mml,13:25:52.154,+11:37:09.42,2018-12-20 12:57:36.000,2024-02-18,20.04,ABMag,g - ZTF,0.367,Seyfert1,2MASS J13255216+1137097,"['2MASS J13255216+1137097' '201.467' '11.619' '0.367' 'inf' 'Seyfert1'
 'Sy1']",,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2019aaul,09:11:47.702,-11:51:40.13,2019-01-04 10:39:21.600,2024-02-18,19.78,ABMag,g - ZTF,0.41,Seyfert1,2MASS J09114771-1151397,"['2MASS J09114771-1151397' '137.949' '-11.861' '0.41' 'inf' 'Seyfert1'
 'Sy1']",,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024cyp,11:32:03.364,+12:35:36.08,2024-02-17 14:08:33.792,2024-02-18,20.04,ABMag,g - P1,0.453,Galaxy,2MASX J11320335+1235358,['2MASX J11320335+1235358' '173.014' '12.593' '0.453' 'inf' 'Galaxy' 'G'],,,,D. O. Jones (UC Santa Cruz),Yes
2024cyz,16:13:23.551,+06:23:18.42,2024-02-13 14:59:28.032,2024-02-18,20.56,ABMag,r - P1,0.662,Galaxy,2MASX J16132347+0623180,['2MASX J16132347+0623180' '243.348' '6.388' '0.662' 'inf' 'Galaxy' 'G'],,,,D. O. Jones (UC Santa Cruz),Yes
2024czd,10:32:34.904,+65:02:28.60,2024-02-01 06:48:57.600,2024-02-18,18.99,ABMag,g - ZTF,0.745,Seyfert1,NGC  3259,['NGC  3259' '158.145' '65.041' '0.745' '0.133' 'Seyfert1' 'Sy1'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024cxk,11:58:33.649,+02:04:44.56,2024-02-12 11:11:02.400,2024-02-18,20.09,ABMag,g - ZTF,0.781,Galaxy,2dFGRS TGN449Z144,['2dFGRS TGN449Z144' '179.64' '2.079' '0.781' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024cxg,10:16:54.586,-21:44:12.38,2024-02-14 07:32:09.600,2024-02-18,19.54,ABMag,g - ZTF,0.936,Seyfert2,LEDA 3094506,['LEDA 3094506' '154.227' '-21.737' '0.936' 'inf' 'Seyfert2' 'Sy2'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024cze,16:05:58.210,+44:03:19.45,2024-01-26 10:19:12.000,2024-02-18,19.02,ABMag,g - ZTF,1.008,Seyfert1,2MASX J16055812+4403197,"['2MASX J16055812+4403197' '241.492' '44.055' '1.008' 'inf' 'Seyfert1'
 'Sy1']",,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024cxs,11:04:53.370,+07:40:21.96,2024-02-14 10:39:21.600,2024-02-18,19.33,ABMag,g - ZTF,1.188,Galaxy,LEDA 1327831,['LEDA 1327831' '166.222' '7.672' '1.188' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024cwx,05:03:38.133,+01:22:52.12,2024-02-11 04:04:48.000,2024-02-18,19.85,ABMag,r - ZTF,1.224,Galaxy,LEDA 1193147,['LEDA 1193147' '75.909' '1.381' '1.224' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024cwr,10:05:10.463,+32:39:14.51,2024-02-09 09:35:28.032,2024-02-18,21.14,ABMag,w - P1,1.46,Galaxy,2MASX J10051049+3239145,['2MASX J10051049+3239145' '151.294' '32.654' '1.46' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,Yes
2024cys,11:01:31.154,+02:55:04.23,2024-01-18 11:38:24.000,2024-02-18,19.92,ABMag,g - ZTF,1.559,Seyfert1,2MASS J11013101+0255039,"['2MASS J11013101+0255039' '165.379' '2.918' '1.559' 'inf' 'Seyfert1'
 'Sy1']",,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024cyn,13:20:06.001,+05:53:42.73,2024-02-14 15:04:07.968,2024-02-18,19.26,ABMag,w - P1,1.965,EmissionG,2MASX J13200603+0553450,"['2MASX J13200603+0553450' '200.025' '5.896' '1.965' 'inf' 'EmissionG'
 'EmG']",,,,K. C. Chambers,Yes
2024cym,11:58:54.803,+01:54:07.77,2024-02-09 12:57:40.320,2024-02-18,20.66,ABMag,w - P1,2.427,Galaxy,SDSS J115854.64+015408.4,['SDSS J115854.64+015408.4' '179.728' '1.902' '2.427' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024cyl,14:28:45.091,+00:42:44.05,2024-02-14 14:22:36.192,2024-02-18,19.79,ABMag,w - P1,3.019,Galaxy,Z  19-42,['Z  19-42' '217.188' '0.711' '3.019' 'inf' 'Galaxy' 'G'],Galaxy,2dFGRS TGN345Z039,['2dFGRS TGN345Z039' '217.189' '0.71' '9.014' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024cxh,09:44:44.890,-13:14:49.02,2024-02-17 07:58:04.800,2024-02-18,19.15,ABMag,r - ZTF,5.825,EmissionG,LEDA  154244,['LEDA  154244' '146.188' '-13.248' '5.825' 'inf' 'EmissionG' 'EmG'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024cxc,09:00:49.243,+51:18:02.50,2024-02-14 06:48:57.600,2024-02-18,20.74,ABMag,g - ZTF,7.148,Galaxy,SDSS J090049.83+511758.1,['SDSS J090049.83+511758.1' '135.208' '51.299' '7.148' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024cyu,10:48:27.034,+08:21:38.71,2024-02-14 11:11:16.224,2024-02-18,21.53,ABMag,w - P1,7.232,Galaxy,LEDA 1345268,['LEDA 1345268' '162.111' '8.362' '7.232' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,Yes
