TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024bla,03:57:50.162,-09:09:06.34,2024-01-30 06:08:38.400,2024-02-04,19.51,ABMag,r - ZTF,0.151,Galaxy,Gaia DR3 3194779575949003904,"['Gaia DR3 3194779575949003904' '59.459' '-9.152' '0.151' 'inf' 'Galaxy'
 'G']",,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024bkc,13:04:56.651,+60:11:24.58,2024-02-01 13:02:20.256,2024-02-04,18.687,ABMag,orange - ATLAS,0.469,Galaxy,SDSS J130456.59+601124.5,['SDSS J130456.59+601124.5' '196.236' '60.19' '0.469' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024bkd,15:56:56.633,+30:18:32.20,2024-01-31 14:44:09.600,2024-02-04,18.594,ABMag,orange - ATLAS,0.472,Galaxy,LEDA 1898622,['LEDA 1898622' '239.236' '30.309' '0.472' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024blc,01:01:08.649,+07:17:15.39,2024-01-25 03:48:57.600,2024-02-04,18.31,ABMag,r - ZTF,0.853,Galaxy,LEDA 1318158,['LEDA 1318158' '15.286' '7.288' '0.853' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024bkb,12:48:19.654,+62:32:05.75,2024-02-01 13:02:20.256,2024-02-04,19.207,ABMag,orange - ATLAS,1.17,Galaxy,SDSS J124819.77+623204.9,['SDSS J124819.77+623204.9' '192.082' '62.535' '1.17' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024bko,08:25:02.363,+38:51:03.23,2024-02-01 10:03:00.000,2024-02-04,19.174,ABMag,orange - ATLAS,1.552,Galaxy,SDSS J082502.22+385103.0,['SDSS J082502.22+385103.0' '126.259' '38.851' '1.552' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024bke,10:13:52.044,+42:28:45.20,2024-02-01 10:40:33.312,2024-02-04,18.988,ABMag,orange - ATLAS,1.604,Galaxy,LEDA 2199711,['LEDA 2199711' '153.466' '42.479' '1.604' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024bjv,01:37:57.366,+31:58:51.10,2024-01-31 03:00:36.288,2024-02-04,20.2639,ABMag,g - ZTF,2.077,Galaxy,LEDA 1974138,['LEDA 1974138' '24.489' '31.981' '2.077' 'inf' 'Galaxy' 'G'],,,,K. De (Caltech) on behalf of ZTF,No
2024bkm,11:10:48.652,+00:14:29.17,2024-01-31 13:01:57.792,2024-02-04,18.237,ABMag,orange - ATLAS,2.286,Galaxy,2dFGRS TGN369Z105,['2dFGRS TGN369Z105' '167.702' '0.241' '2.286' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024bjw,10:58:51.737,+35:55:17.68,2024-01-31 11:30:59.040,2024-02-04,18.971,ABMag,orange - ATLAS,2.342,Galaxy,2MASX J10585184+3555183,['2MASX J10585184+3555183' '164.716' '35.922' '2.342' 'inf' 'Galaxy' 'G'],Galaxy,LEDA 2072110,['LEDA 2072110' '164.716' '35.923' '5.375' 'inf' 'Galaxy' 'G'],J. Tonry,Yes
2024bkg,13:18:01.485,+15:44:52.76,2024-02-01 13:11:55.680,2024-02-04,18.618,ABMag,orange - ATLAS,3.62,Galaxy,LEDA 1492373,['LEDA 1492373' '199.507' '15.747' '3.62' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024bki,14:51:08.289,+00:53:02.03,2024-01-31 14:07:53.184,2024-02-04,18.58,ABMag,orange - ATLAS,4.015,Galaxy,2MASX J14510818+0053051,['2MASX J14510818+0053051' '222.784' '0.885' '4.015' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024bkx,11:34:11.329,+01:20:16.25,2024-02-02 12:17:53.088,2024-02-04,18.755,ABMag,orange - ATLAS,6.362,Galaxy,2dFGRS TGN444Z211,['2dFGRS TGN444Z211' '173.548' '1.336' '6.362' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
