TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024gae,17:41:44.394,+52:05:17.53,2024-04-04 10:27:50.400,2024-04-09,20.51,ABMag,g - ZTF,0.274,Galaxy,Gaia DR3 1368476777799496064,"['Gaia DR3 1368476777799496064' '265.435' '52.088' '0.274' 'inf' 'Galaxy'
 'G']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024fza,10:48:48.209,+04:18:24.89,2024-04-04 06:00:00.000,2024-04-09,18.65,ABMag,g - ZTF,0.3,Galaxy,LEDA 1266420,['LEDA 1266420' '162.201' '4.307' '0.3' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2018mni,11:01:50.603,+44:26:57.24,2018-04-13 05:07:36.768,2024-04-09,18.0376,ABMag,r - ZTF,0.725,Galaxy,SDSSCGB 100.2,['SDSSCGB 100.2' '165.461' '44.449' '0.725' 'inf' 'Galaxy' 'G'],K. De (Caltech) on behalf of ZTF,Yes
2024fzp,15:10:29.342,+06:47:01.10,2024-04-04 08:57:07.200,2024-04-09,19.78,ABMag,r - ZTF,0.827,Galaxy,LEDA 1307393,['LEDA 1307393' '227.622' '6.784' '0.827' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024gak,16:04:30.092,+02:11:44.88,2024-04-04 09:36:00.000,2024-04-09,19.64,ABMag,g - ZTF,1.395,Galaxy,2MASX J16043002+0211439,['2MASX J16043002+0211439' '241.125' '2.196' '1.395' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024gah,16:12:31.758,+11:23:07.84,2024-04-04 10:03:06.912,2024-04-09,20.5901,ABMag,g - ZTF,1.844,Galaxy,SDSS J161231.63+112307.6,['SDSS J161231.63+112307.6' '243.132' '11.385' '1.844' 'inf' 'Galaxy' 'G'],K. De (Caltech) on behalf of ZTF,Yes
2024fzj,17:02:25.409,+31:13:06.72,2024-04-04 10:20:46.997,2024-04-09,20.4365,ABMag,g - ZTF,1.981,LowSurfBrghtG,2MFGC 13626,['2MFGC 13626' '255.606' '31.219' '1.981' 'inf' 'LowSurfBrghtG' 'LSB'],A. Munoz-Arancibia,Yes
2024fzr,15:41:44.392,+12:00:47.36,2024-04-04 09:34:33.600,2024-04-09,19.75,ABMag,g - ZTF,3.088,Galaxy,SDSS J154144.60+120047.0,['SDSS J154144.60+120047.0' '235.436' '12.013' '3.088' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024fzd,12:24:23.903,+33:37:31.72,2024-04-07 08:08:15.648,2024-04-09,19.697,ABMag,orange - ATLAS,4.085,Galaxy,SDSS J122424.17+333729.3,['SDSS J122424.17+333729.3' '186.101' '33.625' '4.085' 'inf' 'Galaxy' 'G'],J. Tonry,Yes
2024fzn,16:05:13.040,+54:01:24.76,2024-04-04 09:44:38.400,2024-04-09,20.73,ABMag,g - ZTF,4.726,Seyfert2,2MASX J16051338+5401208,"['2MASX J16051338+5401208' '241.306' '54.023' '4.726' 'inf' 'Seyfert2'
 'Sy2']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024fzy,12:04:15.261,+13:53:06.96,2024-04-04 07:06:14.400,2024-04-09,19.96,ABMag,g - ZTF,5.081,Galaxy,2MASX J12041557+1353082,['2MASX J12041557+1353082' '181.065' '13.886' '5.081' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024fze,17:39:50.718,-73:24:28.98,2024-03-15 08:04:28.000,2024-04-09,20.34,ABMag,BG-q - BlackGem,7.13,Galaxy,LEDA  256043,['LEDA  256043' '264.966' '-73.409' '7.13' 'inf' 'Galaxy' 'G'],H. Tranin,No
2024fzi,23:17:28.086,-70:42:57.96,2024-04-08 09:22:34.752,2024-04-09,18.421,ABMag,orange - ATLAS,7.295,Galaxy,LEDA  272293,['LEDA  272293' '349.365' '-70.718' '7.295' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024gad,15:21:23.744,+52:21:12.43,2024-04-08 08:08:09.600,2024-04-09,19.54,ABMag,g - ZTF,8.057,Galaxy,2MASX J15212325+5221191,['2MASX J15212325+5221191' '230.347' '52.355' '8.057' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
