TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter
2023uqa*,08:54:50.580,+62:18:50.22,2023-10-08 14:29:45.600,2023-10-11,18.35,ABMag,G - Gaia,0.039,BLLac,7C 085042.79+623017.00,['7C 085042.79+623017.00' '133.711' '62.314' '0.039' 'inf' 'BLLac' 'BLL'],ClG,GMBCG 133.71068+62.31389,['GMBCG 133.71068+62.31389' '133.711' '62.314' '0.26' 'inf' 'ClG' 'ClG'],S.T. Hodgkin
2023uqw*,23:52:24.045,+17:19:54.74,2023-10-10 05:59:38.996,2023-10-11,19.3822,ABMag,g - ZTF,1.742,Galaxy,LEDA 1530239,['LEDA 1530239' '358.101' '17.332' '1.742' 'inf' 'Galaxy' 'G'],,,,F. Forster
2023upd,22:42:27.281,-29:03:35.82,2023-09-24 04:06:22.176,2023-10-11,21.7386,ABMag,g - Sloan,1.88,Galaxy,2dFGRS TGS259Z212,['2dFGRS TGS259Z212' '340.614' '-29.06' '1.88' 'inf' 'Galaxy' 'G'],,,,Tomás Cabrera (CMU)
2023ung,21:54:21.826,+09:06:13.18,2023-10-04 03:36:00.000,2023-10-11,17.2,ABMag,g - Sloan,2.022,Galaxy,2MASX J21542175+0906120,['2MASX J21542175+0906120' '328.59' '9.103' '2.022' 'inf' 'Galaxy' 'G'],,,,K. Z. Stanek
2023upl,02:54:39.024,-68:55:43.22,2023-10-10 05:47:45.600,2023-10-11,19.133,ABMag,orange - ATLAS,2.81,Galaxy,LEDA  282493,['LEDA  282493' '43.663' '-68.929' '2.81' 'inf' 'Galaxy' 'G'],,,,J. Tonry
2023uoy,22:52:57.386,-27:40:54.80,2023-09-24 04:07:52.896,2023-10-11,21.9318,ABMag,g - Sloan,2.85,Galaxy,LEDA  751375,['LEDA  751375' '343.24' '-27.682' '2.85' 'inf' 'Galaxy' 'G'],,,,Tomás Cabrera (CMU)
2023uqi*,08:06:03.226,+19:48:24.59,2023-10-10 13:49:07.392,2023-10-11,18.789,ABMag,orange - ATLAS,3.095,LINER,2MASX J08060333+1948272,['2MASX J08060333+1948272' '121.514' '19.808' '3.095' 'inf' 'LINER' 'LIN'],,,,J. Tonry
2023uox,22:13:34.921,-30:33:26.98,2023-10-04 00:14:44.736,2023-10-11,21.2075,ABMag,g - Sloan,3.803,Galaxy,2dFGRS TGS335Z202,['2dFGRS TGS335Z202' '333.396' '-30.558' '3.803' 'inf' 'Galaxy' 'G'],,,,Tomás Cabrera (CMU)
