TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024jel,11:02:34.299,+08:08:54.90,2024-05-14 04:52:46.001,2024-05-22,20.3601,ABMag,g - ZTF,0.412,Galaxy,SDSS J110234.27+080854.6,['SDSS J110234.27+080854.6' '165.643' '8.149' '0.412' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),Yes
2024jeh,14:59:11.546,+13:25:18.05,2024-05-19 06:32:56.996,2024-05-22,19.2987,ABMag,g - ZTF,2.06,LINER,UGC  9636,['UGC  9636' '224.798' '13.422' '2.06' 'inf' 'LINER' 'LIN'],Jesper Sollerman (SU),Yes
2024jeg,13:13:55.304,+21:34:36.59,2024-05-21 05:36:23.904,2024-05-22,18.2848,ABMag,g - ZTF,2.167,Galaxy,2MASX J13135516+2134373,['2MASX J13135516+2134373' '198.48' '21.577' '2.167' 'inf' 'Galaxy' 'G'],K. De (Caltech) on behalf of ZTF,Yes
2024jej,11:26:28.817,+18:43:10.75,2024-05-19 05:17:51.002,2024-05-22,19.664,ABMag,g - ZTF,2.652,Galaxy,2MASX J11262888+1843129,['2MASX J11262888+1843129' '171.621' '18.72' '2.652' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),Yes
2024jfa,15:56:40.258,+32:30:02.79,2024-05-21 08:41:50.997,2024-05-22,19.2647,ABMag,r - ZTF,3.322,GtowardsCl,SDSS J155640.07+323005.2,"['SDSS J155640.07+323005.2' '239.167' '32.501' '3.322' 'inf' 'GtowardsCl'
 'GiC']",F. Forster,Yes
2024jek,01:03:58.555,-08:36:30.96,2024-05-21 03:37:59.232,2024-05-22,17.886,ABMag,orange - ATLAS,4.257,Galaxy,LEDA 1001477,['LEDA 1001477' '15.993' '-8.609' '4.257' 'inf' 'Galaxy' 'G'],J. Tonry,Yes
2024jet,14:54:55.802,+45:31:22.99,2024-05-21 05:52:11.712,2024-05-22,18.62,ABMag,g - ZTF,5.212,Galaxy,LEDA 2266326,['LEDA 2266326' '223.731' '45.524' '5.212' 'inf' 'Galaxy' 'G'],J. Nordin,Yes
2024jef,20:33:06.392,+04:44:57.13,2024-05-20 09:43:52.997,2024-05-22,19.8198,ABMag,r - ZTF,6.769,Galaxy,LEDA 1272679,['LEDA 1272679' '308.276' '4.748' '6.769' 'inf' 'Galaxy' 'G'],F. Forster,No
2024jeo,12:46:47.444,+27:56:46.21,2024-05-19 21:22:38.208,2024-05-22,19.34,ABMag,L - GOTO,9.091,GtowardsCl,LEDA   93677,['LEDA   93677' '191.697' '27.949' '9.091' 'inf' 'GtowardsCl' 'GiC'],A. Kumar,Yes
2024jfc,00:50:25.074,+24:31:17.35,2024-05-14 11:30:51.998,2024-05-22,18.8727,ABMag,r - ZTF,9.114,EmissionG,Z 480-14,['Z 480-14' '12.607' '24.521' '9.114' 'inf' 'EmissionG' 'EmG'],Nabeel Rehemtulla (CIERA,No
