TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2022aexq,01:17:13.469,-02:00:19.39,2022-06-28 10:42:34.997,2024-08-04,18.2118,ABMag,r - ZTF,0.052,Galaxy,LEDA 1104167,['LEDA 1104167' '19.306' '-2.005' '0.052' 'inf' 'Galaxy' 'G'],Nabeel Rehemtulla (CIERA,No
2024rab,00:05:55.807,+10:12:47.53,2024-07-03 10:33:23.999,2024-08-04,20.5939,ABMag,g - ZTF,0.391,Galaxy,SDSS J000555.83+101247.4,['SDSS J000555.83+101247.4' '1.483' '10.213' '0.391' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2022aexr,14:09:41.769,+37:29:05.34,2022-03-01 07:16:39.072,2024-08-04,19.2747,ABMag,r - ZTF,0.776,AGN,2MASS J14094169+3729049,['2MASS J14094169+3729049' '212.424' '37.485' '0.776' 'inf' 'AGN' 'AGN'],K. De (Caltech) on behalf of ZTF,Yes
2024rag,22:02:28.936,+14:13:57.15,2024-08-02 08:59:11.996,2024-08-04,20.1889,ABMag,g - ZTF,0.998,Galaxy,LEDA 1452824,['LEDA 1452824' '330.62' '14.233' '0.998' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024raq,02:27:29.081,-05:49:20.77,2024-08-01 14:26:51.936,2024-08-04,20.46,ABMag,i - P1,1.503,Galaxy,GAMA 1764848,['GAMA 1764848' '36.871' '-5.823' '1.503' 'inf' 'Galaxy' 'G'],D. O. Jones (UC Santa Cruz),No
2024rav,20:45:10.119,-01:07:36.38,2024-08-01 10:11:54.816,2024-08-04,20.7,ABMag,i - P1,1.672,Galaxy,SDSS J204510.12-010738.0,['SDSS J204510.12-010738.0' '311.292' '-1.127' '1.672' 'inf' 'Galaxy' 'G'],D. O. Jones (UC Santa Cruz),Yes
2024rae,21:04:47.919,+08:59:03.74,2024-07-31 07:29:42.996,2024-08-04,20.2898,ABMag,g - ZTF,1.707,EmissionG,2MASX J21044800+0859024,['2MASX J21044800+0859024' '316.2' '8.984' '1.707' 'inf' 'EmissionG' 'EmG'],Jesper Sollerman (SU),Yes
2024rau,22:20:50.846,+01:15:07.14,2024-08-01 13:37:07.680,2024-08-04,20.28,ABMag,g - P1,1.722,Galaxy,SDSS J222050.73+011506.7,['SDSS J222050.73+011506.7' '335.211' '1.252' '1.722' 'inf' 'Galaxy' 'G'],D. O. Jones (UC Santa Cruz),Yes
2024rao,12:40:00.828,+27:05:24.25,2024-07-30 06:21:25.632,2024-08-04,19.36,ABMag,g - P1,4.066,GtowardsCl,CAIRNS J124001.17+270521.8,"['CAIRNS J124001.17+270521.8' '190.005' '27.09' '4.066' 'inf' 'GtowardsCl'
 'GiC']",D. O. Jones (UC Santa Cruz),Yes
2024rba,16:36:34.798,+41:27:41.85,2024-08-01 06:58:58.944,2024-08-04,20.71,ABMag,i - P1,4.534,Seyfert1,2MASS J16363442+4127434,"['2MASS J16363442+4127434' '249.143' '41.462' '4.534' 'inf' 'Seyfert1'
 'Sy1']",D. O. Jones (UC Santa Cruz),Yes
2024ras,22:36:23.410,-00:47:22.23,2024-08-01 13:38:26.304,2024-08-04,19.94,ABMag,g - P1,4.579,Galaxy,LEDA  193224,['LEDA  193224' '339.097' '-0.791' '4.579' 'inf' 'Galaxy' 'G'],D. O. Jones (UC Santa Cruz),Yes
2024rah,06:45:13.079,+42:37:43.43,2024-07-31 11:48:45.000,2024-08-04,18.7431,ABMag,r - ZTF,5.029,Galaxy,LEDA 2202844,['LEDA 2202844' '101.306' '42.63' '5.029' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024qzv,18:30:15.617,-44:10:13.69,2024-07-30 10:44:31.776,2024-08-04,19.84,ABMag,L - GOTO,5.457,Galaxy,LEDA  540096,['LEDA  540096' '277.565' '-44.172' '5.457' 'inf' 'Galaxy' 'G'],A. Kumar,No
2024qzu,21:34:26.253,+03:48:02.34,2024-07-29 08:30:23.002,2024-08-04,20.6563,ABMag,g - ZTF,6.427,LINER,LAMOST J213426.05+034756.6,"['LAMOST J213426.05+034756.6' '323.609' '3.799' '6.427' 'inf' 'LINER'
 'LIN']",Jesper Sollerman (SU),No
2024rak,23:48:49.320,+02:14:58.45,2024-07-30 13:16:52.896,2024-08-04,19.24,ABMag,w - P1,6.708,GtowardsGroup,2MASX J23484919+0214519,"['2MASX J23484919+0214519' '357.205' '2.248' '6.708' '4.153'
 'GtowardsGroup' 'GiG']",K. C. Chambers,No
2024rat,22:15:04.248,+01:08:26.09,2024-08-01 13:37:07.680,2024-08-04,20.37,ABMag,g - P1,9.762,Galaxy,VIPERS 404069725,['VIPERS 404069725' '333.767' '1.143' '9.762' 'inf' 'Galaxy' 'G'],D. O. Jones (UC Santa Cruz),Yes
