TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024svu,00:43:01.680,+25:23:46.01,2024-08-15 10:07:15.744,2024-08-27,20.098,ABMag,r - ZTF,0.09,Galaxy,Gaia DR3 2808089995113605504,"['Gaia DR3 2808089995113605504' '10.757' '25.396' '0.09' 'inf' 'Galaxy'
 'G']",J.H. Terwel,No
2024sxn,21:19:06.827,+00:35:13.56,2024-08-03 11:53:07.872,2024-08-27,21.27,ABMag,w - P1,1.064,GtowardsCl,DES J211906.77+003514.3,"['DES J211906.77+003514.3' '319.778' '0.587' '1.064' 'inf' 'GtowardsCl'
 'GiC']",K. C. Chambers,No
2024svc,04:49:34.031,+00:15:08.83,2024-08-23 11:22:05.088,2024-08-27,16.8978,ABMag,g - ZTF,1.26,GtowardsCl,NGC  1671,['NGC  1671' '72.392' '0.253' '1.26' 'inf' 'GtowardsCl' 'GiC'],K. De (Caltech) on behalf of ZTF,No
2024sve,02:00:49.595,+09:34:22.44,2024-08-21 08:38:41.997,2024-08-27,19.082,ABMag,g - ZTF,1.425,Galaxy,2MASX J02004964+0934231,['2MASX J02004964+0934231' '30.207' '9.573' '1.425' 'inf' 'Galaxy' 'G'],Nabeel Rehemtulla (CIERA,No
2024swn,00:49:23.843,+00:02:42.74,2024-08-03 13:24:04.896,2024-08-27,20.71,ABMag,w - P1,1.623,GtowardsCl,CAIRNS J004923.95+000242.5,"['CAIRNS J004923.95+000242.5' '12.35' '0.045' '1.623' 'inf' 'GtowardsCl'
 'GiC']",K. C. Chambers,Yes
2024svw,15:00:01.162,+72:42:03.07,2024-08-26 06:18:09.003,2024-08-27,19.3119,ABMag,g - ZTF,3.816,Galaxy,LEDA 2751055,['LEDA 2751055' '225.008' '72.701' '3.816' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,No
2024svg,04:30:04.997,-51:46:30.21,2024-08-26 05:00:04.896,2024-08-27,17.476,ABMag,orange - ATLAS,3.823,Galaxy,LEDA  452718,['LEDA  452718' '67.522' '-51.775' '3.823' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024svo,00:01:49.109,-04:20:38.11,2024-08-26 10:06:48.000,2024-08-27,19.385,ABMag,g - ZTF,4.166,Galaxy,MCG-01-01-023,['MCG-01-01-023' '0.454' '-4.343' '4.166' 'inf' 'Galaxy' 'G'],I. Pérez-Fournon,No
2024sxi,03:47:26.978,+30:11:36.80,2024-08-03 14:04:12.000,2024-08-27,21.8,ABMag,w - P1,4.251,Galaxy,LEDA 1893961,['LEDA 1893961' '56.864' '30.193' '4.251' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024sxv,22:22:52.387,-36:56:56.98,2024-08-26 01:40:48.000,2024-08-27,16.7,ABMag,g - Sloan,4.603,Galaxy,ESO 405-15,['ESO 405-15' '335.718' '-36.95' '4.603' 'inf' 'Galaxy' 'G'],K. Z. Stanek,No
2024svz,21:22:03.193,-05:17:46.46,2024-08-26 05:33:06.998,2024-08-27,20.1328,ABMag,r - ZTF,4.7,Galaxy,LEDA 1046630,['LEDA 1046630' '320.514' '-5.297' '4.7' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,No
2024sui,20:08:10.557,-43:09:54.02,2024-08-25 18:12:23.040,2024-08-27,18.777,ABMag,orange - ATLAS,6.885,EmissionG,LEDA  552283,['LEDA  552283' '302.043' '-43.167' '6.885' 'inf' 'EmissionG' 'EmG'],J. Tonry,No
2024sux,22:00:28.346,+36:40:53.50,2024-08-24 07:56:46.003,2024-08-27,19.8426,ABMag,g - ZTF,7.12,Galaxy,2MASX J22002778+3640502,['2MASX J22002778+3640502' '330.116' '36.681' '7.12' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024svk,04:24:02.613,-67:00:10.51,2024-08-26 04:55:20.640,2024-08-27,18.757,ABMag,orange - ATLAS,7.676,Galaxy,LEDA  300043,['LEDA  300043' '66.012' '-67.005' '7.676' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024svb,00:06:39.239,+08:48:35.59,2024-08-21 08:28:25.248,2024-08-27,19.6893,ABMag,g - ZTF,7.983,Galaxy,LEDA 3091536,['LEDA 3091536' '1.665' '8.808' '7.983' 'inf' 'Galaxy' 'G'],K. De (Caltech) on behalf of ZTF,No
2024suq,21:53:52.008,+03:40:57.10,2024-08-25 06:24:12.997,2024-08-27,20.5517,ABMag,r - ZTF,8.583,Galaxy,SDSS J215351.64+034050.4,['SDSS J215351.64+034050.4' '328.465' '3.681' '8.583' 'inf' 'Galaxy' 'G'],F. Forster,No
2024svd,18:43:29.753,+58:07:47.67,2024-08-26 05:52:45.000,2024-08-27,19.153,ABMag,r - ZTF,9.965,Galaxy,LEDA   91641,['LEDA   91641' '280.879' '58.13' '9.965' 'inf' 'Galaxy' 'G'],I. Pérez-Fournon,No
