TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024jsy,13:21:15.888,+07:59:15.59,2024-05-29 02:32:40.992,2024-05-30,18.15,ABMag,cyan - ATLAS,0.145,Galaxy,SDSS J132115.87+075915.5,['SDSS J132115.87+075915.5' '200.316' '7.988' '0.145' 'inf' 'Galaxy' 'G'],J. Tonry,Yes
2024jrg,17:11:21.439,+40:53:28.73,2024-05-18 08:40:29.997,2024-05-30,20.0233,ABMag,g - ZTF,0.45,Galaxy,LAMOST J171121.40+405328.8,['LAMOST J171121.40+405328.8' '257.839' '40.891' '0.45' 'inf' 'Galaxy' 'G'],Kate Bostow (UC Berkeley),No
2024jrn,00:45:42.443,-18:50:17.93,2024-05-29 03:56:12.192,2024-05-30,18.191,ABMag,orange - ATLAS,0.573,EmissionG,LEDA  138225,['LEDA  138225' '11.427' '-18.838' '0.573' 'inf' 'EmissionG' 'EmG'],J. Tonry,No
2024jra,12:17:03.254,-02:54:17.40,2024-05-27 05:26:59.003,2024-05-30,19.2136,ABMag,g - ZTF,1.288,Galaxy,GAMA 165958,['GAMA 165958' '184.264' '-2.905' '1.288' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024jsi,16:32:50.631,+37:40:54.25,2024-05-28 06:18:25.004,2024-05-30,20.9213,ABMag,g - ZTF,1.417,BrightestCG,SDSS J163250.54+374055.2,"['SDSS J163250.54+374055.2' '248.211' '37.682' '1.417' 'inf' 'BrightestCG'
 'BiC']",A. Munoz-Arancibia,Yes
2024jrz,12:08:58.765,-09:47:59.66,2024-05-28 02:58:44.832,2024-05-30,18.48,ABMag,orange - ATLAS,2.102,Galaxy,LEDA  986271,['LEDA  986271' '182.245' '-9.8' '2.102' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024juk,15:52:47.303,+12:08:43.87,2024-03-31 14:22:42.240,2024-05-30,21.06,ABMag,w - P1,2.677,Galaxy,SDSS J155247.13+120844.8,['SDSS J155247.13+120844.8' '238.196' '12.146' '2.677' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024jtw,11:49:28.255,+56:29:03.94,2024-03-02 11:21:51.264,2024-05-30,21.11,ABMag,w - P1,3.089,LowSurfBrghtG,LEDA 2538227,['LEDA 2538227' '177.368' '56.484' '3.089' 'inf' 'LowSurfBrghtG' 'LSB'],K. C. Chambers,Yes
2024jsa,12:29:35.621,+21:58:12.18,2024-05-27 07:56:21.984,2024-05-30,19.186,ABMag,orange - ATLAS,3.223,Galaxy,NGP9 F378-0517895,['NGP9 F378-0517895' '187.398' '21.97' '3.223' 'inf' 'Galaxy' 'G'],J. Tonry,Yes
2024jty,10:08:16.798,+42:56:45.21,2024-04-10 05:43:41.088,2024-05-30,20.19,ABMag,z - P1,3.271,Galaxy,[HM2015b] 83 4,['[HM2015b] 83 4' '152.071' '42.947' '3.271' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024jqw,07:14:29.264,+44:14:59.88,2024-05-28 04:05:27.744,2024-05-30,18.87,ABMag,r - ZTF,3.376,Galaxy,LEDA 2240036,['LEDA 2240036' '108.621' '44.249' '3.376' 'inf' 'Galaxy' 'G'],J. Nordin,No
2024jtd,09:29:28.393,+06:48:56.67,2024-02-13 11:17:00.960,2024-05-30,21.77,ABMag,w - P1,3.817,BrightestCG,SDSS J092928.43+064852.9,"['SDSS J092928.43+064852.9' '142.368' '6.815' '3.817' 'inf' 'BrightestCG'
 'BiC']",K. C. Chambers,Yes
2024jtp,10:16:21.420,+15:33:41.86,2024-03-06 07:59:33.792,2024-05-30,20.72,ABMag,w - P1,3.998,Galaxy,SDSS J101621.19+153344.1,['SDSS J101621.19+153344.1' '154.088' '15.562' '3.998' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024jrx,14:04:43.422,-09:42:52.65,2024-05-27 06:00:47.002,2024-05-30,19.3244,ABMag,g - ZTF,4.701,Galaxy,NGC  5442,['NGC  5442' '211.18' '-9.714' '4.701' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,No
2024jrw,01:27:36.179,-19:11:37.51,2024-05-28 08:49:51.744,2024-05-30,18.083,ABMag,orange - ATLAS,4.703,Galaxy,LEDA  858622,['LEDA  858622' '21.902' '-19.193' '4.703' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024juh,14:47:45.788,-04:31:17.85,2024-04-17 09:55:52.320,2024-05-30,20.87,ABMag,w - P1,4.805,Galaxy,2dFGRS TGN150Z305,['2dFGRS TGN150Z305' '221.942' '-4.522' '4.805' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024jre,14:46:11.789,-06:36:57.41,2024-05-27 08:00:21.000,2024-05-30,19.584,ABMag,r - ZTF,4.936,Galaxy,LCRS B144333.3-062423,['LCRS B144333.3-062423' '221.55' '-6.616' '4.936' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024jqr,08:01:50.499,+37:02:39.77,2024-05-28 04:06:49.003,2024-05-30,19.5103,ABMag,r - ZTF,5.801,Galaxy,2MASX J08015040+3702351,['2MASX J08015040+3702351' '120.46' '37.043' '5.801' 'inf' 'Galaxy' 'G'],Nabeel Rehemtulla (CIERA,Yes
2024jru,01:30:51.790,+30:55:00.52,2024-05-28 11:24:36.002,2024-05-30,18.9157,ABMag,r - ZTF,5.858,Galaxy,Z 502-101,['Z 502-101' '22.715' '30.918' '5.858' '5.126' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024jsh,14:40:21.316,+13:00:56.24,2024-05-29 07:06:27.999,2024-05-30,20.6496,ABMag,g - ZTF,7.623,BrightestCG,SDSS J144021.65+130050.5,"['SDSS J144021.65+130050.5' '220.09' '13.014' '7.623' 'inf' 'BrightestCG'
 'BiC']",A. Munoz-Arancibia,Yes
2024jqt,11:34:00.662,-06:26:55.64,2024-05-14 06:07:28.001,2024-05-30,20.3714,ABMag,r - ZTF,7.649,Galaxy,LEDA 1032713,['LEDA 1032713' '173.501' '-6.45' '7.649' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024jsn,11:25:15.528,+48:30:47.17,2024-05-27 05:19:28.004,2024-05-30,20.6181,ABMag,g - ZTF,8.336,Galaxy,2MASX J11251594+4830544,['2MASX J11251594+4830544' '171.316' '48.515' '8.336' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,Yes
