TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter
2023ynp,01:41:37.940,-09:30:01.84,2023-11-25 17:06:43.200,2023-11-28,18.4,ABMag,G - Gaia,0.054,AGN,ICRF J014137.9-093001,['ICRF J014137.9-093001' '25.408' '-9.5' '0.054' 'inf' 'AGN' 'AGN'],S.T. Hodgkin
2023yno*,22:59:53.200,+20:58:52.36,2023-11-25 17:54:14.400,2023-11-28,18.83,ABMag,G - Gaia,0.062,QSO,SDSS J225953.20+205852.2,['SDSS J225953.20+205852.2' '344.972' '20.981' '0.062' 'inf' 'QSO' 'QSO'],S.T. Hodgkin
2023ynj*,00:09:22.870,+03:23:41.03,2023-11-24 11:29:45.600,2023-11-28,18.88,ABMag,G - Gaia,1.427,Galaxy,Gaia DR3 2740761778544219392,['Gaia DR3 2740761778544219392' '2.345' '3.395' '1.427' 'inf' 'Galaxy' 'G'],S.T. Hodgkin
2023ynr*,07:41:24.863,+34:41:35.29,2023-11-25 14:15:00.864,2023-11-28,20.09,ABMag,i - P1,3.435,Galaxy,LEDA 2053084,['LEDA 2053084' '115.355' '34.693' '3.435' 'inf' 'Galaxy' 'G'],K. C. Chambers
2023ynh*,16:12:59.710,+30:50:24.32,2023-11-07 19:03:21.600,2023-11-28,18.21,ABMag,G - Gaia,3.557,EmissionG,LEDA  142851,['LEDA  142851' '243.25' '30.839' '3.557' '1.676' 'EmissionG' 'EmG'],S.T. Hodgkin
2023yoe*,21:53:15.504,-07:17:26.56,2023-09-12 07:40:21.216,2023-11-28,20.2,ABMag,w - P1,3.785,Galaxy,2MASX J21531563-0717236,['2MASX J21531563-0717236' '328.315' '-7.29' '3.785' 'inf' 'Galaxy' 'G'],K. C. Chambers
2023ynv,23:42:11.902,+21:04:56.23,2023-11-26 07:23:33.792,2023-11-28,18.95,ABMag,i - P1,4.048,GtowardsCl,2MASX J23421218+2104546,"['2MASX J23421218+2104546' '355.551' '21.082' '4.048' 'inf' 'GtowardsCl'
 'GiC']",K. C. Chambers
