TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024vdk,00:29:25.636,+25:14:58.82,2024-09-05 09:25:52.000,2024-09-10,20.137,ABMag,g - ZTF,0.119,Galaxy,Gaia DR3 2807334493185923840,['Gaia DR3 2807334493185923840' '7.357' '25.25' '0.119' 'inf' 'Galaxy' 'G'],I. Pérez-Fournon,No
2024vcf,01:26:46.040,-03:58:53.07,2024-09-01 07:54:23.002,2024-09-10,19.7842,ABMag,g - ZTF,0.184,Galaxy,SDSS J012646.05-035853.0,['SDSS J012646.05-035853.0' '21.692' '-3.981' '0.184' 'inf' 'Galaxy' 'G'],Daniel Perley (LJMU),No
2024vch,01:23:57.386,+19:07:17.02,2024-09-05 09:57:14.996,2024-09-10,20.2052,ABMag,g - ZTF,1.25,Galaxy,Gaia DR3 2786165046060283520,"['Gaia DR3 2786165046060283520' '20.989' '19.122' '1.25' 'inf' 'Galaxy'
 'G']",Daniel Perley (LJMU),No
2024vbt,01:37:37.921,+18:14:57.99,2024-09-09 07:36:05.999,2024-09-10,19.7449,ABMag,g - ZTF,2.735,Galaxy,LEDA 1554248,['LEDA 1554248' '24.409' '18.249' '2.735' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024vda,04:43:39.632,-40:01:56.48,2024-09-07 14:44:12.192,2024-09-10,19.18,ABMag,L - GOTO,3.499,Galaxy,LEDA  591108,['LEDA  591108' '70.915' '-40.031' '3.499' 'inf' 'Galaxy' 'G'],B. Godson,No
2024vbo,07:20:47.477,+25:20:57.76,2024-09-07 04:56:47.904,2024-09-10,18.89,ABMag,L - GOTO,4.251,Galaxy,LEDA 1733494,['LEDA 1733494' '110.198' '25.351' '4.251' 'inf' 'Galaxy' 'G'],G. Ramsay,No
2024vdi,00:28:04.476,-00:12:18.64,2024-09-09 08:52:38.997,2024-09-10,19.6016,ABMag,g - ZTF,5.424,Galaxy,LEDA  212531,['LEDA  212531' '7.02' '-0.206' '5.424' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,Yes
2024vcy,08:21:24.154,+19:08:50.90,2024-08-31 12:13:39.002,2024-09-10,19.0707,ABMag,r - ZTF,6.783,LINER,NGC  2572,['NGC  2572' '125.353' '19.148' '6.783' '3.639' 'LINER' 'LIN'],Jesper Sollerman (SU),Yes
2024vbp,02:57:00.930,+37:11:46.61,2024-09-09 02:28:29.568,2024-09-10,19.9,ABMag,L - GOTO,7.399,Galaxy,LEDA 2095022,['LEDA 2095022' '44.254' '37.198' '7.399' 'inf' 'Galaxy' 'G'],A. Kumar,No
2024vcn,02:22:10.971,-20:23:20.80,2024-08-30 11:21:13.999,2024-09-10,20.111,ABMag,g - ZTF,8.221,Galaxy,MCG-04-06-033,['MCG-04-06-033' '35.543' '-20.389' '8.221' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),No
