TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024qqt,14:53:19.844,+63:13:29.94,2024-07-16 07:41:50.000,2024-07-31,19.828,ABMag,g - ZTF,0.184,Galaxy,2MASX J14531991+6313294,['2MASX J14531991+6313294' '223.333' '63.225' '0.184' 'inf' 'Galaxy' 'G'],I. Pérez-Fournon,Yes
2024qqe,18:09:14.668,+50:00:39.62,2024-07-28 05:47:37.000,2024-07-31,20.484,ABMag,g - ZTF,0.325,Galaxy,WINGS J180914.68+500040.0,['WINGS J180914.68+500040.0' '272.311' '50.011' '0.325' 'inf' 'Galaxy' 'G'],I. Pérez-Fournon,No
2024qqi,21:55:06.995,+40:47:37.93,2024-07-30 07:22:34.997,2024-07-31,19.8743,ABMag,r - ZTF,0.495,Galaxy,Gaia DR3 1959561103478098304,"['Gaia DR3 1959561103478098304' '328.779' '40.794' '0.495' 'inf' 'Galaxy'
 'G']",A. Munoz-Arancibia,No
2024qqg,01:04:15.283,+20:58:32.76,2024-07-30 10:20:06.000,2024-07-31,19.2893,ABMag,r - ZTF,1.079,Galaxy,Gaia DR3 2790385280925353088,"['Gaia DR3 2790385280925353088' '16.064' '20.976' '1.079' 'inf' 'Galaxy'
 'G']",A. Munoz-Arancibia,No
2024qpu,13:03:54.259,+27:45:09.37,2024-07-30 06:20:05.280,2024-07-31,20.04,ABMag,g - P1,4.483,EmissionG,GMP  706,['GMP  706' '195.977' '27.753' '4.483' 'inf' 'EmissionG' 'EmG'],D. O. Jones (UC Santa Cruz),Yes
2024qof,16:13:57.163,-10:26:05.20,2024-07-28 07:00:06.336,2024-07-31,20.87,ABMag,w - P1,5.282,Galaxy,LEDA  978290,['LEDA  978290' '243.488' '-10.433' '5.282' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024qqd,23:45:52.949,+32:27:06.94,2024-07-28 08:45:46.000,2024-07-31,20.611,ABMag,r - ZTF,5.975,Galaxy,LEDA 1997675,['LEDA 1997675' '356.472' '32.453' '5.975' 'inf' 'Galaxy' 'G'],I. Pérez-Fournon,No
2024qqq,15:33:18.501,+18:32:37.77,2024-07-28 05:57:58.000,2024-07-31,20.222,ABMag,g - ZTF,6.941,Galaxy,SDSS J153318.03+183239.7,['SDSS J153318.03+183239.7' '233.325' '18.544' '6.941' 'inf' 'Galaxy' 'G'],I. Pérez-Fournon,Yes
2024qoj,23:07:38.163,-16:51:59.66,2024-07-28 12:41:04.128,2024-07-31,20.56,ABMag,w - P1,7.737,Galaxy,LEDA  194890,['LEDA  194890' '346.911' '-16.866' '7.737' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024qnw,02:48:50.786,-03:39:19.55,2024-07-30 04:33:07.488,2024-07-31,18.99,ABMag,L - GOTO,8.621,LowSurfBrghtG,SDSS J024851.23-033924.9,"['SDSS J024851.23-033924.9' '42.213' '-3.657' '8.621' 'inf'
 'LowSurfBrghtG' 'LSB']",A. Kumar,No
2024qpi,21:26:50.732,+07:04:29.25,2024-07-29 11:55:07.968,2024-07-31,20.8,ABMag,w - P1,8.845,Galaxy,2MASX J21265066+0704202,['2MASX J21265066+0704202' '321.711' '7.072' '8.845' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024qpt,14:19:14.307,-26:28:02.24,2024-07-30 08:58:24.096,2024-07-31,19.2,ABMag,L - GOTO,9.235,Galaxy,LEDA  767500,['LEDA  767500' '214.807' '-26.466' '9.235' 'inf' 'Galaxy' 'G'],M. Kennedy,No
