TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2018moh,16:20:40.654,+29:48:56.05,2018-05-24 08:39:52.992,2024-08-07,20.49,ABMag,r - ZTF,0.099,Galaxy,SDSS J162040.65+294856.0,['SDSS J162040.65+294856.0' '245.169' '29.816' '0.099' 'inf' 'Galaxy' 'G'],Patrick Aleo (UIUC) and Maria Pruzhinskaya (LPC) on behalf of the SNAD team,No
2024rmw,17:23:12.686,+23:27:14.71,2024-07-27 06:57:00.576,2024-08-07,19.5536,ABMag,r - ZTF,0.22,Galaxy,LAMOST J172312.67+232714.9,['LAMOST J172312.67+232714.9' '260.803' '23.454' '0.22' 'inf' 'Galaxy' 'G'],K. De (Caltech) on behalf of ZTF,No
2024rlv,23:32:52.087,+34:38:22.50,2024-08-05 08:14:53.002,2024-08-07,19.7969,ABMag,g - ZTF,0.554,Galaxy,Gaia DR3 1912353949691289728,"['Gaia DR3 1912353949691289728' '353.217' '34.64' '0.554' 'inf' 'Galaxy'
 'G']",A. Munoz-Arancibia,No
2024rld,16:12:12.723,+21:19:36.35,2024-08-06 04:57:21.000,2024-08-07,20.645,ABMag,g - ZTF,2.031,Galaxy,SDSS J161212.87+211936.4,['SDSS J161212.87+211936.4' '243.054' '21.327' '2.031' 'inf' 'Galaxy' 'G'],I. Pérez-Fournon,Yes
2024rmn,15:12:37.897,+06:08:55.58,2024-07-29 05:10:43.996,2024-08-07,20.715,ABMag,r - ZTF,3.392,Galaxy,SDSS J151237.68+060854.5,['SDSS J151237.68+060854.5' '228.157' '6.148' '3.392' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024rmg,01:30:40.232,-10:16:09.86,2024-07-18 10:39:33.998,2024-08-07,20.334,ABMag,g - ZTF,4.191,Galaxy,2MASX J01304038-1016062,['2MASX J01304038-1016062' '22.668' '-10.268' '4.191' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),Yes
2024rlg,04:43:27.468,+13:50:55.14,2024-08-04 04:59:47.616,2024-08-07,19.03,ABMag,L - GOTO,5.043,Galaxy,2MASX J04432768+1350513,['2MASX J04432768+1350513' '70.865' '13.848' '5.043' 'inf' 'Galaxy' 'G'],A. Kumar,No
2024rlk,01:07:15.259,+32:11:35.92,2024-08-05 09:44:26.002,2024-08-07,20.7978,ABMag,r - ZTF,5.313,GtowardsGroup,LEDA 1985068,['LEDA 1985068' '16.815' '32.194' '5.313' 'inf' 'GtowardsGroup' 'GiG'],A. Munoz-Arancibia,Yes
2024rmp,14:16:33.414,-23:11:00.01,2024-08-05 19:02:06.432,2024-08-07,18.983,ABMag,orange - ATLAS,7.391,Galaxy,2MASX J14163368-2310537,['2MASX J14163368-2310537' '214.14' '-23.182' '7.391' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024rlc,13:57:13.322,-25:14:42.61,2024-08-05 19:00:47.808,2024-08-07,16.826,ABMag,orange - ATLAS,8.33,EmissionG,IC 4350,['IC 4350' '209.308' '-25.246' '8.33' '2.886' 'EmissionG' 'EmG'],J. Tonry,No
