TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024jxa,09:39:13.838,+20:30:15.20,2024-05-30 06:01:58.368,2024-06-01,18.129,ABMag,orange - ATLAS,0.219,Galaxy,LEDA 1629177,['LEDA 1629177' '144.808' '20.504' '0.219' '0.209' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024jyi,13:34:06.636,+07:00:28.71,2024-05-29 06:34:44.996,2024-06-01,20.4795,ABMag,g - ZTF,0.629,Galaxy,SDSSCGB 72149.3,['SDSSCGB 72149.3' '203.528' '7.008' '0.629' 'inf' 'Galaxy' 'G'],Galaxy,SDSSCGB 72149.4,['SDSSCGB 72149.4' '203.527' '7.006' '8.857' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,No
2024jyq,15:18:00.271,+45:10:50.36,2024-05-29 07:16:44.999,2024-06-01,20.2934,ABMag,g - ZTF,1.263,Galaxy,Gaia DR3 1395417282284505728,"['Gaia DR3 1395417282284505728' '229.501' '45.181' '1.263' 'inf' 'Galaxy'
 'G']",,,,A. Munoz-Arancibia,Yes
2024jxl,14:08:57.843,+53:17:05.63,2024-05-31 06:14:21.002,2024-06-01,19.6031,ABMag,g - ZTF,1.507,Galaxy,2MASX J14085767+5317056,['2MASX J14085767+5317056' '212.24' '53.285' '1.507' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,No
2024jxb,09:01:28.361,+31:14:32.05,2024-05-30 06:35:30.624,2024-06-01,17.568,ABMag,orange - ATLAS,1.654,Galaxy,2MASX J09012843+3114333,['2MASX J09012843+3114333' '135.369' '31.243' '1.654' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024jyr,14:41:24.253,+45:21:49.56,2024-05-29 07:15:22.997,2024-06-01,20.5443,ABMag,g - ZTF,1.856,Galaxy,Gaia DR3 1493948715434315520,"['Gaia DR3 1493948715434315520' '220.351' '45.363' '1.856' 'inf' 'Galaxy'
 'G']",,,,A. Munoz-Arancibia,No
2024jyd,16:02:30.163,+11:17:08.64,2024-05-28 06:36:28.996,2024-06-01,20.2676,ABMag,g - ZTF,1.975,Galaxy,SDSS J160230.13+111710.5,['SDSS J160230.13+111710.5' '240.626' '11.286' '1.975' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,Yes
2024jxq,13:37:05.508,+65:42:47.43,2024-05-28 05:45:36.000,2024-06-01,20.4404,ABMag,g - ZTF,2.197,Galaxy,SDSS J133705.69+654245.5,['SDSS J133705.69+654245.5' '204.274' '65.713' '2.197' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,Yes
2024jyc,14:46:41.720,-00:50:53.62,2024-05-27 06:02:09.004,2024-06-01,20.0639,ABMag,g - ZTF,3.021,Galaxy,GAMA J144641.55-005052.0,['GAMA J144641.55-005052.0' '221.673' '-0.848' '3.021' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,No
2024jwv,15:30:20.532,+18:58:15.50,2024-05-29 11:21:31.392,2024-06-01,19.188,ABMag,orange - ATLAS,3.208,Seyfert2,SDSS J153020.45+185812.5,"['SDSS J153020.45+185812.5' '232.585' '18.97' '3.208' 'inf' 'Seyfert2'
 'Sy2']",,,,J. Tonry,Yes
2024jwt,08:00:40.206,+10:22:45.64,2024-02-15 06:48:05.760,2024-06-01,20.33,ABMag,w - P1,3.642,Galaxy,SDSS J080040.40+102243.4,['SDSS J080040.40+102243.4' '120.168' '10.379' '3.642' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,Yes
2024jwm,11:46:39.747,+29:50:53.14,2024-03-02 13:08:50.784,2024-06-01,20.84,ABMag,w - P1,4.212,EmissionG,2MASX J11463999+2950510,"['2MASX J11463999+2950510' '176.667' '29.848' '4.212' 'inf' 'EmissionG'
 'EmG']",,,,K. C. Chambers,Yes
2024jxm,00:58:01.358,+30:42:23.84,2024-05-30 11:11:02.002,2024-06-01,19.5151,ABMag,r - ZTF,5.68,GtowardsGroup,2MASX J00580128+3042183,"['2MASX J00580128+3042183' '14.506' '30.705' '5.68' '1.705'
 'GtowardsGroup' 'GiG']",,,,Jesper Sollerman (SU),No
