TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024xdn,09:28:17.060,+35:49:18.70,2024-09-30 03:53:16.800,2024-10-04,17.53,ABMag,G - Gaia,0.045,QSO,[VV2006] J092817.1+354918,['[VV2006] J092817.1+354918' '142.071' '35.822' '0.045' 'inf' 'QSO' 'QSO'],S.T. Hodgkin,Yes
2024xdr,07:53:04.480,+21:55:44.87,2024-09-30 10:20:38.400,2024-10-04,17,ABMag,G - Gaia,0.072,QSO,[VV2006] J075304.5+215544,['[VV2006] J075304.5+215544' '118.269' '21.929' '0.072' 'inf' 'QSO' 'QSO'],S.T. Hodgkin,Yes
2024xdp,07:40:35.530,+19:11:32.28,2024-09-30 12:11:31.200,2024-10-04,18.35,ABMag,G - Gaia,0.139,QSO,SDSS J074035.53+191132.2,['SDSS J074035.53+191132.2' '115.148' '19.192' '0.139' 'inf' 'QSO' 'QSO'],S.T. Hodgkin,Yes
2024xek,22:56:07.990,-10:31:36.61,2024-10-01 08:58:44.832,2024-10-04,18.655,ABMag,cyan - ATLAS,0.628,Galaxy,2MASX J22560800-1031365,['2MASX J22560800-1031365' '344.033' '-10.527' '0.628' 'inf' 'Galaxy' 'G'],J. Tonry,Yes
2024xez,02:10:23.210,-17:55:28.06,2024-10-03 06:21:24.768,2024-10-04,19.365,ABMag,cyan - ATLAS,0.951,Galaxy,LEDA  875319,['LEDA  875319' '32.597' '-17.925' '0.951' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024xel,04:35:09.267,-24:36:26.59,2024-10-02 06:51:28.800,2024-10-04,19.031,ABMag,cyan - ATLAS,1.555,Galaxy,2dFGRS TGS818Z087,['2dFGRS TGS818Z087' '68.789' '-24.607' '1.555' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024xfk,23:33:11.377,-36:25:43.36,2024-09-30 13:19:00.768,2024-10-04,19.87,ABMag,L - GOTO,1.617,Galaxy,LEDA  636879,['LEDA  636879' '353.298' '-36.429' '1.617' 'inf' 'Galaxy' 'G'],M. Kennedy,No
2024xeg,04:34:56.840,-69:49:07.74,2024-10-01 13:52:54.624,2024-10-04,18.81,ABMag,L - GOTO,2.081,Galaxy,ESO  55-26,['ESO  55-26' '68.736' '-69.819' '2.081' 'inf' 'Galaxy' 'G'],D. O'Neill,No
2024xfn,01:13:07.065,-34:06:23.15,2024-10-03 12:44:42.720,2024-10-04,19.73,ABMag,L - GOTO,2.202,Galaxy,2dFGRS TGS505Z351,['2dFGRS TGS505Z351' '18.279' '-34.106' '2.202' 'inf' 'Galaxy' 'G'],D. O'Neill,No
2024xfe,05:15:20.227,-27:44:01.21,2024-10-03 07:16:00.192,2024-10-04,19.436,ABMag,cyan - ATLAS,2.306,Galaxy,LEDA  750631,['LEDA  750631' '78.835' '-27.734' '2.306' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024xgh,00:11:30.832,-01:28:41.67,2024-10-02 06:48:36.000,2024-10-04,21.08,ABMag,g - ZTF,3.057,Galaxy,LEDA 1117702,['LEDA 1117702' '2.878' '-1.479' '3.057' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,No
2024xgg,00:42:43.874,-09:01:06.37,2024-10-02 08:46:44.999,2024-10-04,21.2084,ABMag,g - ZTF,3.077,GtowardsCl,WINGS J004243.70-090104.8,"['WINGS J004243.70-090104.8' '10.682' '-9.018' '3.077' 'inf' 'GtowardsCl'
 'GiC']",A. Munoz-Arancibia,No
2024xds,03:19:26.653,-38:01:00.50,2024-10-02 06:21:33.408,2024-10-04,18.483,ABMag,cyan - ATLAS,3.252,EmissionG,6dFGS gJ031926.6-380104,"['6dFGS gJ031926.6-380104' '49.861' '-38.018' '3.252' 'inf' 'EmissionG'
 'EmG']",J. Tonry,No
2024xfx,00:00:44.615,-25:52:10.52,2024-10-03 09:30:00.576,2024-10-04,20.01,ABMag,g - P1,3.257,Galaxy,2dFGRS TGS134Z301,['2dFGRS TGS134Z301' '0.185' '-25.87' '3.257' 'inf' 'Galaxy' 'G'],D. O. Jones (UC Santa Cruz),No
2024xdz,00:19:24.438,-31:13:05.95,2024-10-03 03:25:03.360,2024-10-04,19.33,ABMag,cyan - ATLAS,3.645,Galaxy,LEDA  707746,['LEDA  707746' '4.853' '-31.219' '3.645' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024xed,02:28:24.101,+23:33:29.52,2024-10-02 13:10:14.592,2024-10-04,19.048,ABMag,cyan - ATLAS,4.171,Galaxy,LEDA 1689460,['LEDA 1689460' '37.099' '23.558' '4.171' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024xef,23:14:09.018,-39:37:08.24,2024-10-03 11:58:24.096,2024-10-04,19.54,ABMag,L - GOTO,4.595,Galaxy,LEDA  596078,['LEDA  596078' '348.536' '-39.62' '4.595' 'inf' 'Galaxy' 'G'],B. Godson,No
2024xdv,21:29:17.262,-60:31:16.30,2024-10-01 10:16:07.968,2024-10-04,19.47,ABMag,L - GOTO,4.971,Galaxy,LEDA  362716,['LEDA  362716' '322.323' '-60.52' '4.971' 'inf' 'Galaxy' 'G'],A. Kumar,No
2024xfp,21:05:40.491,-38:36:35.03,2024-09-30 10:25:10.560,2024-10-04,20.06,ABMag,L - GOTO,6.033,Galaxy,2MASX J21054011-3836388,['2MASX J21054011-3836388' '316.417' '-38.611' '6.033' 'inf' 'Galaxy' 'G'],D. O'Neill,No
2024xem,22:50:06.576,-32:42:15.01,2024-10-02 03:15:34.848,2024-10-04,19.192,ABMag,cyan - ATLAS,6.184,Galaxy,LEDA  687462,['LEDA  687462' '342.529' '-32.705' '6.184' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024xfd,03:22:23.315,-64:49:11.50,2024-10-01 08:08:37.248,2024-10-04,19.063,ABMag,cyan - ATLAS,6.497,Galaxy,LEDA  318915,['LEDA  318915' '50.593' '-64.82' '6.497' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024xgp,00:23:59.746,-04:25:25.14,2024-10-03 03:07:49.999,2024-10-04,19.8958,ABMag,r - ZTF,6.925,Galaxy,LEDA 3080203,['LEDA 3080203' '5.997' '-4.424' '6.925' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,Yes
2024xgx,02:57:44.182,+27:34:56.28,2024-10-02 13:39:44.928,2024-10-04,19.321,ABMag,cyan - ATLAS,7.318,Galaxy,LEDA 1812387,['LEDA 1812387' '44.435' '27.584' '7.318' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024xdl,20:30:21.083,-01:00:23.11,2024-09-30 03:02:40.997,2024-10-04,19.7371,ABMag,i - ZTF,8.263,GtowardsGroup,UGC 11576,['UGC 11576' '307.59' '-1.008' '8.263' '3.565' 'GtowardsGroup' 'GiG'],Jesper Sollerman (SU),No
2024xew,05:40:44.952,-16:37:58.34,2024-10-03 07:32:08.736,2024-10-04,19.33,ABMag,cyan - ATLAS,8.271,Galaxy,LEDA  895692,['LEDA  895692' '85.185' '-16.632' '8.271' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024xec,09:52:13.866,+02:10:47.66,2024-09-30 12:37:46.997,2024-10-04,18.7617,ABMag,r - ZTF,8.384,Galaxy,2MASX J09521370+0210559,['2MASX J09521370+0210559' '148.057' '2.182' '8.384' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),Yes
