TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024qvv,22:22:21.253,+05:31:25.72,2024-07-29 11:47:36.096,2024-08-02,19.98,ABMag,w - P1,0.524,Galaxy,2MFGC 16856,['2MFGC 16856' '335.588' '5.524' '0.524' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024qvc,05:22:07.109,-13:38:29.50,2024-08-01 03:34:03.360,2024-08-02,18.35,ABMag,orange - ATLAS,1.429,EmissionG,LEDA  935185,['LEDA  935185' '80.529' '-13.641' '1.429' 'inf' 'EmissionG' 'EmG'],J. Tonry,No
2024qvx,22:08:09.417,+01:14:55.70,2024-07-29 11:45:42.912,2024-08-02,20.32,ABMag,w - P1,2.344,Galaxy,VIPERS 403093889,['VIPERS 403093889' '332.039' '1.249' '2.344' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024quo,22:40:22.930,-46:03:41.80,2024-07-31 14:05:13.344,2024-08-02,19.52,ABMag,L - GOTO,3.056,Galaxy,LEDA  519438,['LEDA  519438' '340.097' '-46.062' '3.056' 'inf' 'Galaxy' 'G'],A. Kumar,No
2024quz,12:27:09.222,+71:24:00.49,2024-08-01 06:01:52.320,2024-08-02,18.508,ABMag,orange - ATLAS,3.754,Galaxy,LEDA 2742937,['LEDA 2742937' '186.79' '71.401' '3.754' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024qvj,01:51:04.690,-39:51:28.71,2024-07-30 16:27:34.848,2024-08-02,19.29,ABMag,L - GOTO,4.241,Galaxy,LEDA  593221,['LEDA  593221' '27.771' '-39.859' '4.241' 'inf' 'Galaxy' 'G'],A. Kumar,No
2024qvr,03:29:40.428,-47:59:44.21,2024-07-30 16:24:01.440,2024-08-02,19.35,ABMag,L - GOTO,4.93,Galaxy,IC 1944,['IC 1944' '52.417' '-47.996' '4.93' 'inf' 'Galaxy' 'G'],A. Kumar,No
2024qvu,00:43:35.685,-19:25:59.08,2024-07-29 14:17:00.960,2024-08-02,21.07,ABMag,w - P1,7.024,Galaxy,LEDA  855283,['LEDA  855283' '10.898' '-19.435' '7.024' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024quu,17:43:10.393,-72:52:08.79,2024-07-31 12:05:26.592,2024-08-02,19.51,ABMag,L - GOTO,7.042,Galaxy,LEDA  259657,['LEDA  259657' '265.787' '-72.869' '7.042' 'inf' 'Galaxy' 'G'],A. Kumar,No
2024qun,13:51:17.657,+58:44:43.49,2024-07-31 23:10:33.888,2024-08-02,19.35,ABMag,L - GOTO,8.64,Galaxy,SDSS J135118.16+584435.8,['SDSS J135118.16+584435.8' '207.826' '58.743' '8.64' 'inf' 'Galaxy' 'G'],A. Kumar,No
2024qvh,17:06:59.032,-62:05:10.01,2024-08-01 12:43:38.784,2024-08-02,14.85,ABMag,L - GOTO,9.035,EmissionG,ESO 138-14,['ESO 138-14' '256.75' '-62.085' '9.035' '0.907' 'EmissionG' 'EmG'],A. Kumar,No
2024qvq,01:24:28.308,-43:28:00.20,2024-07-30 16:09:53.856,2024-08-02,19.71,ABMag,L - GOTO,9.822,EmissionG,FRL  695,['FRL  695' '21.117' '-43.469' '9.822' 'inf' 'EmissionG' 'EmG'],A. Kumar,No
