TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024dwy,09:57:11.039,+35:36:21.96,2024-03-05 08:47:52.996,2024-03-06,18.6826,ABMag,r - ZTF,1.948,Galaxy,SDSS J095710.88+353621.4,['SDSS J095710.88+353621.4' '149.295' '35.606' '1.948' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,No
2024dus,10:09:33.591,+10:40:55.14,2024-02-28 06:44:38.400,2024-03-06,19.17,ABMag,r - ZTF,2.152,Galaxy,SDSS J100933.44+104055.6,['SDSS J100933.44+104055.6' '152.389' '10.682' '2.152' 'inf' 'Galaxy' 'G'],Galaxy,SDSSCGB 19151.2,['SDSSCGB 19151.2' '152.389' '10.683' '5.169' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024dwk,10:38:42.285,+37:19:12.21,2024-03-01 10:24:10.944,2024-03-06,20.09,ABMag,r - P1,2.273,Galaxy,Gaia DR3 751927797186429696,"['Gaia DR3 751927797186429696' '159.676' '37.319' '2.273' 'inf' 'Galaxy'
 'G']",,,,D. O. Jones (UC Santa Cruz),Yes
2024duv,11:25:12.931,+15:22:49.16,2024-03-05 08:12:28.800,2024-03-06,19.63,ABMag,g - ZTF,3.032,Galaxy,SDSS J112512.80+152246.7,['SDSS J112512.80+152246.7' '171.303' '15.38' '3.032' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024dut,10:34:42.549,+31:51:34.34,2024-03-05 07:59:31.200,2024-03-06,19.41,ABMag,g - ZTF,3.225,Galaxy,LEDA 1968166,['LEDA 1968166' '158.678' '31.86' '3.225' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024dvr,13:21:30.796,-02:45:22.96,2024-03-05 10:03:21.600,2024-03-06,19.35,ABMag,g - ZTF,3.354,Galaxy,2MASX J13213090-0245254,['2MASX J13213090-0245254' '200.379' '-2.757' '3.354' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024dxr,11:46:11.983,+07:43:30.96,2024-03-05 09:05:14.997,2024-03-06,19.9874,ABMag,r - ZTF,3.713,Galaxy,LEDA 1329219,['LEDA 1329219' '176.551' '7.726' '3.713' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,Yes
2024dwi,13:20:48.583,+49:07:56.33,2024-03-02 12:35:15.072,2024-03-06,20.89,ABMag,i - P1,3.975,Galaxy,SDSS J132048.52+490800.2,['SDSS J132048.52+490800.2' '200.202' '49.133' '3.975' 'inf' 'Galaxy' 'G'],,,,D. O. Jones (UC Santa Cruz),Yes
2024dvc,14:30:58.598,-06:09:33.40,2024-03-03 13:16:33.024,2024-03-06,19.158,ABMag,orange - ATLAS,4.047,Galaxy,LCRS B142820.7-055619,['LCRS B142820.7-055619' '217.745' '-6.16' '4.047' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024dwn,14:07:56.908,-23:11:15.49,2024-03-05 11:12:28.800,2024-03-06,18.61,ABMag,r - ZTF,4.167,Galaxy,6dFGS gJ140756.7-231113,['6dFGS gJ140756.7-231113' '211.986' '-23.187' '4.167' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024dwo,13:53:23.499,+14:24:41.12,2024-02-29 10:04:08.256,2024-03-06,19.9346,ABMag,r - ZTF,4.219,Galaxy,SDSSCGB 67396.3,['SDSSCGB 67396.3' '208.347' '14.411' '4.219' 'inf' 'Galaxy' 'G'],Galaxy,SDSS J135323.45+142435.8,['SDSS J135323.45+142435.8' '208.348' '14.41' '5.204' '4.019' 'Galaxy' 'G'],K. De (Caltech) on behalf of ZTF,Yes
2024dxe,13:59:48.737,+49:28:32.45,2024-03-05 11:53:20.996,2024-03-06,19.7888,ABMag,g - ZTF,4.36,Galaxy,2MASX J13594917+4928335,['2MASX J13594917+4928335' '209.955' '49.476' '4.36' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,Yes
2024duq,10:36:22.607,+00:04:39.83,2024-02-28 07:22:04.800,2024-03-06,19.44,ABMag,r - ZTF,4.413,Galaxy,LEDA 1156501,['LEDA 1156501' '159.093' '0.077' '4.413' '2.79' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024dxi,13:37:15.504,+56:19:22.28,2024-03-05 10:18:38.002,2024-03-06,18.8337,ABMag,g - ZTF,4.524,Galaxy,SDSS J133716.04+561922.0,['SDSS J133716.04+561922.0' '204.317' '56.323' '4.524' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,Yes
2024dxc,14:21:01.536,+48:02:23.73,2024-03-05 11:53:20.996,2024-03-06,19.5596,ABMag,g - ZTF,4.633,Galaxy,2MASX J14210192+4802262,['2MASX J14210192+4802262' '215.258' '48.041' '4.633' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,Yes
2024dwj,10:44:02.574,+57:52:36.76,2024-03-01 10:37:56.064,2024-03-06,19.95,ABMag,r - P1,4.839,Galaxy,Gaia DR3 854409255923564288,"['Gaia DR3 854409255923564288' '161.013' '57.876' '4.839' 'inf' 'Galaxy'
 'G']",,,,D. O. Jones (UC Santa Cruz),No
2024duw,02:18:39.276,-22:29:40.53,2024-03-02 18:07:33.600,2024-03-06,17.837,ABMag,cyan - ATLAS,5.673,EmissionG,ESO 478-24,['ESO 478-24' '34.664' '-22.496' '5.673' 'inf' 'EmissionG' 'EmG'],,,,J. Tonry,No
2024dxx,13:55:49.221,+25:18:03.66,2024-03-02 12:43:56.928,2024-03-06,21.04,ABMag,r - P1,6.117,EmissionG,2MASX J13554966+2518060,"['2MASX J13554966+2518060' '208.957' '25.302' '6.117' 'inf' 'EmissionG'
 'EmG']",,,,D. O. Jones (UC Santa Cruz),Yes
2024dxn,13:06:11.158,-20:16:09.09,2024-03-05 10:01:56.997,2024-03-06,19.4054,ABMag,g - ZTF,6.682,EmissionG,2MASX J13061162-2016082,"['2MASX J13061162-2016082' '196.548' '-20.269' '6.682' 'inf' 'EmissionG'
 'EmG']",,,,A. Munoz-Arancibia,No
2024dxf,13:51:12.895,-17:20:50.31,2024-03-05 11:17:05.997,2024-03-06,19.0678,ABMag,r - ZTF,7.591,Galaxy,2MASX J13511342-1720475,['2MASX J13511342-1720475' '207.806' '-17.347' '7.591' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,No
2024dvv,15:50:56.882,+81:46:32.60,2024-03-05 10:42:14.400,2024-03-06,19.03,ABMag,r - ZTF,7.647,GtowardsGroup,MCG+14-07-031,['MCG+14-07-031' '237.751' '81.777' '7.647' '3.452' 'GtowardsGroup' 'GiG'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024dub,06:52:01.860,+20:12:18.57,2024-02-28 05:51:21.600,2024-03-06,18.4,ABMag,r - ZTF,9.781,Galaxy,LEDA 1619854,['LEDA 1619854' '103.01' '20.203' '9.781' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024dwe,21:33:36.689,+35:46:05.22,2024-02-28 12:59:02.400,2024-03-06,19.05,ABMag,r - ZTF,9.882,Galaxy,Gaia DR3 1951748798483402368,"['Gaia DR3 1951748798483402368' '323.406' '35.77' '9.882' 'inf' 'Galaxy'
 'G']",,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
