TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024boo,02:51:19.991,-22:49:21.52,2024-02-03 05:43:09.984,2024-02-05,20.49,ABMag,g - P1,0.496,Galaxy,LEDA  808392,['LEDA  808392' '42.833' '-22.823' '0.496' 'inf' 'Galaxy' 'G'],D. O. Jones (UC Santa Cruz),No
2024bma,14:25:14.947,+34:13:58.72,2024-02-03 15:07:57.792,2024-02-05,19.91,ABMag,w - P1,0.623,AGN,[KEC2012] 216.312371+34.233133,"['[KEC2012] 216.312371+34.233133' '216.312' '34.233' '0.623' 'inf' 'AGN'
 'AGN']",K. C. Chambers,No
2024blx,05:49:05.569,-25:25:52.36,2024-02-04 06:18:18.144,2024-02-05,20.22,ABMag,w - P1,0.722,GtowardsCl,6dFGS gJ054905.6-252553,"['6dFGS gJ054905.6-252553' '87.273' '-25.431' '0.722' 'inf' 'GtowardsCl'
 'GiC']",K. C. Chambers,No
2024bmh,12:07:00.323,+00:46:27.47,2024-01-21 14:26:23.424,2024-02-05,20.53,ABMag,w - P1,2.021,Galaxy,SDSS J120700.31+004629.4,['SDSS J120700.31+004629.4' '181.751' '0.775' '2.021' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024bqd,10:52:42.483,+16:54:51.06,2024-02-04 09:59:43.008,2024-02-05,20.8,ABMag,w - P1,2.257,Galaxy,2MASX J10524245+1654488,['2MASX J10524245+1654488' '163.177' '16.914' '2.257' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2014hx,01:53:16.224,-41:22:58.44,2014-01-02 02:16:03.000,2024-02-05,21.4,ABMag,g - Sloan,2.337,Galaxy,LEDA  109562,['LEDA  109562' '28.318' '-41.383' '2.337' 'inf' 'Galaxy' 'G'],Alexander Jonkeren,No
2024bnn,02:17:48.896,+28:09:05.55,2024-01-22 07:33:36.864,2024-02-05,19.94,ABMag,i - P1,2.81,Galaxy,LEDA 1827785,['LEDA 1827785' '34.454' '28.152' '2.81' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024bmq,08:19:27.115,+06:12:37.41,2024-01-21 09:44:29.760,2024-02-05,21.09,ABMag,w - P1,3.224,Galaxy,SDSS J081927.23+061234.7,['SDSS J081927.23+061234.7' '124.863' '6.21' '3.224' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024bnv,07:46:50.586,+18:37:08.15,2024-01-31 06:56:58.848,2024-02-05,21.22,ABMag,w - P1,4.045,GtowardsCl,DES J074650.85+183706.8,"['DES J074650.85+183706.8' '116.712' '18.619' '4.045' 'inf' 'GtowardsCl'
 'GiC']",K. C. Chambers,No
2024boa,11:57:58.605,+00:05:53.65,2024-01-22 13:27:35.712,2024-02-05,20.29,ABMag,w - P1,4.122,Galaxy,2dFGRS TGN379Z170,['2dFGRS TGN379Z170' '179.495' '0.099' '4.122' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024bmj,13:04:38.654,+52:49:32.04,2024-01-22 13:53:55.968,2024-02-05,20.85,ABMag,i - P1,4.185,Galaxy,2MASX J13043824+5249350,['2MASX J13043824+5249350' '196.16' '52.826' '4.185' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024bnw,13:26:54.945,+01:34:01.86,2024-01-21 15:16:05.088,2024-02-05,21.69,ABMag,w - P1,4.191,Galaxy,SDSSCGB 29837.2,['SDSSCGB 29837.2' '201.729' '1.568' '4.191' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024blj,12:18:03.515,+00:12:11.62,2024-01-21 14:27:21.312,2024-02-05,21.93,ABMag,w - P1,4.36,Galaxy,SDSS J121803.44+001215.8,['SDSS J121803.44+001215.8' '184.514' '0.204' '4.36' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
