TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024wtf,16:07:49.340,-00:22:19.92,2024-09-24 08:08:09.600,2024-09-29,17.26,ABMag,G - Gaia,0.033,QSO,[VV2006] J160749.3-002219,['[VV2006] J160749.3-002219' '241.956' '-0.372' '0.033' 'inf' 'QSO' 'QSO'],Galaxy,SDSS J160749.52-002228.4,['SDSS J160749.52-002228.4' '241.956' '-0.375' '8.932' 'inf' 'Galaxy' 'G'],S.T. Hodgkin,Yes
2024wtn,02:25:33.762,+26:44:01.73,2024-08-21 07:48:20.000,2024-09-29,18.75,ABMag,BG-q - BlackGem,0.052,Galaxy,UGC  1881 A,['UGC  1881 A' '36.391' '26.734' '0.052' 'inf' 'Galaxy' 'G'],,,,H. Tranin,No
2024wtd,12:06:31.820,+50:57:23.22,2024-09-23 17:05:16.800,2024-09-29,18.97,ABMag,G - Gaia,0.055,QSO,SDSS J120631.81+505723.1,['SDSS J120631.81+505723.1' '181.633' '50.956' '0.055' 'inf' 'QSO' 'QSO'],,,,S.T. Hodgkin,Yes
2024wth,13:01:46.310,+44:16:19.20,2024-09-24 10:53:45.600,2024-09-29,18.26,ABMag,G - Gaia,0.071,BLLac,87GB 125931.8+443208,['87GB 125931.8+443208' '195.443' '44.272' '0.071' 'inf' 'BLLac' 'BLL'],,,,S.T. Hodgkin,Yes
2024wtr,08:25:03.649,+33:54:50.55,2024-09-28 13:12:40.608,2024-09-29,17.696,ABMag,orange - ATLAS,0.586,Galaxy,2MASX J08250365+3354509,['2MASX J08250365+3354509' '126.265' '33.914' '0.586' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024wuj,02:38:20.367,+04:43:23.18,2024-09-27 09:42:12.384,2024-09-29,18.899,ABMag,cyan - ATLAS,0.925,Galaxy,SDSS J023820.40+044322.4,['SDSS J023820.40+044322.4' '39.585' '4.723' '0.925' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024wtb,02:38:32.610,+02:33:48.20,2024-09-28 04:44:13.632,2024-09-29,19.7,VegaMag,Clear - ,1.276,Seyfert1,LEDA 1230840,['LEDA 1230840' '39.636' '2.564' '1.276' 'inf' 'Seyfert1' 'Sy1'],,,,Ya.Kechin,Yes
2024wsw,14:40:16.579,+09:34:14.23,2024-09-27 02:51:53.999,2024-09-29,18.3426,ABMag,r - ZTF,2.074,Galaxy,LEDA 3091471,['LEDA 3091471' '220.069' '9.571' '2.074' 'inf' 'Galaxy' 'G'],,,,Nabeel Rehemtulla (CIERA,Yes
2024wsy,14:22:31.260,+21:23:46.38,2024-09-26 02:39:23.002,2024-09-29,18.3469,ABMag,r - ZTF,2.91,Galaxy,SDSS J142231.37+212343.9,['SDSS J142231.37+212343.9' '215.631' '21.396' '2.91' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),Yes
2024wtu,23:23:30.591,+18:53:55.71,2024-09-28 09:52:11.136,2024-09-29,18.906,ABMag,cyan - ATLAS,3.424,Galaxy,LEDA 1573855,['LEDA 1573855' '350.878' '18.898' '3.424' '1.464' 'Galaxy' 'G'],,,,J. Tonry,No
2024wuf,05:58:46.767,-17:48:10.55,2024-09-28 08:07:22.080,2024-09-29,19.345,ABMag,cyan - ATLAS,5.27,Galaxy,LEDA  877248,['LEDA  877248' '89.693' '-17.803' '5.27' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024wuk,21:01:32.326,-15:58:32.93,2024-09-25 06:22:53.760,2024-09-29,21.14,ABMag,w - P1,6.261,LowSurfBrghtG,2MASX J21013203-1558375,"['2MASX J21013203-1558375' '315.383' '-15.977' '6.261' 'inf'
 'LowSurfBrghtG' 'LSB']",,,,K. C. Chambers,No
2024wtj,10:12:10.750,+52:58:06.71,2024-09-24 15:37:26.400,2024-09-29,18.59,ABMag,G - Gaia,7.128,Galaxy,LEDA 2428453,['LEDA 2428453' '153.046' '52.97' '7.128' 'inf' 'Galaxy' 'G'],,,,S.T. Hodgkin,Yes
