TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024sin,00:35:13.922,+01:38:05.14,2024-08-11 10:09:54.002,2024-08-17,20.7175,ABMag,g - ZTF,0.443,Galaxy,Gaia DR3 2544431809760920576,['Gaia DR3 2544431809760920576' '8.808' '1.635' '0.443' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),Yes
2024sho,00:50:35.788,-03:27:20.87,2024-08-12 13:42:08.352,2024-08-17,20.51,ABMag,w - P1,0.888,Galaxy,LEDA 1071047,['LEDA 1071047' '12.649' '-3.456' '0.888' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024shh,02:31:32.249,-00:48:41.69,2024-08-15 02:02:11.904,2024-08-17,18.88,ABMag,orange - ATLAS,1.017,Galaxy,SDSS J023132.18-004841.4,['SDSS J023132.18-004841.4' '37.884' '-0.812' '1.017' 'inf' 'Galaxy' 'G'],J. Tonry,Yes
2024shk,21:44:56.202,+79:52:30.05,2024-08-14 04:57:51.001,2024-08-17,20.0646,ABMag,r - ZTF,1.968,Galaxy,LEDA 2781290,['LEDA 2781290' '326.234' '79.876' '1.968' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024sii,01:25:10.190,+21:13:56.23,2024-08-06 13:22:58.368,2024-08-17,20.86,ABMag,w - P1,2.345,Galaxy,LEDA 1645681,['LEDA 1645681' '21.293' '21.233' '2.345' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024sis,23:26:15.403,+36:46:39.79,2024-08-16 09:13:13.999,2024-08-17,20.011,ABMag,r - ZTF,2.79,Galaxy,LEDA 2086793,['LEDA 2086793' '351.564' '36.777' '2.79' 'inf' 'Galaxy' 'G'],F. Forster,No
2024shy,01:48:31.272,+32:30:46.35,2024-08-08 12:59:00.672,2024-08-17,20.86,ABMag,w - P1,4.823,Galaxy,2MASX J01483096+3230486,['2MASX J01483096+3230486' '27.129' '32.513' '4.823' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024shs,02:14:36.039,+15:06:48.97,2024-08-09 13:40:47.136,2024-08-17,21.4,ABMag,w - P1,5.002,Galaxy,LEDA 1475551,['LEDA 1475551' '33.65' '15.112' '5.002' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024sht,01:52:46.203,+36:37:05.30,2024-08-15 09:13:59.998,2024-08-17,20.1108,ABMag,g - ZTF,5.583,RadioG,Z 522-38,['Z 522-38' '28.191' '36.619' '5.583' '2.026' 'RadioG' 'rG'],Jesper Sollerman (SU),No
2024shg,01:02:52.250,-79:47:25.08,2024-08-15 22:53:49.920,2024-08-17,17.718,ABMag,orange - ATLAS,6.31,Galaxy,LEDA  229322,['LEDA  229322' '15.714' '-79.792' '6.31' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024shp,01:17:37.270,-26:53:03.56,2024-08-10 13:55:05.952,2024-08-17,20.69,ABMag,w - P1,7.1,EmissionG,LEDA  173709,['LEDA  173709' '19.405' '-26.882' '7.1' 'inf' 'EmissionG' 'EmG'],K. C. Chambers,No
2024sie,18:14:07.154,+53:21:12.48,2024-08-08 07:02:22.848,2024-08-17,21.06,ABMag,w - P1,8.124,Galaxy,LEDA 2438590,['LEDA 2438590' '273.528' '53.351' '8.124' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024shm,19:14:17.610,+53:43:56.46,2024-08-14 06:46:16.032,2024-08-17,20.14,ABMag,w - P1,8.142,Galaxy,UGC 11419,['UGC 11419' '288.576' '53.731' '8.142' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024sic,00:39:21.266,+31:15:30.31,2024-08-07 12:25:36.192,2024-08-17,19.14,ABMag,w - P1,9.259,GtowardsCl,DES J003921.32+311539.5,"['DES J003921.32+311539.5' '9.839' '31.261' '9.259' 'inf' 'GtowardsCl'
 'GiC']",K. C. Chambers,No
2024shr,00:12:33.334,-17:56:20.36,2024-08-09 12:39:18.720,2024-08-17,19.76,ABMag,w - P1,9.793,Galaxy,LEDA  875111,['LEDA  875111' '3.142' '-17.938' '9.793' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
