TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024utx,00:54:37.319,-07:23:11.88,2024-09-02 11:17:01.996,2024-09-07,19.8825,ABMag,g - ZTF,1.155,Galaxy,LEDA 1019854,['LEDA 1019854' '13.655' '-7.387' '1.155' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024uvl,01:59:59.604,-31:14:52.01,2024-08-31 12:08:09.024,2024-09-07,20.19,ABMag,w - P1,2.137,Galaxy,2dFGRS TGS457Z133,['2dFGRS TGS457Z133' '29.999' '-31.248' '2.137' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024utu,02:28:10.708,+28:19:35.93,2024-09-04 09:52:13.995,2024-09-07,18.2043,ABMag,g - ZTF,2.9,Galaxy,LEDA 1832623,['LEDA 1832623' '37.044' '28.326' '2.9' 'inf' 'Galaxy' 'G'],Nabeel Rehemtulla (CIERA,No
2024uvp,01:35:00.101,-22:41:13.73,2024-09-01 13:23:46.752,2024-09-07,20.6,ABMag,w - P1,3.055,Galaxy,LEDA  810352,['LEDA  810352' '23.751' '-22.686' '3.055' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024uvd,13:59:55.389,-18:57:36.90,2024-09-01 08:48:23.616,2024-09-07,19.26,ABMag,L - GOTO,4.397,Galaxy,LEDA 3094116,['LEDA 3094116' '209.98' '-18.961' '4.397' 'inf' 'Galaxy' 'G'],G. Ramsay,No
2024uvo,20:51:53.408,-24:37:32.58,2024-09-01 07:35:54.240,2024-09-07,20.69,ABMag,w - P1,4.749,Galaxy,LEDA  787928,['LEDA  787928' '312.973' '-24.624' '4.749' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024utz,08:10:36.445,+48:17:29.97,2024-09-06 05:44:12.192,2024-09-07,18.4,ABMag,L - GOTO,5.02,Galaxy,2MASX J08103690+4817296,['2MASX J08103690+4817296' '122.654' '48.292' '5.02' 'inf' 'Galaxy' 'G'],S. Belkin,Yes
2024uvh,03:02:03.436,-01:31:41.02,2024-09-01 14:04:28.416,2024-09-07,21.11,ABMag,w - P1,5.116,Galaxy,2MASX J03020312-0131397,['2MASX J03020312-0131397' '45.513' '-1.528' '5.116' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024uvi,03:06:56.568,-02:34:26.91,2024-09-01 14:08:19.104,2024-09-07,19.71,ABMag,w - P1,5.368,Galaxy,LEDA 1088255,['LEDA 1088255' '46.737' '-2.575' '5.368' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024uvm,01:39:00.385,-11:55:05.36,2024-08-31 13:05:28.608,2024-09-07,20.58,ABMag,w - P1,6.247,Galaxy,LEDA  960090,['LEDA  960090' '24.75' '-11.919' '6.247' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024uty,16:52:52.628,+51:04:01.67,2024-09-01 05:36:57.003,2024-09-07,20.7167,ABMag,g - ZTF,8.12,Galaxy,LEDA  214550,['LEDA  214550' '253.221' '51.065' '8.12' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024uuw,06:36:34.308,-33:20:42.62,2024-09-06 18:18:20.736,2024-09-07,19.44,ABMag,L - GOTO,8.733,Seyfert2,LEDA  148959,['LEDA  148959' '99.142' '-33.348' '8.733' 'inf' 'Seyfert2' 'Sy2'],A. Kumar,No
2024uur,04:49:52.779,+56:13:44.19,2024-09-01 11:45:19.999,2024-09-07,21.0374,ABMag,g - ZTF,8.835,Galaxy,LEDA 2798623,['LEDA 2798623' '72.47' '56.231' '8.835' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,No
