TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024ucn,06:48:47.648,+15:16:24.47,2024-09-01 05:21:42.624,2024-09-02,18.09,ABMag,L - GOTO,0.327,BLLac,87GB 064555.8+152016,['87GB 064555.8+152016' '102.199' '15.274' '0.327' 'inf' 'BLLac' 'BLL'],A. Kumar,No
2024ufs,14:19:28.706,+65:17:04.00,2024-09-01 05:14:00.997,2024-09-02,19.3538,ABMag,g - ZTF,0.537,Galaxy,Gaia DR3 1668454469325077376,"['Gaia DR3 1668454469325077376' '214.869' '65.285' '0.537' 'inf' 'Galaxy'
 'G']",F. Forster,No
2024uef,02:59:10.325,-52:47:44.53,2024-08-31 00:04:34.752,2024-09-02,18.926,ABMag,orange - ATLAS,0.576,Galaxy,LEDA  438492,['LEDA  438492' '44.793' '-52.796' '0.576' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024ucx,00:29:04.046,+07:17:45.31,2024-08-31 08:16:56.000,2024-09-02,19.6739,ABMag,g - ZTF,0.663,Galaxy,LAMOST J002904.08+071744.9,['LAMOST J002904.08+071744.9' '7.267' '7.296' '0.663' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024uci,15:22:05.510,+20:21:01.87,2024-08-24 03:49:16.003,2024-09-02,20.5196,ABMag,g - ZTF,0.685,Galaxy,SDSS J152205.46+202101.6,['SDSS J152205.46+202101.6' '230.523' '20.35' '0.685' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),Yes
2024ucu,04:33:05.723,-61:34:12.86,2024-08-31 15:14:04.992,2024-09-02,19.63,ABMag,L - GOTO,0.809,Galaxy,WINGS J043305.71-613412.3,['WINGS J043305.71-613412.3' '68.274' '-61.57' '0.809' 'inf' 'Galaxy' 'G'],A. Kumar,No
2024ueg,16:15:32.285,-22:52:47.78,2024-08-30 02:09:36.000,2024-09-02,17.2,ABMag,g - Sloan,1.165,Galaxy,LEDA  160886,['LEDA  160886' '243.885' '-22.88' '1.165' 'inf' 'Galaxy' 'G'],K. Z. Stanek,No
2024uei,15:20:45.076,+07:09:55.15,2024-09-01 04:12:25.000,2024-09-02,18.993,ABMag,r - ZTF,1.194,Galaxy,2MASX J15204513+0709541,['2MASX J15204513+0709541' '230.188' '7.165' '1.194' 'inf' 'Galaxy' 'G'],I. Pérez-Fournon,Yes
2024uex,01:40:05.659,-18:54:38.96,2024-09-01 05:52:26.400,2024-09-02,18.937,ABMag,orange - ATLAS,1.359,LowSurfBrghtG,ESO 543-10,['ESO 543-10' '25.023' '-18.911' '1.359' 'inf' 'LowSurfBrghtG' 'LSB'],J. Tonry,No
2024ucs,05:16:06.614,-45:56:16.27,2024-08-31 16:12:24.192,2024-09-02,20,ABMag,L - GOTO,1.395,Galaxy,LEDA  520996,['LEDA  520996' '79.027' '-45.938' '1.395' 'inf' 'Galaxy' 'G'],A. Kumar,No
