TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024qjv,13:12:59.600,+26:28:23.99,2024-07-26 03:02:52.800,2024-07-29,18.37,ABMag,G - Gaia,0.025,Seyfert1,2MASX J13125962+2628238,"['2MASX J13125962+2628238' '198.248' '26.473' '0.025' 'inf' 'Seyfert1'
 'Sy1']",S.T. Hodgkin,Yes
2024qkf,12:44:51.220,+33:24:16.63,2024-07-25 15:10:04.800,2024-07-29,18.56,ABMag,G - Gaia,0.049,QSO,SDSS J124451.23+332416.6,['SDSS J124451.23+332416.6' '191.213' '33.405' '0.049' 'inf' 'QSO' 'QSO'],S.T. Hodgkin,Yes
2024qhw,03:29:22.548,-34:57:50.17,2024-07-17 09:39:48.000,2024-07-29,19.5,ABMag,BG-q - BlackGem,0.359,Galaxy,2MASX J03292250-3457502,['2MASX J03292250-3457502' '52.344' '-34.964' '0.359' 'inf' 'Galaxy' 'G'],F. Stoppa,No
2024qjo,13:15:58.484,+04:25:06.32,2024-07-27 23:25:40.224,2024-07-29,18.838,ABMag,cyan - ATLAS,0.426,Galaxy,SDSSCGB 8616.2,['SDSSCGB 8616.2' '198.994' '4.418' '0.426' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024qgx,21:41:10.172,-24:02:40.57,2024-07-27 10:43:27.840,2024-07-29,19.71,ABMag,w - P1,0.745,Galaxy,Gaia DR3 6814976826500599424,"['Gaia DR3 6814976826500599424' '325.292' '-24.045' '0.745' 'inf' 'Galaxy'
 'G']",K. C. Chambers,No
2024qjh,01:58:34.409,-01:48:39.04,2024-07-28 07:15:35.136,2024-07-29,17.494,ABMag,orange - ATLAS,0.969,Galaxy,LEDA 1109430,['LEDA 1109430' '29.643' '-1.811' '0.969' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024qfl,21:43:48.487,+07:59:27.19,2024-07-27 09:11:54.001,2024-07-29,19.5893,ABMag,g - ZTF,1.031,Galaxy,LAMOST J214348.45+075926.2,['LAMOST J214348.45+075926.2' '325.952' '7.991' '1.031' 'inf' 'Galaxy' 'G'],F. Forster,No
2024qiz,16:48:12.409,+77:58:47.78,2024-07-28 08:09:54.144,2024-07-29,18.474,ABMag,orange - ATLAS,1.253,Galaxy,LEDA 2775274,['LEDA 2775274' '252.052' '77.98' '1.253' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024qfg,03:02:03.433,+27:30:03.93,2024-07-27 11:48:58.003,2024-07-29,19.5304,ABMag,r - ZTF,1.288,Galaxy,LEDA 1810002,['LEDA 1810002' '45.515' '27.501' '1.288' 'inf' 'Galaxy' 'G'],F. Forster,No
2024qha,19:16:28.031,+43:55:32.20,2024-07-28 06:14:05.000,2024-07-29,18.5466,ABMag,g - ZTF,1.413,Galaxy,LEDA 2232442,['LEDA 2232442' '289.117' '43.925' '1.413' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024qgl,21:36:09.152,-15:10:15.24,2024-07-26 12:18:33.696,2024-07-29,18.46,ABMag,w - P1,1.47,Galaxy,6dFGS gJ213609.2-151014,['6dFGS gJ213609.2-151014' '324.038' '-15.171' '1.47' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024qhi,01:35:51.932,+26:16:03.09,2024-07-24 13:12:13.824,2024-07-29,19.84,ABMag,i - P1,1.657,Galaxy,LAMOST J013551.95+261601.4,['LAMOST J013551.95+261601.4' '23.966' '26.267' '1.657' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024qfy,03:01:00.751,+41:33:49.62,2024-07-27 10:55:49.999,2024-07-29,19.8628,ABMag,g - ZTF,1.715,Galaxy,LEDA 2183055,['LEDA 2183055' '45.254' '41.564' '1.715' 'inf' 'Galaxy' 'G'],F. Forster,No
2024qjq,14:24:45.841,-31:49:53.73,2024-07-26 00:50:26.592,2024-07-29,19.153,ABMag,cyan - ATLAS,2.2,Galaxy,LEDA  700541,['LEDA  700541' '216.19' '-31.832' '2.2' 'inf' 'Galaxy' 'G'],J. Tonry,No
