TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Gal_3_type,Gal_3_name,Gal_3_info,Reporter,SDSS_image
2024ttc,17:18:10.030,-23:13:58.19,2024-08-18 05:03:40.999,2024-08-29,19.4071,ABMag,g - ZTF,0.414,Galaxy,6dFGS gJ171810.0-231358,['6dFGS gJ171810.0-231358' '259.542' '-23.233' '0.414' 'inf' 'Galaxy' 'G'],,,,,,,Jesper Sollerman (SU),No
2024tet,11:08:58.340,-00:07:28.82,2024-05-02 17:03:50.400,2024-08-29,21,ABMag,g - WFST,0.457,Galaxy,2dFGRS TGN368Z123,['2dFGRS TGN368Z123' '167.243' '-0.125' '0.457' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),No
2024tkh,13:37:47.340,+01:38:06.23,2024-06-07 15:14:24.000,2024-08-29,21.13,ABMag,g - WFST,0.601,Galaxy,SDSS J133747.37+013806.4,['SDSS J133747.37+013806.4' '204.447' '1.635' '0.601' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),Yes
2024tdt,09:58:33.310,+02:35:55.13,2024-03-01 14:03:50.400,2024-08-29,21.89,ABMag,g - WFST,0.603,Galaxy,ACS-GC 20158555,['ACS-GC 20158555' '149.639' '2.599' '0.603' 'inf' 'Galaxy' 'G'],Galaxy,COSMOS2015 855421,['COSMOS2015 855421' '149.64' '2.597' '5.532' 'inf' 'Galaxy' 'G'],Galaxy,COSMOS J095833.43+023601.3,['COSMOS J095833.43+023601.3' '149.639' '2.6' '6.427' 'inf' 'Galaxy' 'G'],Ji-an Jiang (USTC),No
2024tua,07:46:57.834,+31:07:58.02,2024-08-27 11:58:29.003,2024-08-29,18.6692,ABMag,r - ZTF,0.619,Galaxy,LEDA 1933159,['LEDA 1933159' '116.741' '31.133' '0.619' 'inf' 'Galaxy' 'G'],,,,,,,Nabeel Rehemtulla (CIERA,Yes
2024ttl,01:14:49.871,-08:01:57.24,2024-08-25 10:26:36.000,2024-08-29,18.9768,ABMag,g - ZTF,0.667,Galaxy,Gaia DR3 2472324398398240256,"['Gaia DR3 2472324398398240256' '18.708' '-8.033' '0.667' 'inf' 'Galaxy'
 'G']",,,,,,,Jesper Sollerman (SU),No
2024tiv,14:21:10.910,-00:47:13.39,2024-03-29 17:26:52.800,2024-08-29,21.37,ABMag,r - WFST,0.719,AGN,2dFGRS TGN276Z067,['2dFGRS TGN276Z067' '215.295' '-0.787' '0.719' 'inf' 'AGN' 'AGN'],,,,,,,Ji-an Jiang (USTC),Yes
2024tnu,14:15:19.840,+02:01:52.22,2024-05-03 15:51:50.400,2024-08-29,21.75,ABMag,g - WFST,0.781,Galaxy,GAMA 250058,['GAMA 250058' '213.833' '2.031' '0.781' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),No
2024tuo,21:28:20.321,+00:22:38.90,2024-08-24 07:32:48.998,2024-08-29,19.8418,ABMag,g - ZTF,0.789,Galaxy,SDSS J212820.33+002238.1,['SDSS J212820.33+002238.1' '322.085' '0.377' '0.789' 'inf' 'Galaxy' 'G'],,,,,,,A. Munoz-Arancibia,No
2024tqf,14:36:23.400,+01:46:00.37,2024-05-13 17:54:14.400,2024-08-29,21.96,ABMag,r - WFST,0.854,Galaxy,SDSS J143623.36+014559.6,['SDSS J143623.36+014559.6' '219.097' '1.767' '0.854' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),No
2024tin,10:42:01.490,+02:41:17.88,2024-03-28 15:47:31.200,2024-08-29,21.9,ABMag,g - WFST,0.904,Galaxy,SDSS J104201.48+024118.7,['SDSS J104201.48+024118.7' '160.506' '2.689' '0.904' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),Yes
2024tsl,15:00:41.040,-01:35:57.49,2024-06-22 16:16:19.200,2024-08-29,21.24,ABMag,r - WFST,0.926,Galaxy,WiggleZ Y15J150041096-01355789,"['WiggleZ Y15J150041096-01355789' '225.171' '-1.599' '0.926' 'inf'
 'Galaxy' 'G']",,,,,,,Ji-an Jiang (USTC),No
2024tpb,13:09:41.330,-01:36:29.48,2024-05-05 18:48:57.600,2024-08-29,20.68,ABMag,r - WFST,0.929,GtowardsCl,2dFGRS TGN260Z141,['2dFGRS TGN260Z141' '197.422' '-1.608' '0.929' 'inf' 'GtowardsCl' 'GiC'],,,,,,,Ji-an Jiang (USTC),Yes
2024tos,14:44:18.680,-00:11:52.49,2024-05-03 19:59:31.200,2024-08-29,21.7,ABMag,r - WFST,0.946,Galaxy,SDSS J144418.74-001152.7,['SDSS J144418.74-001152.7' '221.078' '-0.198' '0.946' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),No
2024tqi,14:33:54.020,+01:11:23.91,2024-05-23 16:33:35.000,2024-08-29,20.74,ABMag,g - WFST,0.955,Galaxy,SDSS J143354.06+011124.5,['SDSS J143354.06+011124.5' '218.475' '1.19' '0.955' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),No
2024tmw,14:50:00.240,+01:01:31.57,2024-04-29 18:54:43.200,2024-08-29,21.23,ABMag,r - WFST,0.984,Galaxy,SDSS J145000.20+010132.3,['SDSS J145000.20+010132.3' '222.501' '1.026' '0.984' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),No
2024tqh,14:58:10.130,+01:13:02.60,2024-05-20 18:00:00.000,2024-08-29,20.64,ABMag,g - WFST,1.034,Galaxy,SDSS J145810.17+011303.4,['SDSS J145810.17+011303.4' '224.542' '1.218' '1.034' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),Yes
2024thl,14:29:34.670,+00:44:04.03,2024-03-18 19:26:24.000,2024-08-29,21.52,ABMag,r - WFST,1.186,Galaxy,SDSS J142934.61+004403.2,['SDSS J142934.61+004403.2' '217.394' '0.734' '1.186' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),No
2024tob,14:12:32.010,+02:15:07.88,2024-05-03 18:10:04.800,2024-08-29,21.67,ABMag,r - WFST,1.219,Galaxy,GAMA 341782,['GAMA 341782' '213.133' '2.252' '1.219' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),No
2024ttf,01:26:23.844,-18:31:47.55,2024-08-27 13:57:27.648,2024-08-29,17.3,ABMag,i - P1,1.282,EmissionG,LEDA  867006,['LEDA  867006' '21.599' '-18.53' '1.282' 'inf' 'EmissionG' 'EmG'],,,,,,,D. O. Jones (UC Santa Cruz),No
2024tjf,13:54:22.880,-01:00:55.64,2024-03-31 18:53:16.800,2024-08-29,21.39,ABMag,r - WFST,1.323,AGN,2dFGRS TGN270Z171,['2dFGRS TGN270Z171' '208.595' '-1.015' '1.323' 'inf' 'AGN' 'AGN'],,,,,,,Ji-an Jiang (USTC),Yes
2024toz,14:12:25.900,+01:18:09.85,2024-05-05 15:50:24.000,2024-08-29,21.65,ABMag,g - WFST,1.481,Galaxy,GAMA 227370,['GAMA 227370' '213.108' '1.302' '1.481' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),No
2024tqn,10:44:14.870,-00:35:14.57,2024-05-27 15:07:12.000,2024-08-29,19.61,ABMag,g - WFST,1.483,Galaxy,2dFGRS TGN295Z045,['2dFGRS TGN295Z045' '161.062' '-0.587' '1.483' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),Yes
2024tqd,14:21:23.360,+00:13:40.43,2024-05-13 16:09:07.200,2024-08-29,21.78,ABMag,g - WFST,1.492,Galaxy,SDSS J142123.38+001338.9,['SDSS J142123.38+001338.9' '215.347' '0.227' '1.492' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),No
2024tdu,10:02:10.930,+02:42:54.64,2024-03-01 14:03:50.400,2024-08-29,21.25,ABMag,g - WFST,1.525,Galaxy,SDSS J100211.03+024254.0,['SDSS J100211.03+024254.0' '150.546' '2.715' '1.525' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),Yes
2024tln,11:07:17.480,-01:57:03.14,2024-04-28 14:48:28.800,2024-08-29,20.71,ABMag,r - WFST,1.542,AGN,LEDA 3081814,['LEDA 3081814' '166.823' '-1.951' '1.542' 'inf' 'AGN' 'AGN'],,,,,,,Ji-an Jiang (USTC),No
2024tje,14:23:34.750,+01:38:25.79,2024-03-31 18:07:12.000,2024-08-29,21.59,ABMag,r - WFST,1.562,Galaxy,2dFGRS TGN412Z110,['2dFGRS TGN412Z110' '215.895' '1.64' '1.562' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),Yes
2024tqt,14:06:15.580,+02:32:23.77,2024-05-29 16:20:38.400,2024-08-29,21.41,ABMag,r - WFST,1.578,Galaxy,LEDA 1230104,['LEDA 1230104' '211.564' '2.54' '1.578' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),Yes
2024ttk,00:54:24.155,+55:27:43.95,2024-08-26 09:25:40.995,2024-08-29,20.1295,ABMag,r - ZTF,1.6,Galaxy,2MASX J00542434+5527442,['2MASX J00542434+5527442' '13.601' '55.462' '1.6' 'inf' 'Galaxy' 'G'],,,,,,,Jesper Sollerman (SU),No
2024tdl,14:40:52.220,+02:45:47.72,2024-07-02 15:51:50.400,2024-08-29,21.75,ABMag,g - WFST,1.823,Galaxy,GAMA 267030,['GAMA 267030' '220.217' '2.763' '1.823' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),No
2024tga,14:28:21.270,+02:05:50.60,2024-03-06 20:45:36.000,2024-08-29,21.73,ABMag,g - WFST,1.831,Galaxy,GAMA 251093,['GAMA 251093' '217.088' '2.097' '1.831' 'inf' 'Galaxy' 'G'],Galaxy,GAMA 251092,['GAMA 251092' '217.086' '2.098' '9.992' 'inf' 'Galaxy' 'G'],,,,Ji-an Jiang (USTC),No
2024tnn,13:25:14.330,+01:15:40.06,2024-05-03 15:21:36.000,2024-08-29,21.32,ABMag,g - WFST,1.835,Galaxy,SDSS J132514.44+011539.3,['SDSS J132514.44+011539.3' '201.31' '1.261' '1.835' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),Yes
2024tew,11:46:40.380,-01:19:06.23,2024-03-06 18:11:31.200,2024-08-29,21.29,ABMag,r - WFST,1.87,Galaxy,SDSS J114640.27-011907.1,['SDSS J114640.27-011907.1' '176.668' '-1.319' '1.87' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),No
2024thn,14:35:15.120,-00:43:47.22,2024-03-18 20:44:09.600,2024-08-29,21.93,ABMag,g - WFST,1.886,Galaxy,SDSS J143515.11-004349.1,['SDSS J143515.11-004349.1' '218.813' '-0.73' '1.886' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),Yes
2024tth,04:56:52.597,-02:02:21.76,2024-08-26 11:25:31.998,2024-08-29,19.3547,ABMag,g - ZTF,1.911,Galaxy,LEDA 1103266,['LEDA 1103266' '74.219' '-2.04' '1.911' 'inf' 'Galaxy' 'G'],,,,,,,Jesper Sollerman (SU),No
2024tlh,13:18:09.830,+02:50:01.39,2024-04-24 17:36:57.600,2024-08-29,20.73,ABMag,g - WFST,1.922,Galaxy,SDSS J131809.87+024959.6,['SDSS J131809.87+024959.6' '199.541' '2.833' '1.922' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),Yes
2024tug,04:23:16.555,+29:14:50.34,2024-08-25 11:22:39.000,2024-08-29,19.938,ABMag,g - ZTF,1.928,Galaxy,LEDA 1860326,['LEDA 1860326' '65.82' '29.247' '1.928' 'inf' 'Galaxy' 'G'],,,,,,,I. Pérez-Fournon,Yes
2024toh,14:42:21.090,-00:22:42.08,2024-05-03 18:30:14.400,2024-08-29,21.95,ABMag,r - WFST,1.967,Galaxy,SDSS J144221.04-002243.9,['SDSS J144221.04-002243.9' '220.588' '-0.379' '1.967' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),No
2024tdf,16:30:05.019,+24:04:10.22,2024-08-26 03:46:03.002,2024-08-29,20.3629,ABMag,g - ZTF,1.969,Galaxy,SDSS J163004.89+240409.3,['SDSS J163004.89+240409.3' '247.52' '24.069' '1.969' 'inf' 'Galaxy' 'G'],,,,,,,Nabeel Rehemtulla (CIERA,Yes
2024tgz,13:48:10.810,-01:49:44.77,2024-03-14 20:42:43.200,2024-08-29,21.99,ABMag,g - WFST,1.989,Seyfert2,2dFGRS TGN269Z181,['2dFGRS TGN269Z181' '207.045' '-1.83' '1.989' 'inf' 'Seyfert2' 'Sy2'],,,,,,,Ji-an Jiang (USTC),Yes
2024tfu,13:58:34.970,+04:31:45.54,2024-03-06 20:25:26.400,2024-08-29,20.76,ABMag,g - WFST,1.994,Galaxy,2MASX J13583483+0431442,['2MASX J13583483+0431442' '209.645' '4.529' '1.994' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),Yes
2024tlr,13:56:32.130,-02:20:17.95,2024-04-28 15:48:57.600,2024-08-29,21.56,ABMag,r - WFST,2.013,Galaxy,2dFGRS TGN203Z241,['2dFGRS TGN203Z241' '209.134' '-2.339' '2.013' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),Yes
2024tva,02:27:36.865,-04:57:31.50,2024-08-15 14:47:30.048,2024-08-29,20.19,ABMag,r - P1,2.032,Galaxy,GAMA 1892773,['GAMA 1892773' '36.904' '-4.959' '2.032' 'inf' 'Galaxy' 'G'],Galaxy,VIDEO J022736.54-045730.61,['VIDEO J022736.54-045730.61' '36.902' '-4.958' '4.939' 'inf' 'Galaxy' 'G'],Galaxy,GAMA J022737.05-045726.7,['GAMA J022737.05-045726.7' '36.904' '-4.957' '5.615' 'inf' 'Galaxy' 'G'],D. O. Jones (UC Santa Cruz),No
2024tst,14:09:41.280,-00:03:19.41,2024-07-06 15:34:33.600,2024-08-29,21.98,ABMag,r - WFST,2.162,Galaxy,GAMA 592283,['GAMA 592283' '212.422' '-0.056' '2.162' 'inf' 'Galaxy' 'G'],Galaxy,SDSS J140940.72-000315.7,['SDSS J140940.72-000315.7' '212.42' '-0.054' '9.147' 'inf' 'Galaxy' 'G'],,,,Ji-an Jiang (USTC),No
2024tfp,14:24:48.630,-01:23:04.28,2024-03-06 19:42:14.400,2024-08-29,21.66,ABMag,r - WFST,2.177,Galaxy,GAMA 879140,['GAMA 879140' '216.203' '-1.385' '2.177' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),No
2024tit,13:44:31.750,+02:22:03.69,2024-03-29 17:08:09.600,2024-08-29,21.9,ABMag,r - WFST,2.337,GtowardsCl,DES J134431.86+022202.0,"['DES J134431.86+022202.0' '206.133' '2.367' '2.337' 'inf' 'GtowardsCl'
 'GiC']",,,,,,,Ji-an Jiang (USTC),No
2024tkl,13:29:56.010,+01:33:23.02,2024-04-07 18:44:38.400,2024-08-29,21.64,ABMag,g - WFST,2.429,Galaxy,SDSSCGB 8538.4,['SDSSCGB 8538.4' '202.483' '1.556' '2.429' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),No
2024tjk,11:28:14.170,+01:27:40.23,2024-04-03 14:29:45.600,2024-08-29,21.79,ABMag,r - WFST,2.448,Galaxy,2dFGRS TGN442Z110,['2dFGRS TGN442Z110' '172.06' '1.461' '2.448' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),Yes
2024tsz,18:37:17.993,+36:11:23.15,2024-08-26 05:20:37.996,2024-08-29,19.7054,ABMag,r - ZTF,2.46,Galaxy,Gaia DR3 2095141057662932736,"['Gaia DR3 2095141057662932736' '279.325' '36.189' '2.46' 'inf' 'Galaxy'
 'G']",,,,,,,Jesper Sollerman (SU),No
2024tru,13:54:00.630,+01:34:23.95,2024-06-03 17:34:04.800,2024-08-29,21.96,ABMag,r - WFST,2.548,GtowardsCl,DES J135400.54+013421.7,"['DES J135400.54+013421.7' '208.502' '1.573' '2.548' 'inf' 'GtowardsCl'
 'GiC']",,,,,,,Ji-an Jiang (USTC),No
2024tlu,14:08:14.330,+02:54:26.01,2024-04-28 15:53:16.800,2024-08-29,21.39,ABMag,r - WFST,2.555,Galaxy,GAMA 265102,['GAMA 265102' '212.06' '2.907' '2.555' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),No
2024tsm,15:27:17.840,+00:03:38.54,2024-06-22 16:27:50.400,2024-08-29,21.18,ABMag,r - WFST,2.619,Galaxy,LEDA 1156128,['LEDA 1156128' '231.825' '0.061' '2.619' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),Yes
2024tlo,11:17:32.740,-00:11:15.97,2024-04-28 14:49:55.200,2024-08-29,20.16,ABMag,r - WFST,2.649,RadioG,NVSS J111732-001113,['NVSS J111732-001113' '169.387' '-0.187' '2.649' '2.298' 'RadioG' 'rG'],,,,,,,Ji-an Jiang (USTC),Yes
2024tfg,13:27:11.280,+03:04:13.40,2024-03-06 19:12:00.000,2024-08-29,20.6,ABMag,r - WFST,2.656,GtowardsCl,DES J132711.14+030415.1,"['DES J132711.14+030415.1' '201.796' '3.071' '2.656' 'inf' 'GtowardsCl'
 'GiC']",,,,,,,Ji-an Jiang (USTC),No
2024tio,11:25:02.220,-00:58:42.99,2024-03-29 13:59:31.200,2024-08-29,22,ABMag,r - WFST,2.819,Galaxy,2dFGRS TGN305Z168,['2dFGRS TGN305Z168' '171.258' '-0.979' '2.819' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),No
2024tmq,14:37:17.720,-01:06:06.22,2024-04-29 18:50:24.000,2024-08-29,21.4,ABMag,r - WFST,2.861,Galaxy,SDSS J143717.68-010603.4,['SDSS J143717.68-010603.4' '219.324' '-1.101' '2.861' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),No
2024trm,13:59:56.570,-01:29:04.12,2024-05-30 16:10:33.600,2024-08-29,22,ABMag,g - WFST,2.874,Galaxy,LEDA 1117595,['LEDA 1117595' '209.986' '-1.484' '2.874' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),Yes
2024tna,13:39:36.540,+04:45:39.84,2024-05-02 17:49:55.200,2024-08-29,21.01,ABMag,g - WFST,2.876,Galaxy,SDSS J133936.35+044540.6,['SDSS J133936.35+044540.6' '204.901' '4.761' '2.876' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),Yes
2024tsn,14:55:24.480,-01:51:53.40,2024-06-23 17:42:43.200,2024-08-29,21.34,ABMag,r - WFST,3.003,Galaxy,SDSSCGB 39868.3,['SDSSCGB 39868.3' '223.853' '-1.865' '3.003' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),No
2024tse,13:54:13.620,+01:49:39.82,2024-06-13 17:18:14.400,2024-08-29,21.13,ABMag,r - WFST,3.075,Galaxy,LAMOST J135413.48+014938.1,['LAMOST J135413.48+014938.1' '208.556' '1.827' '3.075' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),No
2024tfz,14:10:05.080,+01:01:47.23,2024-03-06 20:32:38.400,2024-08-29,21.98,ABMag,g - WFST,3.079,Galaxy,GAMA 105591,['GAMA 105591' '212.52' '1.029' '3.079' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),No
2024tep,11:41:31.150,-00:41:17.67,2024-03-06 17:02:24.000,2024-08-29,21.76,ABMag,g - WFST,3.125,Galaxy,SDSS J114131.35-004117.5,['SDSS J114131.35-004117.5' '175.381' '-0.688' '3.125' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),No
2024tme,13:41:10.810,+04:25:36.62,2024-04-29 15:43:12.000,2024-08-29,21.52,ABMag,g - WFST,3.159,Galaxy,LEDA 1268059,['LEDA 1268059' '205.296' '4.427' '3.159' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),Yes
2024tda,05:19:03.021,-17:49:36.10,2024-08-23 03:20:55.392,2024-08-29,18.22,ABMag,orange - ATLAS,3.185,Galaxy,LEDA  876835,['LEDA  876835' '79.763' '-17.827' '3.185' 'inf' 'Galaxy' 'G'],,,,,,,J. Tonry,No
2024tdr,18:02:20.970,+67:17:59.07,2024-07-02 17:39:50.400,2024-08-29,21.96,ABMag,r - WFST,3.218,Galaxy,[SIK2013] J180221.5+671758.6,['[SIK2013] J180221.5+671758.6' '270.59' '67.3' '3.218' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),No
2024tlq,13:23:22.390,+00:02:59.75,2024-04-28 15:25:55.200,2024-08-29,20.9,ABMag,r - WFST,3.244,Galaxy,2dFGRS TGN331Z096,['2dFGRS TGN331Z096' '200.842' '0.05' '3.244' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),No
2024tmi,14:11:13.690,+01:20:04.37,2024-04-29 18:30:14.400,2024-08-29,21.73,ABMag,r - WFST,3.497,Galaxy,SDSS J141113.90+012002.8,['SDSS J141113.90+012002.8' '212.808' '1.334' '3.497' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),No
2024tgc,11:36:12.610,-00:58:17.95,2024-03-07 15:20:09.600,2024-08-29,20.51,ABMag,u - WFST,3.628,Galaxy,2dFGRS TGN307Z134,['2dFGRS TGN307Z134' '174.053' '-0.971' '3.628' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),No
2024tsf,14:19:21.930,-01:58:53.22,2024-06-13 17:28:19.200,2024-08-29,21.91,ABMag,r - WFST,4.05,Galaxy,2dFGRS TGN207Z212,['2dFGRS TGN207Z212' '214.841' '-1.983' '4.05' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),No
2024ttx,03:06:56.290,-30:40:03.26,2024-08-27 08:38:24.864,2024-08-29,18.782,ABMag,orange - ATLAS,4.073,Galaxy,2MASX J03065612-3039597,['2MASX J03065612-3039597' '46.734' '-30.667' '4.073' 'inf' 'Galaxy' 'G'],,,,,,,J. Tonry,No
2024tlw,14:30:52.510,+00:57:34.32,2024-04-28 16:04:48.000,2024-08-29,20.58,ABMag,r - WFST,4.226,Galaxy,LEDA 1180322,['LEDA 1180322' '217.719' '0.961' '4.226' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),Yes
2024thb,14:26:39.180,+01:49:46.78,2024-03-17 20:05:16.800,2024-08-29,21.41,ABMag,g - WFST,4.286,Galaxy,SDSS J142638.90+014945.4,['SDSS J142638.90+014945.4' '216.662' '1.829' '4.286' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),Yes
2024tfk,14:04:12.650,-01:10:23.51,2024-03-06 19:30:43.200,2024-08-29,20.79,ABMag,r - WFST,4.302,Galaxy,2dFGRS TGN272Z140,['2dFGRS TGN272Z140' '211.053' '-1.172' '4.302' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),Yes
2024tlb,15:26:28.760,+01:43:08.39,2024-04-15 19:30:43.200,2024-08-29,20.34,ABMag,g - WFST,4.448,Galaxy,SDSS J152628.83+014312.6,['SDSS J152628.83+014312.6' '231.62' '1.72' '4.448' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),Yes
2024tfo,14:21:49.400,-01:20:22.16,2024-03-06 19:42:14.400,2024-08-29,21.63,ABMag,r - WFST,4.474,Galaxy,2dFGRS TGN276Z056,['2dFGRS TGN276Z056' '215.456' '-1.338' '4.474' 'inf' 'Galaxy' 'G'],,,,,,,Ji-an Jiang (USTC),Yes
