TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024sox,21:00:32.673,+00:23:07.51,2024-08-21 08:07:18.001,2024-08-24,19.6233,ABMag,g - ZTF,0.158,Galaxy,LEDA 1164612,['LEDA 1164612' '315.136' '0.385' '0.158' 'inf' 'Galaxy' 'G'],Pallas Andrew Beddow (UC Berkeley),Yes
2024snj,20:46:26.281,-17:53:58.01,2024-08-21 06:55:03.002,2024-08-24,19.4225,ABMag,r - ZTF,0.548,Galaxy,LEDA  875718,['LEDA  875718' '311.609' '-17.9' '0.548' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024spd,01:57:29.303,-59:17:12.51,2024-07-09 08:09:21.312,2024-08-24,19.219,ABMag,orange - ATLAS,0.901,Galaxy,LEDA  372570,['LEDA  372570' '29.372' '-59.287' '0.901' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024sog,22:38:58.285,-42:26:50.94,2024-08-23 11:31:45.696,2024-08-24,18.87,ABMag,L - GOTO,1.003,Galaxy,2MASX J22385839-4226513,['2MASX J22385839-4226513' '339.743' '-42.448' '1.003' 'inf' 'Galaxy' 'G'],A. Kumar,No
2024sow,15:26:41.994,+38:05:44.30,2024-08-23 04:39:23.000,2024-08-24,20.0807,ABMag,g - ZTF,1.849,Galaxy,Gaia DR3 1387770561167218816,"['Gaia DR3 1387770561167218816' '231.675' '38.095' '1.849' 'inf' 'Galaxy'
 'G']",A. Munoz-Arancibia,No
2024sok,20:51:14.176,-31:47:18.50,2024-08-23 10:52:50.304,2024-08-24,19.67,ABMag,L - GOTO,2.958,Galaxy,LEDA  701061,['LEDA  701061' '312.81' '-31.788' '2.958' 'inf' 'Galaxy' 'G'],A. Kumar,No
2024soq,03:12:40.555,-47:26:57.72,2024-08-23 14:35:53.664,2024-08-24,18.82,ABMag,L - GOTO,3.598,Galaxy,LEDA  501193,['LEDA  501193' '48.169' '-47.45' '3.598' 'inf' 'Galaxy' 'G'],M. Kennedy,No
2024soh,22:16:20.869,-31:46:41.71,2024-08-22 17:11:49.920,2024-08-24,19.07,ABMag,L - GOTO,3.764,Galaxy,ESO 467-38,['ESO 467-38' '334.087' '-31.777' '3.764' 'inf' 'Galaxy' 'G'],A. Kumar,No
2024soj,21:05:55.064,-44:25:37.98,2024-08-23 11:02:31.776,2024-08-24,18.1,ABMag,L - GOTO,4.908,Galaxy,LEDA  537451,['LEDA  537451' '316.478' '-44.426' '4.908' 'inf' 'Galaxy' 'G'],A. Kumar,No
2024sov,03:34:43.173,+11:35:26.68,2024-08-23 09:09:25.998,2024-08-24,19.0182,ABMag,r - ZTF,5.84,Galaxy,LEDA 1395879,['LEDA 1395879' '53.681' '11.592' '5.84' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,No
2024sor,20:45:32.138,-37:06:04.80,2024-08-07 12:30:58.464,2024-08-24,19.43,ABMag,L - GOTO,5.941,Galaxy,LEDA  628418,['LEDA  628418' '311.382' '-37.101' '5.941' 'inf' 'Galaxy' 'G'],A. Kumar,No
2024sod,19:54:44.250,-32:10:46.30,2024-08-19 10:43:32.160,2024-08-24,18.44,ABMag,L - GOTO,6.004,Galaxy,ESO 461-11,['ESO 461-11' '298.686' '-32.179' '6.004' 'inf' 'Galaxy' 'G'],A. Kumar,No
2024sop,02:38:06.116,-46:25:38.37,2024-08-23 14:35:53.664,2024-08-24,18.84,ABMag,L - GOTO,7.57,Galaxy,LEDA  175319,['LEDA  175319' '39.523' '-46.426' '7.57' 'inf' 'Galaxy' 'G'],M. Kennedy,No
2024snl,15:48:53.564,+53:57:58.37,2024-08-23 04:43:46.001,2024-08-24,19.7484,ABMag,g - ZTF,7.902,Galaxy,LEDA 2455888,['LEDA 2455888' '237.221' '53.965' '7.902' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),Yes
2024soe,23:50:05.686,-35:44:46.54,2024-08-23 12:12:52.416,2024-08-24,18.99,ABMag,L - GOTO,9.732,Galaxy,MCG-06-52-008,['MCG-06-52-008' '357.521' '-35.747' '9.732' 'inf' 'Galaxy' 'G'],A. Kumar,No
