TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024ixx,01:37:07.991,-73:10:44.45,2024-05-16 03:28:48.864,2024-05-17,18.644,ABMag,cyan - ATLAS,0.726,Galaxy,LEDA  257563,['LEDA  257563' '24.284' '-73.179' '0.726' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024iyq,21:06:43.743,-21:58:30.97,2024-05-14 02:04:49.152,2024-05-17,19.148,ABMag,cyan - ATLAS,1.253,Galaxy,LEDA  821030,['LEDA  821030' '316.682' '-21.975' '1.253' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024ixv,00:28:38.026,-67:08:15.70,2024-05-16 03:26:47.904,2024-05-17,18.556,ABMag,cyan - ATLAS,1.37,Galaxy,LEDA  298802,['LEDA  298802' '7.159' '-67.138' '1.37' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024iyb,01:53:23.230,-60:37:46.85,2024-05-16 03:49:20.064,2024-05-17,18.629,ABMag,cyan - ATLAS,1.491,Galaxy,2MFGC 1425,['2MFGC 1425' '28.346' '-60.629' '1.491' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024ixw,15:05:07.161,+46:57:50.13,2024-05-16 06:28:43.680,2024-05-17,19.54,ABMag,r - ZTF,1.574,Galaxy,LEDA 2290101,['LEDA 2290101' '226.28' '46.964' '1.574' 'inf' 'Galaxy' 'G'],J. Nordin,Yes
2024iyu,21:37:28.500,+03:23:23.36,2024-05-16 10:23:56.999,2024-05-17,18.7032,ABMag,g - ZTF,2.795,Galaxy,LEDA 1251253,['LEDA 1251253' '324.369' '3.389' '2.795' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024iyj,22:06:39.414,-42:35:28.24,2024-05-16 02:07:04.800,2024-05-17,19.223,ABMag,cyan - ATLAS,2.835,Galaxy,2dFGRS TGS911Z299,['2dFGRS TGS911Z299' '331.664' '-42.59' '2.835' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024iym,10:09:27.883,-38:47:51.47,2024-05-15 19:11:19.392,2024-05-17,18.554,ABMag,orange - ATLAS,3.476,Galaxy,LEDA  605115,['LEDA  605115' '152.366' '-38.797' '3.476' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024iys,18:04:17.091,+23:13:35.46,2024-05-12 10:08:19.999,2024-05-17,19.6454,ABMag,r - ZTF,4.462,Galaxy,LEDA 1683648,['LEDA 1683648' '271.071' '23.225' '4.462' 'inf' 'Galaxy' 'G'],Neil Pichay (Caltech),No
2024iyh,20:08:09.884,-43:10:00.02,2024-05-16 00:48:17.856,2024-05-17,18.518,ABMag,cyan - ATLAS,5.468,EmissionG,LEDA  552283,['LEDA  552283' '302.043' '-43.167' '5.468' 'inf' 'EmissionG' 'EmG'],J. Tonry,No
2024ixt,17:13:04.981,+43:42:00.67,2024-05-13 09:18:39.000,2024-05-17,20.0755,ABMag,r - ZTF,6.058,Galaxy,2MASX J17130546+4342035,['2MASX J17130546+4342035' '258.273' '43.701' '6.058' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024ixu,18:31:20.878,-83:28:26.87,2024-05-16 00:10:49.728,2024-05-17,17.884,ABMag,cyan - ATLAS,6.658,Galaxy,LEDA  221206,['LEDA  221206' '277.824' '-83.473' '6.658' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024ixq,21:43:06.526,-28:16:32.59,2024-05-15 19:31:03.072,2024-05-17,19.67,ABMag,L - GOTO,6.876,Seyfert2,2dFGRS TGS169Z104,['2dFGRS TGS169Z104' '325.776' '-28.277' '6.876' 'inf' 'Seyfert2' 'Sy2'],B. Godson,No
2024ixp,13:47:11.318,+42:24:40.95,2024-05-11 22:49:16.032,2024-05-17,20.23,ABMag,L - GOTO,7.403,Galaxy,LEDA 2198308,['LEDA 2198308' '206.798' '42.409' '7.403' 'inf' 'Galaxy' 'G'],S. Moran,Yes
2024izg,10:48:25.700,+72:11:03.56,2024-05-16 06:22:19.001,2024-05-17,19.6949,ABMag,r - ZTF,7.75,Galaxy,MCG+12-10-081,['MCG+12-10-081' '162.113' '72.185' '7.75' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,No
2024izf,15:57:56.311,+04:09:08.22,2024-05-16 07:45:43.004,2024-05-17,19.9161,ABMag,r - ZTF,7.971,Galaxy,Gaia DR3 4425257607124987904,"['Gaia DR3 4425257607124987904' '239.486' '4.154' '7.971' 'inf' 'Galaxy'
 'G']",A. Munoz-Arancibia,Yes
2024iyx,19:13:12.663,+45:19:21.48,2024-05-16 10:10:43.000,2024-05-17,19.8207,ABMag,g - ZTF,8.242,GtowardsGroup,Z 256-10,['Z 256-10' '288.305' '45.321' '8.242' '5.669' 'GtowardsGroup' 'GiG'],Jesper Sollerman (SU),No
2024iza,01:00:30.396,+27:04:21.70,2024-05-14 11:48:13.999,2024-05-17,19.1242,ABMag,r - ZTF,8.243,QSO,SDSS J010029.82+270418.4,['SDSS J010029.82+270418.4' '15.124' '27.072' '8.243' 'inf' 'QSO' 'QSO'],Nabeel Rehemtulla (CIERA,Yes
