TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024lfw,12:09:23.015,+53:14:33.18,2024-06-12 07:21:19.872,2024-06-15,19.301,ABMag,orange - ATLAS,0.051,Galaxy,SDSS J120923.01+531433.1,['SDSS J120923.01+531433.1' '182.346' '53.243' '0.051' 'inf' 'Galaxy' 'G'],J. Tonry,Yes
2024lfl,13:32:28.047,-13:37:10.22,2024-06-12 05:25:57.996,2024-06-15,19.4436,ABMag,g - ZTF,0.72,Galaxy,LEDA  935484,['LEDA  935484' '203.117' '-13.619' '0.72' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024lfm,12:57:40.972,+27:05:34.81,2024-06-12 04:41:54.000,2024-06-15,19.8145,ABMag,g - ZTF,0.841,Galaxy,[HHM2010] 194.42082+27.09289,"['[HHM2010] 194.42082+27.09289' '194.421' '27.093' '0.841' 'inf' 'Galaxy'
 'G']",Jesper Sollerman (SU),Yes
2024lfq,13:08:37.939,+28:54:28.31,2024-06-14 05:00:41.000,2024-06-15,19.33,ABMag,g - ZTF,1.111,StarburstG,LEDA 3084981,['LEDA 3084981' '197.158' '28.908' '1.111' '0.888' 'StarburstG' 'SBG'],I. Pérez-Fournon,No
2024lgj,01:02:13.028,-35:31:32.18,2024-06-14 03:05:37.824,2024-06-15,18.136,ABMag,orange - ATLAS,1.294,LowSurfBrghtG,6dFGS gJ010212.9-353136,"['6dFGS gJ010212.9-353136' '15.554' '-35.526' '1.294' 'inf'
 'LowSurfBrghtG' 'LSB']",J. Tonry,No
2024lfs,12:08:39.605,+53:41:15.09,2024-06-14 05:25:44.000,2024-06-15,18.224,ABMag,g - ZTF,2.481,Galaxy,Gaia DR3 1572980580447724160,"['Gaia DR3 1572980580447724160' '182.166' '53.687' '2.481' 'inf' 'Galaxy'
 'G']",I. Pérez-Fournon,Yes
2024lgm,10:28:40.608,+73:24:58.87,2024-06-14 06:12:31.680,2024-06-15,18.7,ABMag,orange - ATLAS,2.606,Galaxy,LEDA 2755548,['LEDA 2755548' '157.167' '73.416' '2.606' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024lfp,22:53:45.921,+06:28:24.35,2024-06-12 03:35:16.800,2024-06-15,18.53,ABMag,L - GOTO,2.99,Galaxy,LEDA 1301352,['LEDA 1301352' '343.442' '6.473' '2.99' '1.392' 'Galaxy' 'G'],T. Killestein,Yes
2024lgk,01:21:17.649,-33:50:21.12,2024-06-14 03:07:35.328,2024-06-15,18.368,ABMag,orange - ATLAS,3.258,Seyfert1,6dFGS gJ012117.4-335023,"['6dFGS gJ012117.4-335023' '20.323' '-33.84' '3.258' 'inf' 'Seyfert1'
 'Sy1']",J. Tonry,No
2024lez,21:39:08.315,-08:05:04.24,2024-06-11 13:53:04.992,2024-06-15,19.77,ABMag,w - P1,3.566,Galaxy,2MASX J21390843-0805070,['2MASX J21390843-0805070' '324.785' '-8.085' '3.566' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024les,00:39:17.984,+44:21:13.29,2024-06-12 14:03:12.384,2024-06-15,18.122,ABMag,orange - ATLAS,4.129,Galaxy,LEDA 2242341,['LEDA 2242341' '9.823' '44.354' '4.129' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024ley,14:36:21.880,+39:51:11.21,2024-06-11 06:41:29.184,2024-06-15,20.65,ABMag,w - P1,5.327,Galaxy,LEDA 2156713,['LEDA 2156713' '219.092' '39.854' '5.327' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024lfk,08:46:28.193,+53:02:44.86,2024-06-12 04:13:34.003,2024-06-15,19.263,ABMag,r - ZTF,5.431,Galaxy,SDSS J084627.57+530244.2,['SDSS J084627.57+530244.2' '131.615' '53.046' '5.431' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024lfi,15:11:31.969,+63:38:26.60,2024-06-08 08:44:32.004,2024-06-15,20.4944,ABMag,g - ZTF,6.262,Galaxy,LEDA 2658903,['LEDA 2658903' '227.88' '63.642' '6.262' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,No
2024lfv,16:18:24.876,-16:47:00.04,2024-06-14 05:12:35.997,2024-06-15,19.7895,ABMag,g - ZTF,7.535,Galaxy,LEDA 3082656,['LEDA 3082656' '244.603' '-16.785' '7.535' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024lfu,16:52:00.217,+23:22:42.58,2024-06-13 06:12:54.999,2024-06-15,19.9679,ABMag,g - ZTF,7.658,Galaxy,2MASX J16520083+2322436,['2MASX J16520083+2322436' '253.003' '23.379' '7.658' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),Yes
