TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024cav,16:51:31.425,+21:00:54.83,2024-02-09 15:20:25.152,2024-02-10,18.143,ABMag,cyan - ATLAS,0.055,Galaxy,2MASX J16513145+2100550,['2MASX J16513145+2100550' '252.881' '21.015' '0.055' 'inf' 'Galaxy' 'G'],J. Tonry,Yes
2024cag,02:09:10.310,+12:29:20.38,2024-01-31 05:48:48.672,2024-02-10,19.112,ABMag,cyan - ATLAS,0.429,Galaxy,2MASX J02091032+1229199,['2MASX J02091032+1229199' '32.293' '12.489' '0.429' 'inf' 'Galaxy' 'G'],J. Tonry,Yes
2024byn,14:34:03.309,+17:10:35.06,2024-02-07 13:43:39.936,2024-02-10,18.8,ABMag,w - P1,0.498,Galaxy,2MASX J14340332+1710347,['2MASX J14340332+1710347' '218.514' '17.176' '0.498' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024caj,08:24:17.132,+06:45:27.72,2024-01-31 11:00:40.320,2024-02-10,18.624,ABMag,orange - ATLAS,0.553,Galaxy,LEDA 1306900,['LEDA 1306900' '126.071' '6.758' '0.553' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024bzv,02:12:13.587,-16:21:12.23,2024-02-09 01:10:33.600,2024-02-10,18.132,ABMag,orange - ATLAS,0.9,Galaxy,LEDA  899243,['LEDA  899243' '33.057' '-16.353' '0.9' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024bzr,02:24:02.970,-22:46:12.92,2024-02-09 01:17:45.600,2024-02-10,18.578,ABMag,orange - ATLAS,1.157,Galaxy,LEDA  809122,['LEDA  809122' '36.012' '-22.771' '1.157' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024bza,11:41:55.669,-01:48:52.80,2024-02-08 12:39:08.352,2024-02-10,19.93,ABMag,w - P1,1.738,Galaxy,2dFGRS TGN308Z100,['2dFGRS TGN308Z100' '175.482' '-1.815' '1.738' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024byx,14:21:01.195,+20:47:15.30,2024-02-07 13:35:16.224,2024-02-10,19.89,ABMag,w - P1,2.262,Galaxy,SDSS J142101.34+204716.2,['SDSS J142101.34+204716.2' '215.256' '20.788' '2.262' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024caf,09:27:07.348,-80:39:17.66,2024-01-31 05:53:47.616,2024-02-10,18.797,ABMag,orange - ATLAS,3.654,Galaxy,LEDA  227192,['LEDA  227192' '141.785' '-80.656' '3.654' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024bzs,12:49:53.444,-17:44:41.89,2024-02-09 06:47:26.016,2024-02-10,19.122,ABMag,orange - ATLAS,3.658,Galaxy,LEDA  878205,['LEDA  878205' '192.472' '-17.745' '3.658' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024bzl,17:21:26.354,-21:47:03.07,2024-02-08 15:26:04.704,2024-02-10,19.75,ABMag,w - P1,3.99,Galaxy,6dFGS gJ172126.3-214707,['6dFGS gJ172126.3-214707' '260.36' '-21.785' '3.99' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024byr,13:04:39.801,-12:03:44.95,2024-02-08 14:11:02.400,2024-02-10,19.79,ABMag,w - P1,4.21,Galaxy,2MASX J13043979-1203494,['2MASX J13043979-1203494' '196.166' '-12.064' '4.21' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024cai,01:52:59.812,-12:17:13.05,2024-01-31 06:06:44.352,2024-02-10,19.235,ABMag,cyan - ATLAS,4.67,Galaxy,LEDA  955021,['LEDA  955021' '28.248' '-12.287' '4.67' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024bzd,11:49:31.972,+28:39:25.98,2024-02-07 11:01:12.288,2024-02-10,21.05,ABMag,w - P1,5.212,Galaxy,LEDA 1842094,['LEDA 1842094' '177.384' '28.656' '5.212' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024byp,14:00:09.409,-13:19:01.03,2024-02-08 14:25:03.072,2024-02-10,19.82,ABMag,w - P1,5.855,Galaxy,LEDA  939648,['LEDA  939648' '210.04' '-13.316' '5.855' 'inf' 'Galaxy' 'G'],K. C. Chambers,No
2024cao,23:51:34.981,+36:14:29.78,2024-02-08 05:27:14.400,2024-02-10,18.62,ABMag,g - P1,6.396,Galaxy,LEDA 2077312,['LEDA 2077312' '357.898' '36.242' '6.396' 'inf' 'Galaxy' 'G'],D. O. Jones (UC Santa Cruz),No
2024bzc,13:42:51.625,+23:13:13.36,2024-02-07 12:31:39.936,2024-02-10,20.2,ABMag,w - P1,6.449,Galaxy,LEDA 1683542,['LEDA 1683542' '205.716' '23.219' '6.449' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2024cal,15:38:13.117,+49:48:42.51,2024-02-09 14:22:54.336,2024-02-10,19.86,ABMag,g - P1,6.629,Galaxy,LEDA 2354251,['LEDA 2354251' '234.554' '49.814' '6.629' 'inf' 'Galaxy' 'G'],D. O. Jones (UC Santa Cruz),Yes
2024byo,13:58:25.738,+18:20:17.00,2024-02-07 12:14:44.736,2024-02-10,18.75,ABMag,w - P1,9.015,GtowardsCl,2MASX J13582512+1820188,"['2MASX J13582512+1820188' '209.605' '18.338' '9.015' 'inf' 'GtowardsCl'
 'GiC']",K. C. Chambers,Yes
