TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024krv,13:07:21.181,+45:34:42.41,2024-04-19 09:28:10.848,2024-06-10,20.65,ABMag,i - P1,0.136,GtowardsCl,DES J130721.16+453442.4,"['DES J130721.16+453442.4' '196.838' '45.578' '0.136' 'inf' 'GtowardsCl'
 'GiC']",,,,K. C. Chambers,No
2024kqh,13:38:33.545,+16:39:03.44,2024-05-31 05:57:08.003,2024-06-10,19.4947,ABMag,g - ZTF,0.688,EmissionG,2MASX J13383353+1639026,"['2MASX J13383353+1639026' '204.64' '16.651' '0.688' 'inf' 'EmissionG'
 'EmG']",,,,Jesper Sollerman (SU),Yes
2024kpq,15:26:11.190,+33:23:27.00,2024-06-08 08:14:31.004,2024-06-10,19.9449,ABMag,g - ZTF,1.152,Galaxy,Gaia DR3 1277844167464256000,"['Gaia DR3 1277844167464256000' '231.547' '33.391' '1.152' 'inf' 'Galaxy'
 'G']",,,,F. Forster,No
2024kps,15:23:54.863,-25:02:21.19,2024-06-08 07:36:19.996,2024-06-10,19.149,ABMag,r - ZTF,1.292,Galaxy,LEDA  783312,['LEDA  783312' '230.979' '-25.039' '1.292' 'inf' 'Galaxy' 'G'],,,,F. Forster,No
2024kvq,16:41:10.472,+13:13:03.93,2024-06-09 07:59:21.998,2024-06-10,20.1862,ABMag,r - ZTF,1.448,EmissionG,SDSS J164110.56+131304.5,"['SDSS J164110.56+131304.5' '250.294' '13.218' '1.448' 'inf' 'EmissionG'
 'EmG']",,,,F. Forster,Yes
2024kpu,14:09:17.576,-03:38:36.51,2024-06-08 05:28:38.001,2024-06-10,19.4905,ABMag,g - ZTF,1.72,Galaxy,2dFGRS TGN144Z228,['2dFGRS TGN144Z228' '212.323' '-3.644' '1.72' 'inf' 'Galaxy' 'G'],,,,F. Forster,No
2024kqc,08:35:38.688,+38:13:53.67,2024-06-08 04:11:24.999,2024-06-10,18.1367,ABMag,r - ZTF,1.746,Galaxy,SDSS J083538.56+381352.6,['SDSS J083538.56+381352.6' '128.911' '38.231' '1.746' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),Yes
2024kvo,17:23:24.894,+27:48:44.24,2024-06-08 08:56:52.995,2024-06-10,19.4258,ABMag,g - ZTF,2.053,Galaxy,LEDA 1818668,['LEDA 1818668' '260.854' '27.813' '2.053' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),Yes
2024kua,13:12:34.493,+32:40:41.63,2024-02-17 15:01:47.136,2024-06-10,20.68,ABMag,w - P1,2.148,Galaxy,NGP9 F269-1964050,['NGP9 F269-1964050' '198.144' '32.678' '2.148' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024kvs,14:57:53.876,+26:17:18.47,2024-06-09 05:55:05.998,2024-06-10,19.5601,ABMag,g - ZTF,2.403,LINER,2MASX J14575375+2617198,['2MASX J14575375+2617198' '224.474' '26.289' '2.403' 'inf' 'LINER' 'LIN'],,,,F. Forster,Yes
