TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024ann,00:00:43.927,-26:05:20.78,2024-01-17 18:53:28.032,2024-01-21,17.705,ABMag,orange - ATLAS,0.425,Galaxy,LEDA  771691,['LEDA  771691' '0.183' '-26.089' '0.425' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024ank,11:22:44.208,+00:53:04.10,2024-01-18 06:44:52.224,2024-01-21,18.917,ABMag,orange - ATLAS,0.523,Galaxy,2MASX J11224417+0053038,['2MASX J11224417+0053038' '170.684' '0.884' '0.523' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024ant,16:29:42.475,+48:25:43.57,2024-01-18 15:14:35.232,2024-01-21,19.029,ABMag,orange - ATLAS,0.867,Galaxy,SDSSCGB 49816.2,['SDSSCGB 49816.2' '247.427' '48.429' '0.867' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024anm,16:28:36.881,+40:56:02.05,2024-01-18 15:15:14.112,2024-01-21,19.165,ABMag,orange - ATLAS,1.292,Galaxy,SDSS J162836.91+405603.3,['SDSS J162836.91+405603.3' '247.154' '40.934' '1.292' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024anz,13:11:04.444,+19:58:53.90,2024-01-19 13:49:14.304,2024-01-21,19.231,ABMag,orange - ATLAS,1.745,Galaxy,LEDA 1612226,['LEDA 1612226' '197.769' '19.981' '1.745' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024anq,07:27:13.470,+47:45:22.18,2024-01-18 10:38:51.360,2024-01-21,19.289,ABMag,orange - ATLAS,1.808,Galaxy,Gaia DR3 976316645580209408,"['Gaia DR3 976316645580209408' '111.807' '47.756' '1.808' 'inf' 'Galaxy'
 'G']",,,,J. Tonry,No
2024ans,12:06:35.069,+54:08:02.43,2024-01-18 13:43:35.616,2024-01-21,18.571,ABMag,orange - ATLAS,2.172,Galaxy,LAMOST J120635.04+540800.2,"['LAMOST J120635.04+540800.2' '181.646' '54.133' '2.172' 'inf' 'Galaxy'
 'G']",Galaxy,LEDA 2460763,['LEDA 2460763' '181.645' '54.134' '3.271' 'inf' 'Galaxy' 'G'],J. Tonry,Yes
2024anv,18:20:01.054,+39:53:16.08,2024-01-18 15:36:17.280,2024-01-21,18.712,ABMag,orange - ATLAS,2.674,Galaxy,LEDA 2817102,['LEDA 2817102' '275.005' '39.887' '2.674' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024anp,15:48:49.050,-31:29:44.09,2024-01-17 08:21:12.384,2024-01-21,18.271,ABMag,orange - ATLAS,6.886,Galaxy,2MASX J15484873-3129388,['2MASX J15484873-3129388' '237.203' '-31.494' '6.886' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024ano,14:35:40.257,+06:42:47.17,2024-01-18 14:08:46.752,2024-01-21,19.111,ABMag,orange - ATLAS,7.11,Galaxy,2MASX J14354049+0642537,['2MASX J14354049+0642537' '218.919' '6.715' '7.11' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
