TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024ahg,11:23:25.202,-19:48:21.83,2024-01-13 12:33:07.200,2024-01-17,19.91,ABMag,r - ZTF,1.48,Galaxy,Gaia DR3 3545608275807447168,"['Gaia DR3 3545608275807447168' '170.855' '-19.806' '1.48' 'inf' 'Galaxy'
 'G']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024ain,12:38:52.500,+18:50:32.33,2024-01-13 11:25:07.003,2024-01-17,19.8674,ABMag,g - ZTF,2.188,Galaxy,SDSS J123852.57+185030.3,['SDSS J123852.57+185030.3' '189.719' '18.842' '2.188' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,Yes
2024aij,14:19:08.077,+20:03:40.22,2024-01-16 13:02:34.996,2024-01-17,19.6888,ABMag,g - ZTF,2.222,Galaxy,Gaia DR3 1240116904154884992,"['Gaia DR3 1240116904154884992' '214.784' '20.061' '2.222' 'inf' 'Galaxy'
 'G']",A. Munoz-Arancibia,No
2024aig,13:09:24.334,+50:20:55.78,2024-01-16 12:43:26.999,2024-01-17,20.0211,ABMag,g - ZTF,2.531,Galaxy,2MASX J13092430+5020582,['2MASX J13092430+5020582' '197.351' '50.35' '2.531' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,Yes
2024agx,13:21:43.287,+01:45:14.40,2024-01-14 11:15:21.600,2024-01-17,20.54,ABMag,g - ZTF,3.107,LowSurfBrghtG,ISI96 1319+0200,['ISI96 1319+0200' '200.431' '1.755' '3.107' 'inf' 'LowSurfBrghtG' 'LSB'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024ahf,11:07:49.023,+02:21:27.13,2024-01-16 12:09:32.003,2024-01-17,19.1264,ABMag,g - ZTF,3.528,Galaxy,Z  39-3,['Z  39-3' '166.955' '2.357' '3.528' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,Yes
2024aix,10:50:19.422,+38:22:52.54,2024-01-16 10:49:25.000,2024-01-17,20.0015,ABMag,r - ZTF,3.573,Galaxy,LEDA 2125414,['LEDA 2125414' '162.582' '38.381' '3.573' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,Yes
2024agn,15:27:44.780,+30:37:24.10,2024-01-15 14:23:03.840,2024-01-17,18.813,ABMag,orange - ATLAS,3.973,Galaxy,LEDA 1911157,['LEDA 1911157' '231.937' '30.624' '3.973' 'inf' 'Galaxy' 'G'],J. Tonry,Yes
2024agz,13:29:55.533,-10:32:31.02,2024-01-14 11:13:55.200,2024-01-17,19.61,ABMag,g - ZTF,6.331,Galaxy,LEDA  976926,['LEDA  976926' '202.481' '-10.54' '6.331' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024agf,02:07:21.253,+01:55:42.43,2024-01-14 04:56:38.400,2024-01-17,18.04,ABMag,g - ZTF,6.924,Galaxy,LEDA 1210551,['LEDA 1210551' '31.84' '1.93' '6.924' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024aht,14:00:46.471,-19:30:08.83,2024-01-16 11:44:09.600,2024-01-17,18.95,ABMag,r - ZTF,8.734,Seyfert1,LEDA  854360,['LEDA  854360' '210.195' '-19.5' '8.734' 'inf' 'Seyfert1' 'Sy1'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024ait,11:55:26.899,-01:36:02.56,2024-01-13 11:33:32.003,2024-01-17,19.8359,ABMag,g - ZTF,9.164,Galaxy,2dFGRS TGN313Z270,['2dFGRS TGN313Z270' '178.863' '-1.603' '9.164' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,Yes
2024ahy,10:53:53.841,-01:08:33.71,2024-01-13 12:33:07.200,2024-01-17,20.25,ABMag,r - ZTF,9.648,Galaxy,LEDA 1125783,['LEDA 1125783' '163.474' '-1.14' '9.648' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
