TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024aeq,10:57:41.190,-11:40:26.52,2024-01-13 12:18:56.160,2024-01-16,18.912,ABMag,orange - ATLAS,0.186,Galaxy,2MASX J10574118-1140270,['2MASX J10574118-1140270' '164.422' '-11.674' '0.186' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024adr,00:42:55.589,+15:08:02.17,2024-01-15 05:44:21.696,2024-01-16,18.888,ABMag,orange - ATLAS,0.539,Galaxy,SDSS J004255.61+150802.6,['SDSS J004255.61+150802.6' '10.732' '15.134' '0.539' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024aet,13:34:57.262,-32:26:30.94,2024-01-15 01:24:23.040,2024-01-16,19.228,ABMag,cyan - ATLAS,0.675,GtowardsCl,2MASX J13345722-3226307,"['2MASX J13345722-3226307' '203.739' '-32.442' '0.675' 'inf' 'GtowardsCl'
 'GiC']",,,,J. Tonry,No
2020afhg,11:00:59.164,+12:12:02.60,2020-02-21 09:37:11.712,2024-01-16,18.8208,ABMag,r - ZTF,0.734,Galaxy,SDSS J110059.12+121202.0,['SDSS J110059.12+121202.0' '165.246' '12.201' '0.734' 'inf' 'Galaxy' 'G'],,,,K. De (Caltech) on behalf of ZTF,Yes
2024afe,01:34:24.493,-17:20:38.64,2024-01-05 02:45:36.000,2024-01-16,19.64,ABMag,g - ZTF,0.972,Galaxy,LEDA  884839,['LEDA  884839' '23.602' '-17.344' '0.972' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024aec,13:05:07.333,+27:48:44.31,2024-01-14 13:49:34.176,2024-01-16,19.284,ABMag,orange - ATLAS,0.977,EmissionG,SDSS J130507.30+274843.4,"['SDSS J130507.30+274843.4' '196.28' '27.812' '0.977' '1.916' 'EmissionG'
 'EmG']",,,,J. Tonry,Yes
2024afb,06:43:12.369,+39:27:32.97,2024-01-13 07:38:59.136,2024-01-16,19.3853,ABMag,g - ZTF,1.391,Galaxy,MCG+07-14-011,['MCG+07-14-011' '100.801' '39.459' '1.391' 'inf' 'Galaxy' 'G'],,,,K. De (Caltech) on behalf of ZTF,No
2024aem,08:50:10.624,+23:42:49.83,2024-01-14 10:39:24.192,2024-01-16,19.194,ABMag,orange - ATLAS,1.407,Galaxy,Gaia DR3 689508659517799808,"['Gaia DR3 689508659517799808' '132.544' '23.714' '1.407' 'inf' 'Galaxy'
 'G']",,,,J. Tonry,Yes
2024afm,08:28:36.378,+45:00:47.65,2024-01-13 07:41:58.001,2024-01-16,20.2557,ABMag,g - ZTF,1.596,Galaxy,[OKL2018] A0667 00304,['[OKL2018] A0667 00304' '127.151' '45.014' '1.596' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,No
2024aew,03:38:42.832,-23:34:38.69,2024-01-14 19:50:36.384,2024-01-16,19.333,ABMag,cyan - ATLAS,1.846,Galaxy,LEDA  799399,['LEDA  799399' '54.678' '-23.578' '1.846' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024aes,16:34:14.387,+25:10:27.82,2024-01-14 15:20:37.248,2024-01-16,18.896,ABMag,orange - ATLAS,1.976,Galaxy,2MASX J16341428+2510279,['2MASX J16341428+2510279' '248.559' '25.174' '1.976' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024aek,00:09:01.896,+15:54:34.63,2024-01-14 05:23:55.680,2024-01-16,18.997,ABMag,orange - ATLAS,2.11,Galaxy,LEDA 1496172,['LEDA 1496172' '2.259' '15.91' '2.11' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024acp,01:19:32.659,+15:38:51.55,2024-01-06 05:42:18.144,2024-01-16,20.95,ABMag,w - P1,2.136,Seyfert1,[VV2003c] J011932.7+153849,"['[VV2003c] J011932.7+153849' '19.886' '15.647' '2.136' 'inf' 'Seyfert1'
 'Sy1']",,,,K. C. Chambers,Yes
2024adq,11:45:29.211,+11:24:13.98,2024-01-13 13:15:04.896,2024-01-16,19.141,ABMag,orange - ATLAS,2.21,BrightestCG,2MASX J11452931+1124116,"['2MASX J11452931+1124116' '176.372' '11.403' '2.21' 'inf' 'BrightestCG'
 'BiC']",,,,J. Tonry,Yes
2024add,06:49:16.697,-21:08:39.86,2024-01-05 09:05:45.600,2024-01-16,19.69,ABMag,g - ZTF,2.58,Galaxy,LEDA  179798,['LEDA  179798' '102.32' '-21.145' '2.58' 'inf' 'Galaxy' 'G'],Galaxy,2MASX J06491682-2108425,['2MASX J06491682-2108425' '102.32' '-21.145' '3.214' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024aft,12:13:27.033,-08:34:54.66,2024-01-15 12:04:55.998,2024-01-16,19.9649,ABMag,g - ZTF,2.705,Galaxy,LEDA 1001881,['LEDA 1001881' '183.362' '-8.581' '2.705' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,No
2024adc,07:53:47.727,+37:42:11.60,2024-01-12 06:47:31.200,2024-01-16,19.81,ABMag,g - ZTF,3.182,Galaxy,SDSS J075347.89+374208.8,['SDSS J075347.89+374208.8' '118.45' '37.703' '3.182' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024acy,09:58:05.436,+18:04:30.75,2024-01-13 12:10:04.800,2024-01-16,19.63,ABMag,r - ZTF,3.267,Galaxy,LEDA 1549469,['LEDA 1549469' '149.522' '18.075' '3.267' '3.705' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024acm,08:18:55.758,+14:35:52.49,2024-01-06 06:30:14.400,2024-01-16,19.71,ABMag,r - ZTF,3.441,Galaxy,SDSS J081855.97+143551.5,['SDSS J081855.97+143551.5' '124.733' '14.598' '3.441' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024aey,16:58:14.015,+06:12:18.27,2024-01-09 13:49:26.400,2024-01-16,19.22,ABMag,r - ZTF,3.507,Galaxy,LEDA 1296414,['LEDA 1296414' '254.559' '6.204' '3.507' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024adh,11:25:31.838,+26:39:06.02,2024-01-14 10:53:45.600,2024-01-16,19.26,ABMag,g - ZTF,3.948,GtowardsCl,2MASX J11253178+2639025,"['2MASX J11253178+2639025' '171.383' '26.651' '3.948' 'inf' 'GtowardsCl'
 'GiC']",,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024adn,04:53:03.996,-22:12:31.68,2024-01-13 03:00:33.696,2024-01-16,19.099,ABMag,orange - ATLAS,4.172,Galaxy,2MFGC 4006,['2MFGC 4006' '73.267' '-22.21' '4.172' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024ack,06:27:38.739,-21:58:35.96,2024-01-05 09:05:45.600,2024-01-16,19.36,ABMag,g - ZTF,4.451,Galaxy,LEDA  821018,['LEDA  821018' '96.91' '-21.976' '4.451' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024aci,01:46:53.608,+34:52:15.80,2024-01-05 03:43:12.000,2024-01-16,19.3,ABMag,r - ZTF,4.74,Galaxy,2MASX J01465382+3452114,['2MASX J01465382+3452114' '26.724' '34.87' '4.74' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024ada,13:14:07.728,-33:46:25.41,2024-01-01 07:46:31.008,2024-01-16,18.369,ABMag,orange - ATLAS,5.198,AGN,ESO 382-19,['ESO 382-19' '198.531' '-33.773' '5.198' 'inf' 'AGN' 'AGN'],,,,J. Tonry,No
2024adv,12:52:58.779,+07:30:22.82,2024-01-13 13:54:08.928,2024-01-16,19.048,ABMag,orange - ATLAS,5.492,Galaxy,Z  43-52,['Z  43-52' '193.243' '7.506' '5.492' '6.252' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024ads,11:05:09.299,-21:37:41.01,2024-01-15 11:34:04.800,2024-01-16,19.63,ABMag,r - ZTF,5.592,Galaxy,LEDA  825805,['LEDA  825805' '166.29' '-21.628' '5.592' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024aei,14:18:09.401,-19:08:09.28,2024-01-15 01:39:31.104,2024-01-16,19.154,ABMag,cyan - ATLAS,5.66,Galaxy,LEDA  859325,['LEDA  859325' '214.538' '-19.137' '5.66' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024act,15:32:39.246,-28:02:17.55,2024-01-15 02:06:30.240,2024-01-16,17.374,ABMag,cyan - ATLAS,6.656,EmissionG,LEDA  746582,['LEDA  746582' '233.164' '-28.04' '6.656' 'inf' 'EmissionG' 'EmG'],,,,J. Tonry,No
2024ado,14:50:13.765,+29:46:23.26,2024-01-14 14:49:12.864,2024-01-16,18.792,ABMag,orange - ATLAS,8.333,Galaxy,2MASX J14501341+2946166,['2MASX J14501341+2946166' '222.556' '29.771' '8.333' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024acs,05:09:47.906,-01:18:52.52,2024-01-06 09:11:12.192,2024-01-16,21.54,ABMag,w - P1,8.52,Galaxy,LEDA 1121722,['LEDA 1121722' '77.45' '-1.312' '8.52' 'inf' 'Galaxy' 'G'],,,,K. C. Chambers,No
2024ach,17:26:17.932,+58:10:28.74,2024-01-06 13:18:23.616,2024-01-16,19.7471,ABMag,g - ZTF,9.52,Galaxy,LEDA 2575485,['LEDA 2575485' '261.572' '58.177' '9.52' 'inf' 'Galaxy' 'G'],,,,K. De (Caltech) on behalf of ZTF,No
2024adb,08:29:55.758,-13:09:59.85,2024-01-15 06:36:00.000,2024-01-16,19.66,ABMag,r - ZTF,9.841,Seyfert2,LEDA  152699,['LEDA  152699' '127.48' '-13.165' '9.841' 'inf' 'Seyfert2' 'Sy2'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
