TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024ecq,11:25:20.647,-12:35:48.64,2024-01-05 12:05:45.600,2024-03-11,19.23,ABMag,r - ZTF,0.347,Galaxy,LEDA  114849,['LEDA  114849' '171.336' '-12.597' '0.347' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024edh,12:58:45.097,+24:00:24.11,2024-03-10 08:28:34.000,2024-03-11,20.1952,ABMag,g - ZTF,1.004,Galaxy,Gaia DR3 3956882524320147840,"['Gaia DR3 3956882524320147840' '194.688' '24.007' '1.004' 'inf' 'Galaxy'
 'G']",,,,F. Forster,Yes
2024edc,02:59:45.044,-28:00:46.56,2024-03-10 17:59:04.704,2024-03-11,18.497,ABMag,cyan - ATLAS,1.014,Galaxy,2dFGRS TGS237Z054,['2dFGRS TGS237Z054' '44.937' '-28.013' '1.014' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024edm,12:20:12.356,+04:16:10.94,2024-03-10 07:00:14.000,2024-03-11,19.3777,ABMag,g - ZTF,1.171,Galaxy,2MASX J12201227+0416110,['2MASX J12201227+0416110' '185.051' '4.27' '1.171' 'inf' 'Galaxy' 'G'],,,,F. Forster,Yes
2024edj,12:14:53.233,-16:14:32.10,2024-03-10 08:03:50.003,2024-03-11,18.6503,ABMag,g - ZTF,1.198,Galaxy,LEDA  900668,['LEDA  900668' '183.722' '-16.242' '1.198' 'inf' 'Galaxy' 'G'],,,,F. Forster,No
2024ecy,04:40:24.272,-28:09:38.36,2024-03-10 18:21:04.032,2024-03-11,18.996,ABMag,cyan - ATLAS,1.66,Galaxy,LEDA  745084,['LEDA  745084' '70.101' '-28.16' '1.66' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024edr,11:56:00.881,-07:42:11.90,2024-03-10 08:04:30.999,2024-03-11,19.2755,ABMag,g - ZTF,1.815,Galaxy,LEDA 1014431,['LEDA 1014431' '179.004' '-7.703' '1.815' 'inf' 'Galaxy' 'G'],,,,F. Forster,No
2024edp,13:50:32.956,+12:04:50.48,2024-03-10 08:27:09.000,2024-03-11,19.1342,ABMag,g - ZTF,1.929,Galaxy,SDSSCGB 24822.2,['SDSSCGB 24822.2' '207.637' '12.081' '1.929' 'inf' 'Galaxy' 'G'],Compact_Gr_G,SDSSCGB 24822,['SDSSCGB 24822' '207.639' '12.082' '7.927' 'inf' 'Compact_Gr_G' 'CGG'],F. Forster,Yes
2024ece,11:57:38.718,-21:51:56.72,2024-03-08 04:43:58.080,2024-03-11,18.743,ABMag,orange - ATLAS,2.062,Galaxy,LEDA  822657,['LEDA  822657' '179.411' '-21.866' '2.062' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024ecp,13:11:48.072,+19:18:00.87,2024-03-05 10:07:40.800,2024-03-11,19.75,ABMag,g - ZTF,2.091,Galaxy,SDSS J131147.93+191801.2,['SDSS J131147.93+191801.2' '197.95' '19.3' '2.091' 'inf' 'Galaxy' 'G'],,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024ech,15:01:49.272,+04:55:57.54,2024-03-09 14:38:24.000,2024-03-11,17.2,ABMag,g - Sloan,2.167,GtowardsGroup,UGC  9659,['UGC  9659' '225.455' '4.932' '2.167' '1.62' 'GtowardsGroup' 'GiG'],,,,K. Z. Stanek,Yes
2024ecx,04:11:55.106,-42:09:05.20,2024-03-08 18:19:37.632,2024-03-11,18.725,ABMag,cyan - ATLAS,2.594,Galaxy,2MASX J04115496-4209074,['2MASX J04115496-4209074' '62.979' '-42.152' '2.594' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024edo,11:28:58.726,-08:04:16.87,2024-03-10 06:57:30.004,2024-03-11,19.7043,ABMag,g - ZTF,2.896,Galaxy,LEDA 1008778,['LEDA 1008778' '172.245' '-8.071' '2.896' 'inf' 'Galaxy' 'G'],,,,F. Forster,No
