TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024mso,17:20:22.740,+26:49:35.39,2024-06-11 09:56:40.997,2024-06-26,20.9291,ABMag,g - ZTF,0.091,Galaxy,[RGD2013] J172022.75+264935.44,"['[RGD2013] J172022.75+264935.44' '260.095' '26.826' '0.091' 'inf'
 'Galaxy' 'G']",Jesper Sollerman (SU),No
2024msv,23:08:06.590,+03:11:19.03,2024-06-22 11:36:57.600,2024-06-26,18.42,ABMag,G - Gaia,0.117,QSO,SDSS J230806.59+031118.9,['SDSS J230806.59+031118.9' '347.027' '3.189' '0.117' 'inf' 'QSO' 'QSO'],S.T. Hodgkin,No
2024muj,15:40:55.312,+25:54:32.35,2024-06-25 05:55:27.002,2024-06-26,17.9669,ABMag,g - ZTF,0.279,Galaxy,2MASX J15405534+2554324,['2MASX J15405534+2554324' '235.231' '25.909' '0.279' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,Yes
2024mtw,00:40:13.391,-56:03:29.46,2024-04-24 09:07:12.864,2024-06-26,16.994,ABMag,orange - ATLAS,0.466,Galaxy,2MASX J00401340-5603288,['2MASX J00401340-5603288' '10.056' '-56.058' '0.466' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024msr,14:36:00.344,-20:56:07.03,2024-06-15 05:33:32.996,2024-06-26,19.3957,ABMag,g - ZTF,0.931,Galaxy,LEDA  159934,['LEDA  159934' '219.001' '-20.936' '0.931' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024mtq,04:29:52.392,-30:15:23.72,2024-03-29 00:57:04.032,2024-06-26,18.344,ABMag,orange - ATLAS,0.955,EmissionG,ESO 421-3,['ESO 421-3' '67.469' '-30.256' '0.955' 'inf' 'EmissionG' 'EmG'],J. Tonry,No
2024mtt,20:44:45.060,+13:40:28.85,2024-06-23 05:03:50.400,2024-06-26,17.98,ABMag,G - Gaia,1.031,Galaxy,LEDA 1437383,['LEDA 1437383' '311.188' '13.674' '1.031' 'inf' 'Galaxy' 'G'],S.T. Hodgkin,No
2024msq,11:58:21.997,+43:44:47.53,2024-06-23 05:24:31.000,2024-06-26,19.6864,ABMag,g - ZTF,1.622,Galaxy,SDSS J115822.07+434448.8,['SDSS J115822.07+434448.8' '179.592' '43.747' '1.622' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),Yes
2024msp,13:59:40.468,+03:09:54.09,2024-06-23 06:12:22.003,2024-06-26,19.3738,ABMag,g - ZTF,1.743,Galaxy,SDSS J135940.34+030954.0,['SDSS J135940.34+030954.0' '209.918' '3.165' '1.743' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),Yes
2024mss,05:29:38.196,-61:49:21.27,2024-06-25 04:01:10.272,2024-06-26,15.488,ABMag,orange - ATLAS,2.218,Galaxy,LEDA  352073,['LEDA  352073' '82.408' '-61.823' '2.218' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024msy,19:55:06.006,-57:55:03.00,2024-06-25 00:46:08.256,2024-06-26,18.392,ABMag,orange - ATLAS,2.587,Galaxy,LEDA  384185,['LEDA  384185' '298.774' '-57.917' '2.587' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024mui,03:08:15.828,+34:25:11.52,2024-06-25 11:13:10.998,2024-06-26,19.4668,ABMag,r - ZTF,2.869,Galaxy,LEDA 2048893,['LEDA 2048893' '47.065' '34.42' '2.869' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,No
2024mts,11:56:01.756,+31:40:03.29,2024-06-23 06:54:50.976,2024-06-26,18.569,ABMag,orange - ATLAS,3.175,Galaxy,LEDA 1958291,['LEDA 1958291' '179.006' '31.667' '3.175' 'inf' 'Galaxy' 'G'],J. Tonry,Yes
2024muh,19:07:34.394,-68:54:45.43,2024-06-24 22:04:48.000,2024-06-26,15.1,ABMag,g - Sloan,4.241,EmissionG,NGC  6730,['NGC  6730' '286.89' '-68.913' '4.241' 'inf' 'EmissionG' 'EmG'],K. Z. Stanek,No
2024msu,21:24:24.274,-80:59:04.04,2024-06-25 00:20:42.432,2024-06-26,18.379,ABMag,orange - ATLAS,5.398,Galaxy,LEDA  226498,['LEDA  226498' '321.11' '-80.984' '5.398' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024mtc,22:27:04.013,+09:53:05.33,2024-06-18 04:15:49.824,2024-06-26,19.78,ABMag,L - GOTO,5.585,Galaxy,LEDA 1371392,['LEDA 1371392' '336.766' '9.883' '5.585' 'inf' 'Galaxy' 'G'],T. Killestein,No
2024mur,11:35:32.082,-33:09:18.64,2024-06-25 17:53:36.384,2024-06-26,19.057,ABMag,orange - ATLAS,5.857,Galaxy,LEDA  680186,['LEDA  680186' '173.882' '-33.156' '5.857' 'inf' 'Galaxy' 'G'],J. Tonry,No
