TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024pdw,10:21:01.210,+19:00:12.31,2024-07-07 02:44:09.600,2024-07-10,16.91,ABMag,G - Gaia,0.016,Seyfert1,2MASS J10210122+1900122,"['2MASS J10210122+1900122' '155.255' '19.003' '0.016' 'inf' 'Seyfert1'
 'Sy1']",S.T. Hodgkin,Yes
2024pef,23:08:52.840,-45:57:56.27,2024-07-07 08:11:02.400,2024-07-10,18.13,ABMag,G - Gaia,0.093,AGN,AT20G J230852-455756,['AT20G J230852-455756' '347.22' '-45.966' '0.093' 'inf' 'AGN' 'AGN'],S.T. Hodgkin,No
2024pee,19:27:30.430,+61:17:32.82,2024-07-06 22:23:31.200,2024-07-10,16.15,ABMag,G - Gaia,0.109,BLLac,6C 192647+611105,['6C 192647+611105' '291.877' '61.292' '0.109' 'inf' 'BLLac' 'BLL'],S.T. Hodgkin,No
2024pdt,09:34:30.170,-17:21:21.49,2024-07-07 08:08:09.600,2024-07-10,17.97,ABMag,G - Gaia,0.116,BLLac,1RXS J093430.2-172117,['1RXS J093430.2-172117' '143.626' '-17.356' '0.116' 'inf' 'BLLac' 'BLL'],S.T. Hodgkin,No
2024pbt,15:29:25.668,+35:32:59.61,2024-07-08 04:36:26.000,2024-07-10,20.2978,ABMag,g - ZTF,1.018,Galaxy,SDSS J152925.74+353259.0,['SDSS J152925.74+353259.0' '232.357' '35.55' '1.018' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),Yes
2024pdj,15:22:51.733,+48:01:13.07,2024-07-08 07:58:02.208,2024-07-10,18.777,ABMag,orange - ATLAS,1.379,Galaxy,Gaia DR3 1588253243632852352,"['Gaia DR3 1588253243632852352' '230.715' '48.02' '1.379' 'inf' 'Galaxy'
 'G']",J. Tonry,Yes
2024pcv,03:58:38.804,-05:48:35.81,2024-07-08 10:06:55.872,2024-07-10,17.704,ABMag,orange - ATLAS,1.751,Seyfert2,LEDA 1040128,['LEDA 1040128' '59.662' '-5.81' '1.751' 'inf' 'Seyfert2' 'Sy2'],J. Tonry,Yes
2024pfa,15:43:18.272,+34:21:53.83,2024-07-09 05:24:58.000,2024-07-10,19.8479,ABMag,g - ZTF,1.763,Galaxy,Gaia DR3 1371130792710065024,"['Gaia DR3 1371130792710065024' '235.826' '34.365' '1.763' 'inf' 'Galaxy'
 'G']",A. Munoz-Arancibia,No
2024peo,13:16:00.446,+21:26:05.49,2024-06-30 22:13:55.776,2024-07-10,20,ABMag,L - GOTO,1.874,Galaxy,NGP9 F379-0990488,['NGP9 F379-0990488' '199.002' '21.435' '1.874' 'inf' 'Galaxy' 'G'],S. Belkin,No
2024peh,01:35:14.317,-12:23:03.99,2024-07-08 07:14:49.344,2024-07-10,17.948,ABMag,orange - ATLAS,1.929,Galaxy,LEDA  953598,['LEDA  953598' '23.81' '-12.385' '1.929' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024pei,06:41:12.909,-74:28:50.27,2024-07-09 10:07:00.192,2024-07-10,16.428,ABMag,orange - ATLAS,1.989,Galaxy,LEDA  249894,['LEDA  249894' '100.306' '-74.481' '1.989' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024pde,16:59:28.601,-05:07:06.22,2024-07-08 03:03:05.760,2024-07-10,19.181,ABMag,orange - ATLAS,2.098,EmissionG,6dFGS gJ165928.6-050704,"['6dFGS gJ165928.6-050704' '254.869' '-5.118' '2.098' 'inf' 'EmissionG'
 'EmG']",J. Tonry,No
2024pcc,21:47:52.425,-06:36:43.09,2024-07-08 09:38:31.001,2024-07-10,19.2663,ABMag,r - ZTF,2.37,Galaxy,LEDA 1030826,['LEDA 1030826' '326.969' '-6.611' '2.37' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024pew,23:01:18.085,+06:39:56.99,2024-07-09 09:23:57.998,2024-07-10,19.742,ABMag,r - ZTF,3.143,Galaxy,LAMOST J230117.89+063955.4,['LAMOST J230117.89+063955.4' '345.325' '6.665' '3.143' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,No
2024pbu,15:33:19.434,+38:31:21.25,2024-07-07 04:45:03.000,2024-07-10,20.0772,ABMag,g - ZTF,3.182,Galaxy,SDSS J153319.17+383122.2,['SDSS J153319.17+383122.2' '233.33' '38.523' '3.182' 'inf' 'Galaxy' 'G'],Jesper Sollerman (SU),No
2024pdo,22:38:42.186,-10:17:11.24,2024-07-08 10:32:42.000,2024-07-10,19.4702,ABMag,g - ZTF,3.308,Galaxy,2MASX J22384216-1017144,['2MASX J22384216-1017144' '339.676' '-10.287' '3.308' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,No
2024pbw,19:21:06.769,-61:00:46.15,2024-06-08 02:58:07.000,2024-07-10,20.18,ABMag,BG-q - BlackGem,3.345,Galaxy,Gaia DR3 6445843590208312960,"['Gaia DR3 6445843590208312960' '290.28' '-61.013' '3.345' 'inf' 'Galaxy'
 'G']",P. Groot,No
2024pda,23:05:29.800,-10:01:40.73,2024-07-08 06:32:17.952,2024-07-10,18.515,ABMag,orange - ATLAS,3.784,Seyfert2,LEDA  983323,['LEDA  983323' '346.375' '-10.029' '3.784' 'inf' 'Seyfert2' 'Sy2'],J. Tonry,Yes
2024peg,19:46:22.370,-62:15:50.95,2024-07-09 04:43:03.648,2024-07-10,18.674,ABMag,orange - ATLAS,3.874,EmissionG,6dFGS gJ194622.8-621554,"['6dFGS gJ194622.8-621554' '296.595' '-62.265' '3.874' 'inf' 'EmissionG'
 'EmG']",J. Tonry,No
2024pcr,00:54:15.233,+01:04:43.57,2024-06-20 05:00:04.896,2024-07-10,19.37,ABMag,L - GOTO,3.944,HIIG,2MASX J00541536+0104398,['2MASX J00541536+0104398' '13.564' '1.078' '3.944' '3.316' 'HIIG' 'H2G'],K. Ackley,Yes
2024pej,06:16:19.635,-66:59:34.85,2024-07-09 09:44:46.176,2024-07-10,18.141,ABMag,orange - ATLAS,4.865,Galaxy,LEDA  300168,['LEDA  300168' '94.082' '-66.992' '4.865' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024pdb,22:15:26.603,-45:19:24.18,2024-07-09 05:47:50.784,2024-07-10,19.184,ABMag,orange - ATLAS,4.977,Galaxy,LEDA  527981,['LEDA  527981' '333.859' '-45.323' '4.977' 'inf' 'Galaxy' 'G'],J. Tonry,No
