TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2023zkl,11:51:29.491,-13:25:23.13,2023-12-09 11:32:38.400,2023-12-11,18.59,ABMag,r - ZTF,0.68,Seyfert2,LEDA  157047,['LEDA  157047' '177.873' '-13.423' '0.68' 'inf' 'Seyfert2' 'Sy2'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023zip,19:14:35.732,+51:51:15.17,2023-12-07 02:57:07.200,2023-12-11,18.92,ABMag,g - ZTF,0.728,Galaxy,2MASX J19143565+5151157,['2MASX J19143565+5151157' '288.649' '51.854' '0.728' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023zkf,15:00:17.004,+14:56:12.00,2023-12-09 13:04:48.000,2023-12-11,17.58,ABMag,r - ZTF,0.838,Galaxy,SDSS J150016.94+145612.2,['SDSS J150016.94+145612.2' '225.071' '14.937' '0.838' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2023zkg,14:50:46.639,+10:24:31.29,2023-12-09 13:04:48.000,2023-12-11,18.27,ABMag,r - ZTF,0.846,Galaxy,2MASX J14504663+1024307,['2MASX J14504663+1024307' '222.694' '10.409' '0.846' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2023zla,00:50:55.382,-24:04:46.67,2023-12-09 03:54:43.200,2023-12-11,19.55,ABMag,r - ZTF,0.95,Galaxy,Gaia DR3 2345702436024542592,"['Gaia DR3 2345702436024542592' '12.731' '-24.079' '0.95' 'inf' 'Galaxy'
 'G']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023zik,08:48:52.053,+21:29:12.89,2023-12-07 11:31:31.872,2023-12-11,21,ABMag,w - P1,1.62,Galaxy,SDSSCGB 37445.1,['SDSSCGB 37445.1' '132.217' '21.487' '1.62' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
2023zjk,10:01:24.772,-06:06:56.74,2023-12-09 10:07:40.800,2023-12-11,19.55,ABMag,g - ZTF,1.799,Galaxy,2dFGRS TGN093Z084,['2dFGRS TGN093Z084' '150.353' '-6.116' '1.799' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023zim,01:08:37.415,-06:54:38.31,2023-12-07 05:38:24.000,2023-12-11,18.54,ABMag,g - ZTF,2.009,EmissionG,LEDA 1027056,['LEDA 1027056' '17.156' '-6.911' '2.009' 'inf' 'EmissionG' 'EmG'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023zjm,05:22:30.044,+05:34:15.19,2023-12-10 07:49:26.400,2023-12-11,18.21,ABMag,g - ZTF,2.046,GtowardsCl,2MASX J05222996+0534162,"['2MASX J05222996+0534162' '80.625' '5.571' '2.046' 'inf' 'GtowardsCl'
 'GiC']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023zhi,09:32:41.595,+12:08:15.26,2023-12-08 13:17:03.264,2023-12-11,20.87,ABMag,w - P1,2.254,Galaxy,SDSS J093241.54+120817.3,['SDSS J093241.54+120817.3' '143.173' '12.138' '2.254' 'inf' 'Galaxy' 'G'],K. C. Chambers,Yes
