TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024lde,18:05:45.745,+28:39:23.45,2024-06-10 08:34:19.004,2024-06-14,20.4942,ABMag,r - ZTF,0.102,Galaxy,Gaia DR3 4589543439091334272,"['Gaia DR3 4589543439091334272' '271.441' '28.657' '0.102' 'inf' 'Galaxy'
 'G']",,,,A. Munoz-Arancibia,No
2024lek,17:00:59.734,+59:37:54.45,2024-05-29 07:48:02.000,2024-06-14,20.423,ABMag,g - ZTF,0.131,Galaxy,LEDA 2592604,['LEDA 2592604' '255.249' '59.632' '0.131' 'inf' 'Galaxy' 'G'],,,,I. Pérez-Fournon,Yes
2024lei,02:06:16.364,+32:19:08.89,2024-06-10 11:19:58.944,2024-06-14,18.1161,ABMag,r - ZTF,0.524,AGN,LEDA 1991376,['LEDA 1991376' '31.568' '32.319' '0.524' 'inf' 'AGN' 'AGN'],,,,K. De (Caltech) on behalf of ZTF,No
2024ldu,19:54:05.168,+49:56:47.25,2024-06-08 10:48:13.003,2024-06-14,20.1101,ABMag,g - ZTF,0.811,Galaxy,LEDA  200363,['LEDA  200363' '298.522' '49.947' '0.811' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),No
2024led,21:06:18.885,-01:03:59.76,2024-06-10 08:54:45.000,2024-06-14,19.601,ABMag,r - ZTF,1.297,Galaxy,LEDA 1127609,['LEDA 1127609' '316.578' '-1.067' '1.297' 'inf' 'Galaxy' 'G'],,,,I. Pérez-Fournon,Yes
2024ldh,01:48:05.042,+34:36:12.57,2024-06-05 11:12:27.002,2024-06-14,19.3892,ABMag,r - ZTF,1.599,Galaxy,LEDA 2051744,['LEDA 2051744' '27.021' '34.604' '1.599' 'inf' 'Galaxy' 'G'],,,,Eli Gendreau-Distler (UC Berkeley),No
2024lcw,16:30:17.547,+40:08:37.55,2024-06-12 08:17:20.003,2024-06-14,20.6456,ABMag,g - ZTF,2.222,Galaxy,SDSSCGB 52971.1,['SDSSCGB 52971.1' '247.572' '40.144' '2.222' 'inf' 'Galaxy' 'G'],,,,A. Munoz-Arancibia,No
2024lcu,20:45:21.795,-02:06:06.48,2024-06-12 09:35:45.001,2024-06-14,19.8716,ABMag,r - ZTF,2.338,Galaxy,Gaia DR3 4225206654770034432,"['Gaia DR3 4225206654770034432' '311.34' '-2.102' '2.338' 'inf' 'Galaxy'
 'G']",,,,A. Munoz-Arancibia,No
2024ldn,15:52:59.939,+06:04:49.35,2024-06-13 04:28:30.999,2024-06-14,18.4273,ABMag,r - ZTF,2.691,Galaxy,SDSS J155300.06+060451.2,['SDSS J155300.06+060451.2' '238.25' '6.081' '2.691' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),Yes
2024lef,16:02:19.377,+43:50:17.56,2024-06-03 08:51:09.000,2024-06-14,20.577,ABMag,g - ZTF,3.101,Galaxy,2MASX J16021917+4350159,['2MASX J16021917+4350159' '240.58' '43.838' '3.101' 'inf' 'Galaxy' 'G'],,,,I. Pérez-Fournon,Yes
2024leh,16:10:57.505,+16:51:37.09,2024-06-01 07:29:04.000,2024-06-14,20.564,ABMag,g - ZTF,3.401,Galaxy,Gaia DR3 1198855187702858368,"['Gaia DR3 1198855187702858368' '242.739' '16.861' '3.401' 'inf' 'Galaxy'
 'G']",,,,I. Pérez-Fournon,Yes
2024leq,23:39:23.478,+27:41:59.53,2024-06-12 11:42:00.000,2024-06-14,18.851,ABMag,orange - ATLAS,3.73,Galaxy,LEDA 1815599,['LEDA 1815599' '354.847' '27.7' '3.73' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024les,00:39:17.984,+44:21:13.29,2024-06-12 14:03:12.384,2024-06-14,18.122,ABMag,orange - ATLAS,4.129,Galaxy,LEDA 2242341,['LEDA 2242341' '9.823' '44.354' '4.129' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024ldt,20:31:06.070,-03:25:14.63,2024-06-09 08:38:53.998,2024-06-14,20.1273,ABMag,r - ZTF,4.223,Galaxy,LEDA 1071509,['LEDA 1071509' '307.775' '-3.422' '4.223' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),No
2024ldz,01:50:00.297,+34:22:22.64,2024-06-10 11:08:47.996,2024-06-14,19.4437,ABMag,r - ZTF,4.655,Galaxy,2MASX J01500057+3422191,['2MASX J01500057+3422191' '27.502' '34.372' '4.655' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),No
2024lep,15:16:12.015,+17:10:07.14,2024-06-10 10:49:09.984,2024-06-14,20.2,ABMag,w - P1,5.289,RadioG,FIRST J151612.3+171004,['FIRST J151612.3+171004' '229.051' '17.168' '5.289' '4.142' 'RadioG' 'rG'],,,,K. C. Chambers,Yes
2024lem,22:05:06.038,+02:18:12.05,2024-06-12 09:56:13.920,2024-06-14,20.7534,ABMag,r - ZTF,8.022,Galaxy,LEDA 1222522,['LEDA 1222522' '331.277' '2.302' '8.022' 'inf' 'Galaxy' 'G'],Galaxy,VIPERS 408113890,['VIPERS 408113890' '331.274' '2.306' '9.681' 'inf' 'Galaxy' 'G'],K. De (Caltech) on behalf of ZTF,No
2024lea,02:10:09.948,+39:11:18.35,2024-06-10 11:08:47.996,2024-06-14,19.1022,ABMag,r - ZTF,8.314,RadioG,NGC   828,['NGC   828' '32.54' '39.19' '8.314' '2.932' 'RadioG' 'rG'],,,,Jacob Wise (LJMU),No
2024ldi,01:47:47.883,+25:34:34.25,2024-06-11 11:07:54.998,2024-06-14,19.4376,ABMag,r - ZTF,9.646,EmissionG,MCG+04-05-010,['MCG+04-05-010' '26.949' '25.574' '9.646' '7.992' 'EmissionG' 'EmG'],,,,Jyotsna Ravi (UC Berkeley),No
