TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Gal_2_type,Gal_2_name,Gal_2_info,Reporter,SDSS_image
2024nsk,15:04:52.753,+20:05:53.28,2024-07-01 08:07:18.624,2024-07-04,18.682,ABMag,orange - ATLAS,0.186,Galaxy,Gaia DR3 1213100700868946304,"['Gaia DR3 1213100700868946304' '226.22' '20.098' '0.186' 'inf' 'Galaxy'
 'G']",,,,J. Tonry,Yes
2024ntz,00:29:13.630,+12:52:54.32,2024-07-03 10:34:04.996,2024-07-04,19.4067,ABMag,g - ZTF,0.282,Galaxy,Gaia DR3 2755052921444076800,"['Gaia DR3 2755052921444076800' '7.307' '12.882' '0.282' 'inf' 'Galaxy'
 'G']",,,,A. Munoz-Arancibia,No
2024nsj,11:42:16.798,+13:25:23.24,2024-07-01 06:43:52.608,2024-07-04,19.059,ABMag,orange - ATLAS,0.417,Galaxy,2MASX J11421676+1325233,['2MASX J11421676+1325233' '175.57' '13.423' '0.417' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024nqm,13:36:08.488,+20:14:58.46,2024-06-26 05:24:56.998,2024-07-04,20.3391,ABMag,g - ZTF,0.454,Galaxy,NGP9 F380-1315636,['NGP9 F380-1315636' '204.035' '20.25' '0.454' 'inf' 'Galaxy' 'G'],,,,Jesper Sollerman (SU),No
2024nqw,15:11:37.369,+05:23:50.84,2024-07-03 05:29:34.000,2024-07-04,19.243,ABMag,g - ZTF,0.523,RadioG,UGC  9757,['UGC  9757' '227.906' '5.398' '0.523' '0.443' 'RadioG' 'rG'],Galaxy,SDSS J151137.60+052348.0,['SDSS J151137.60+052348.0' '227.907' '5.397' '4.449' 'inf' 'Galaxy' 'G'],I. Pérez-Fournon,Yes
2024nsc,22:27:14.955,-02:52:05.26,2024-07-02 01:35:07.584,2024-07-04,18.546,ABMag,cyan - ATLAS,1.001,Galaxy,LEDA 1081037,['LEDA 1081037' '336.812' '-2.868' '1.001' 'inf' 'Galaxy' 'G'],,,,J. Tonry,Yes
2024nrv,00:29:29.932,-07:19:20.30,2024-07-01 14:17:39.840,2024-07-04,18.991,ABMag,orange - ATLAS,2.355,Galaxy,LEDA 1020917,['LEDA 1020917' '7.374' '-7.322' '2.355' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
2024nrp,01:42:00.995,-24:33:14.16,2024-06-29 08:46:57.216,2024-07-04,18.428,ABMag,orange - ATLAS,2.406,EmissionG,6dFGS gJ014201.0-243313,"['6dFGS gJ014201.0-243313' '25.504' '-24.553' '2.406' 'inf' 'EmissionG'
 'EmG']",,,,J. Tonry,No
2024nsx,05:35:26.110,-42:44:01.79,2024-06-11 19:09:07.200,2024-07-04,18.52,ABMag,G - Gaia,3.957,Galaxy,LEDA  558868,['LEDA  558868' '83.858' '-42.735' '3.957' 'inf' 'Galaxy' 'G'],,,,S.T. Hodgkin,No
2024nti,14:33:46.289,+09:40:06.07,2024-07-03 05:28:12.996,2024-07-04,19.8233,ABMag,g - ZTF,4.379,BrightestCG,SDSS J143346.30+094001.6,"['SDSS J143346.30+094001.6' '218.443' '9.667' '4.379' 'inf' 'BrightestCG'
 'BiC']",,,,A. Munoz-Arancibia,Yes
2024nrk,13:35:43.718,-42:29:05.50,2024-07-01 01:09:27.072,2024-07-04,19.042,ABMag,orange - ATLAS,4.591,Galaxy,LEDA  563023,['LEDA  563023' '203.932' '-42.486' '4.591' 'inf' 'Galaxy' 'G'],,,,J. Tonry,No
