TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024vvi,21:31:34.595,+07:28:15.49,2024-09-18 05:36:53.997,2024-09-23,19.4554,ABMag,r - ZTF,0.558,Galaxy,Gaia DR3 1739212582353985024,"['Gaia DR3 1739212582353985024' '322.894' '7.471' '0.558' 'inf' 'Galaxy'
 'G']",K-Ryan Hinds (LJMU),No
2024vxj,17:57:59.559,+70:22:12.44,2024-09-22 04:00:19.000,2024-09-23,20.408,ABMag,g - ZTF,0.634,Galaxy,LEDA 2735737,['LEDA 2735737' '269.498' '70.37' '0.634' 'inf' 'Galaxy' 'G'],I. Pérez-Fournon,No
2024vvo,18:42:55.466,-52:39:16.91,2024-09-20 10:46:22.368,2024-09-23,19.03,ABMag,L - GOTO,0.744,Seyfert2,LEDA  440681,['LEDA  440681' '280.731' '-52.655' '0.744' 'inf' 'Seyfert2' 'Sy2'],A. Kumar,No
2024vvn,19:06:58.635,-75:46:14.01,2024-09-20 11:05:02.112,2024-09-23,19.02,ABMag,L - GOTO,1.038,Galaxy,LEDA  242951,['LEDA  242951' '286.745' '-75.77' '1.038' 'inf' 'Galaxy' 'G'],A. Kumar,No
2024vwi,17:04:20.519,+32:49:55.44,2024-09-22 03:24:45.000,2024-09-23,18.978,ABMag,g - ZTF,1.231,Galaxy,SDSS J170420.46+324954.4,['SDSS J170420.46+324954.4' '256.085' '32.832' '1.231' 'inf' 'Galaxy' 'G'],I. Pérez-Fournon,Yes
2024vvz,19:52:02.195,-18:08:35.06,2024-09-22 12:20:02.688,2024-09-23,18.87,ABMag,L - GOTO,1.245,EmissionG,LEDA  872130,['LEDA  872130' '298.009' '-18.143' '1.245' 'inf' 'EmissionG' 'EmG'],A. Kumar,No
2024vwn,23:53:34.932,-27:09:52.24,2024-09-22 07:04:25.000,2024-09-23,19.5157,ABMag,g - ZTF,2.154,Galaxy,2dFGRS TGS197Z289,['2dFGRS TGS197Z289' '358.395' '-27.164' '2.154' 'inf' 'Galaxy' 'G'],F. Forster,No
2024vxl,08:35:22.327,+58:35:30.66,2024-09-21 11:49:24.096,2024-09-23,19.0197,ABMag,g - ZTF,2.459,Galaxy,2MASX J08352203+5835330,['2MASX J08352203+5835330' '128.842' '58.592' '2.459' 'inf' 'Galaxy' 'G'],K. De (Caltech) on behalf of ZTF,Yes
2024vvd,23:16:28.255,+21:34:38.87,2024-09-22 06:40:24.003,2024-09-23,19.411,ABMag,g - ZTF,2.621,Galaxy,LEDA 1652930,['LEDA 1652930' '349.118' '21.577' '2.621' 'inf' 'Galaxy' 'G'],K-Ryan Hinds (LJMU),No
2024vvt,01:15:18.101,-11:08:11.01,2024-09-15 07:55:17.002,2024-09-23,19.6638,ABMag,g - ZTF,3.622,AGN,2MASX J01151785-1108106,['2MASX J01151785-1108106' '18.824' '-11.136' '3.622' 'inf' 'AGN' 'AGN'],K-Ryan Hinds (LJMU),No
2024vvy,21:56:28.156,-02:33:16.34,2024-09-18 12:14:21.408,2024-09-23,18.47,ABMag,L - GOTO,3.889,Galaxy,LEDA  163450,['LEDA  163450' '329.116' '-2.555' '3.889' 'inf' 'Galaxy' 'G'],A. Kumar,No
2024vva,22:31:25.238,+24:52:04.34,2024-09-22 03:48:14.996,2024-09-23,19.7407,ABMag,g - ZTF,4.325,Galaxy,Gaia DR3 1877260493469739008,"['Gaia DR3 1877260493469739008' '337.855' '24.867' '4.325' 'inf' 'Galaxy'
 'G']",K-Ryan Hinds (LJMU),No
2024vwg,04:18:14.319,-16:42:43.38,2024-09-18 10:00:30.000,2024-09-23,19.4228,ABMag,i - ZTF,4.457,Galaxy,LEDA  894619,['LEDA  894619' '64.56' '-16.713' '4.457' 'inf' 'Galaxy' 'G'],K-Ryan Hinds (LJMU),No
2024vwr,21:44:44.801,-02:03:16.28,2024-09-22 04:38:10.000,2024-09-23,20.3261,ABMag,r - ZTF,4.72,Galaxy,LEDA 1102867,['LEDA 1102867' '326.187' '-2.056' '4.72' 'inf' 'Galaxy' 'G'],F. Forster,No
2024vvp,15:34:00.412,-30:59:00.83,2024-09-20 09:58:20.064,2024-09-23,19.45,ABMag,L - GOTO,5.041,Galaxy,6dFGS gJ153400.7-305904,['6dFGS gJ153400.7-305904' '233.503' '-30.984' '5.041' 'inf' 'Galaxy' 'G'],A. Kumar,No
