TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Gal_1_type,Gal_1_name,Gal_1_info,Reporter,SDSS_image
2024dhz,18:44:21.749,+72:05:51.12,2024-02-15 12:10:04.800,2024-02-29,20.1,ABMag,g - ZTF,0.217,Galaxy,Gaia DR3 2266003270533389440,"['Gaia DR3 2266003270533389440' '281.091' '72.097' '0.217' 'inf' 'Galaxy'
 'G']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024djx,16:44:56.720,+04:24:10.93,2024-02-28 11:35:31.200,2024-02-29,19.77,ABMag,g - ZTF,0.54,Galaxy,Gaia DR3 4434647711301993216,"['Gaia DR3 4434647711301993216' '251.236' '4.403' '0.54' 'inf' 'Galaxy'
 'G']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024dih,17:28:54.260,+27:05:23.36,2024-02-28 11:45:36.000,2024-02-29,18,ABMag,g - ZTF,0.717,Galaxy,LEDA 1797442,['LEDA 1797442' '262.226' '27.09' '0.717' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024dif,15:15:50.505,+24:48:21.54,2024-02-28 10:35:02.400,2024-02-29,18.6,ABMag,g - ZTF,1.168,Galaxy,SDSS J151550.57+244820.8,['SDSS J151550.57+244820.8' '228.961' '24.806' '1.168' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024din,11:01:35.195,+09:23:11.49,2024-02-28 07:19:12.000,2024-02-29,18.76,ABMag,r - ZTF,1.873,Galaxy,LEDA 1364354,['LEDA 1364354' '165.397' '9.386' '1.873' '1.58' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024djm,08:06:04.620,-18:04:42.49,2024-02-28 06:02:24.996,2024-02-29,19.3069,ABMag,r - ZTF,2.282,Galaxy,LEDA   79737,['LEDA   79737' '121.519' '-18.079' '2.282' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,No
2024dhl,10:22:42.656,+16:11:25.62,2024-02-28 06:46:04.800,2024-02-29,18.02,ABMag,r - ZTF,2.331,Galaxy,LEDA 1502926,['LEDA 1502926' '155.677' '16.19' '2.331' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024djc,18:42:44.874,+34:48:53.18,2024-02-28 12:38:55.997,2024-02-29,19.4444,ABMag,r - ZTF,3.196,Galaxy,LEDA 2054937,['LEDA 2054937' '280.687' '34.814' '3.196' 'inf' 'Galaxy' 'G'],A. Munoz-Arancibia,No
2024dhw,20:16:20.796,+76:12:42.39,2024-02-28 11:58:33.600,2024-02-29,18.89,ABMag,g - ZTF,4.403,Galaxy,LEDA 2770518,['LEDA 2770518' '304.086' '76.211' '4.403' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024dim,11:42:43.477,-20:04:44.70,2024-02-28 06:44:38.400,2024-02-29,18.77,ABMag,r - ZTF,4.435,Galaxy,LEDA  846560,['LEDA  846560' '175.681' '-20.08' '4.435' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024diu,13:53:38.426,-37:23:41.45,2024-02-28 00:21:49.824,2024-02-29,18.225,ABMag,orange - ATLAS,4.511,Seyfert2,LEDA  623820,['LEDA  623820' '208.41' '-37.396' '4.511' 'inf' 'Seyfert2' 'Sy2'],J. Tonry,No
2024die,14:48:35.498,+27:34:57.07,2024-02-28 10:35:02.400,2024-02-29,18.91,ABMag,g - ZTF,5.074,Galaxy,2MASX J14483536+2735018,['2MASX J14483536+2735018' '222.147' '27.584' '5.074' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024diq,18:38:18.333,-65:25:03.82,2024-02-28 08:09:46.368,2024-02-29,17.288,ABMag,orange - ATLAS,6.273,Galaxy,LEDA  313509,['LEDA  313509' '279.579' '-65.419' '6.273' 'inf' 'Galaxy' 'G'],J. Tonry,No
2024dhj,11:35:47.474,-49:01:49.19,2024-02-27 16:00:40.896,2024-02-29,17.88,ABMag,L - GOTO,6.818,EmissionG,ESO 216-21,['ESO 216-21' '173.95' '-49.029' '6.818' '2.892' 'EmissionG' 'EmG'],K. Ulaczyk,No
2024dir,18:33:08.575,+40:47:56.31,2024-02-14 12:15:50.400,2024-02-29,20.17,ABMag,g - ZTF,7.461,Galaxy,LEDA 2171116,['LEDA 2171116' '278.288' '40.801' '7.461' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024dia,18:21:47.901,+33:50:28.39,2024-02-28 11:48:28.800,2024-02-29,18.99,ABMag,g - ZTF,8.856,Galaxy,LEDA 2039771,['LEDA 2039771' '275.452' '33.842' '8.856' 'inf' 'Galaxy' 'G'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
